URL	chrom://arspawyn4ahlab1/ChromeleonLocal/Instrument Data/ICS3000/2025_Feb 11.seq/901.smp/ED_1.channel/ED_1.chm
Channel	ED_1

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2025_Feb 11
Name	0-B Alex HO
Number	13
Position	RB5
Comment	
Processing Method	Quantitative
Instrument Method	Neutral Oligosaccharides V ICS 3000
Type	Unknown
Status	Finished
Inject Time	2/12/2025 1:52:34 PM -05:00
Volume (µl)	25.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	120.000000
Data Points	14401
Detector	EDet1
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	nC
Signal Min.	-0.165350
Signal Max.	51.395501
Channel	ED_1
Driver Name	DC-3000
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (nC)
3.508333	0.5	2.114250
3.516667	0.5	2.117050
3.525000	0.5	2.123350
3.533333	0.5	2.131850
3.541667	0.5	2.142050
3.550000	0.5	2.148850
3.558333	0.5	2.160000
3.566667	0.5	2.169600
3.575000	0.5	2.182550
3.583333	0.5	2.192000
3.591667	0.5	2.197900
3.600000	0.5	2.203500
3.608333	0.5	2.213900
3.616667	0.5	2.222700
3.625000	0.5	2.234700
3.633333	0.5	2.246100
3.641667	0.5	2.257750
3.650000	0.5	2.272500
3.658333	0.5	2.282600
3.666667	0.5	2.291150
3.675000	0.5	2.299400
3.683333	0.5	2.298600
3.691667	0.5	2.294250
3.700000	0.5	2.287050
3.708333	0.5	2.282450
3.716667	0.5	2.272750
3.725000	0.5	2.262150
3.733333	0.5	2.255300
3.741667	0.5	2.247050
3.750000	0.5	2.238550
3.758333	0.5	2.229900
3.766667	0.5	2.225400
3.775000	0.5	2.218900
3.783333	0.5	2.207300
3.791667	0.5	2.197250
3.800000	0.5	2.190450
3.808333	0.5	2.185050
3.816667	0.5	2.177950
3.825000	0.5	2.171600
3.833333	0.5	2.168200
3.841667	0.5	2.163800
3.850000	0.5	2.156150
3.858333	0.5	2.151500
3.866667	0.5	2.147850
3.875000	0.5	2.139950
3.883333	0.5	2.126950
3.891667	0.5	2.118650
3.900000	0.5	2.116000
3.908333	0.5	2.112950
3.916667	0.5	2.113100
3.925000	0.5	2.116250
3.933333	0.5	2.120100
3.941667	0.5	2.125200
3.950000	0.5	2.125000
3.958333	0.5	2.130750
3.966667	0.5	2.133050
3.975000	0.5	2.129400
3.983333	0.5	2.124800
3.991667	0.5	2.124000
4.000000	0.5	2.121300
4.008333	0.5	2.120750
4.016667	0.5	2.117800
4.025000	0.5	2.115650
4.033333	0.5	2.113750
4.041667	0.5	2.104650
4.050000	0.5	2.098650
4.058333	0.5	2.093000
4.066667	0.5	2.077150
4.075000	0.5	2.060850
4.083333	0.5	2.045100
4.091667	0.5	2.032550
4.100000	0.5	2.020150
4.108333	0.5	2.008700
4.116667	0.5	1.999950
4.125000	0.5	1.991000
4.133333	0.5	1.984450
4.141667	0.5	1.972300
4.150000	0.5	1.964200
4.158333	0.5	1.953150
4.166667	0.5	1.932800
4.175000	0.5	1.916550
4.183333	0.5	1.902400
4.191667	0.5	1.890350
4.200000	0.5	1.883950
4.208333	0.5	1.877700
4.216667	0.5	1.875150
4.225000	0.5	1.879250
4.233333	0.5	1.879300
4.241667	0.5	1.879500
4.250000	0.5	1.883800
4.258333	0.5	1.880250
4.266667	0.5	1.871050
4.275000	0.5	1.867350
4.283333	0.5	1.865650
4.291667	0.5	1.859400
4.300000	0.5	1.853350
4.308333	0.5	1.851400
4.316667	0.5	1.846200
4.325000	0.5	1.842000
4.333333	0.5	1.834800
4.341667	0.5	1.830400
4.350000	0.5	1.823150
4.358333	0.5	1.809250
4.366667	0.5	1.795150
4.375000	0.5	1.784950
4.383333	0.5	1.774250
4.391667	0.5	1.765500
4.400000	0.5	1.759850
4.408333	0.5	1.753950
4.416667	0.5	1.750300
4.425000	0.5	1.744100
4.433333	0.5	1.737400
4.441667	0.5	1.734950
4.450000	0.5	1.724900
4.458333	0.5	1.711500
4.466667	0.5	1.703400
4.475000	0.5	1.697950
4.483333	0.5	1.693300
4.491667	0.5	1.691450
4.500000	0.5	1.688300
4.508333	0.5	1.685650
4.516667	0.5	1.686950
4.525000	0.5	1.685950
4.533333	0.5	1.687900
4.541667	0.5	1.685150
4.550000	0.5	1.678150
4.558333	0.5	1.673350
4.566667	0.5	1.670250
4.575000	0.5	1.667100
4.583333	0.5	1.666000
4.591667	0.5	1.666050
4.600000	0.5	1.667150
4.608333	0.5	1.670800
4.616667	0.5	1.671500
4.625000	0.5	1.670100
4.633333	0.5	1.672950
4.641667	0.5	1.668150
4.650000	0.5	1.661800
4.658333	0.5	1.660600
4.666667	0.5	1.655950
4.675000	0.5	1.655400
4.683333	0.5	1.656100
4.691667	0.5	1.657950
4.700000	0.5	1.660450
4.708333	0.5	1.666000
4.716667	0.5	1.668050
4.725000	0.5	1.674000
4.733333	0.5	1.675500
4.741667	0.5	1.675750
4.750000	0.5	1.674000
4.758333	0.5	1.676600
4.766667	0.5	1.681100
4.775000	0.5	1.684700
4.783333	0.5	1.689250
4.791667	0.5	1.693850
4.800000	0.5	1.696800
4.808333	0.5	1.701950
4.816667	0.5	1.704400
4.825000	0.5	1.709950
4.833333	0.5	1.701300
4.841667	0.5	1.692800
4.850000	0.5	1.687300
4.858333	0.5	1.681750
4.866667	0.5	1.676400
4.875000	0.5	1.671450
4.883333	0.5	1.668400
4.891667	0.5	1.663250
4.900000	0.5	1.661850
4.908333	0.5	1.652500
4.916667	0.5	1.650150
4.925000	0.5	1.641900
4.933333	0.5	1.626100
4.941667	0.5	1.615600
4.950000	0.5	1.602950
4.958333	0.5	1.594650
4.966667	0.5	1.583850
4.975000	0.5	1.575750
4.983333	0.5	1.568650
4.991667	0.5	1.562900
5.000000	0.5	1.554750
5.008333	0.5	1.547300
5.016667	0.5	1.542750
5.025000	0.5	1.530000
5.033333	0.5	1.515950
5.041667	0.5	1.508300
5.050000	0.5	1.499000
5.058333	0.5	1.492100
5.066667	0.5	1.488950
5.075000	0.5	1.486550
5.083333	0.5	1.482700
5.091667	0.5	1.481950
5.100000	0.5	1.478800
5.108333	0.5	1.478750
5.116667	0.5	1.475600
5.125000	0.5	1.466000
5.133333	0.5	1.458750
5.141667	0.5	1.453250
5.150000	0.5	1.452150
5.158333	0.5	1.448500
5.166667	0.5	1.449200
5.175000	0.5	1.450600
5.183333	0.5	1.451100
5.191667	0.5	1.450700
5.200000	0.5	1.449350
5.208333	0.5	1.452000
5.216667	0.5	1.445350
5.225000	0.5	1.435950
5.233333	0.5	1.431550
5.241667	0.5	1.431000
5.250000	0.5	1.429150
5.258333	0.5	1.427500
5.266667	0.5	1.426800
5.275000	0.5	1.429500
5.283333	0.5	1.431700
5.291667	0.5	1.431200
5.300000	0.5	1.434500
5.308333	0.5	1.432500
5.316667	0.5	1.427000
5.325000	0.5	1.418400
5.333333	0.5	1.416750
5.341667	0.5	1.415650
5.350000	0.5	1.414500
5.358333	0.5	1.416550
5.366667	0.5	1.416500
5.375000	0.5	1.419550
5.383333	0.5	1.420850
5.391667	0.5	1.418450
5.400000	0.5	1.422050
5.408333	0.5	1.415650
5.416667	0.5	1.408250
5.425000	0.5	1.404450
5.433333	0.5	1.400250
5.441667	0.5	1.396150
5.450000	0.5	1.395250
5.458333	0.5	1.393450
5.466667	0.5	1.396000
5.475000	0.5	1.396650
5.483333	0.5	1.395350
5.491667	0.5	1.396900
5.500000	0.5	1.393100
5.508333	0.5	1.384400
5.516667	0.5	1.379350
5.525000	0.5	1.378000
5.533333	0.5	1.375000
5.541667	0.5	1.372150
5.550000	0.5	1.372800
5.558333	0.5	1.374800
5.566667	0.5	1.373500
5.575000	0.5	1.375150
5.583333	0.5	1.375650
5.591667	0.5	1.379450
5.600000	0.5	1.373800
5.608333	0.5	1.365250
5.616667	0.5	1.359600
5.625000	0.5	1.356750
5.633333	0.5	1.355500
5.641667	0.5	1.354100
5.650000	0.5	1.351800
5.658333	0.5	1.350450
5.666667	0.5	1.351100
5.675000	0.5	1.347450
5.683333	0.5	1.350300
5.691667	0.5	1.345800
5.700000	0.5	1.336350
5.708333	0.5	1.330000
5.716667	0.5	1.325400
5.725000	0.5	1.321800
5.733333	0.5	1.321150
5.741667	0.5	1.320400
5.750000	0.5	1.316100
5.758333	0.5	1.317600
5.766667	0.5	1.318150
5.775000	0.5	1.317550
5.783333	0.5	1.319150
5.791667	0.5	1.314350
5.800000	0.5	1.308150
5.808333	0.5	1.301400
5.816667	0.5	1.299300
5.825000	0.5	1.299050
5.833333	0.5	1.297500
5.841667	0.5	1.299100
5.850000	0.5	1.298900
5.858333	0.5	1.300400
5.866667	0.5	1.301050
5.875000	0.5	1.304600
5.883333	0.5	1.300200
5.891667	0.5	1.294600
5.900000	0.5	1.288050
5.908333	0.5	1.286550
5.916667	0.5	1.284150
5.925000	0.5	1.281650
5.933333	0.5	1.282150
5.941667	0.5	1.287650
5.950000	0.5	1.289850
5.958333	0.5	1.290200
5.966667	0.5	1.291450
5.975000	0.5	1.295300
5.983333	0.5	1.290300
5.991667	0.5	1.282950
6.000000	0.5	1.280150
6.008333	0.5	1.278000
6.016667	0.5	1.277700
6.025000	0.5	1.277900
6.033333	0.5	1.279200
6.041667	0.5	1.283900
6.050000	0.5	1.287150
6.058333	0.5	1.284350
6.066667	0.5	1.290000
6.075000	0.5	1.291450
6.083333	0.5	1.285300
6.091667	0.5	1.279550
6.100000	0.5	1.279150
6.108333	0.5	1.276100
6.116667	0.5	1.276850
6.125000	0.5	1.277550
6.133333	0.5	1.280200
6.141667	0.5	1.284550
6.150000	0.5	1.287200
6.158333	0.5	1.287000
6.166667	0.5	1.291350
6.175000	0.5	1.287250
6.183333	0.5	1.281500
6.191667	0.5	1.280150
6.200000	0.5	1.278350
6.208333	0.5	1.278650
6.216667	0.5	1.279150
6.225000	0.5	1.281100
6.233333	0.5	1.282450
6.241667	0.5	1.288700
6.250000	0.5	1.288450
6.258333	0.5	1.292650
6.266667	0.5	1.291150
6.275000	0.5	1.285200
6.283333	0.5	1.279850
6.291667	0.5	1.276600
6.300000	0.5	1.274150
6.308333	0.5	1.273350
6.316667	0.5	1.271700
6.325000	0.5	1.271700
6.333333	0.5	1.273600
6.341667	0.5	1.272050
6.350000	0.5	1.272150
6.358333	0.5	1.273300
6.366667	0.5	1.264700
6.375000	0.5	1.258650
6.383333	0.5	1.251700
6.391667	0.5	1.249800
6.400000	0.5	1.248600
6.408333	0.5	1.247800
6.416667	0.5	1.246250
6.425000	0.5	1.249800
6.433333	0.5	1.251400
6.441667	0.5	1.251600
6.450000	0.5	1.254850
6.458333	0.5	1.255100
6.466667	0.5	1.246100
6.475000	0.5	1.242450
6.483333	0.5	1.240100
6.491667	0.5	1.239950
6.500000	0.5	1.240050
6.508333	0.5	1.239800
6.516667	0.5	1.244300
6.525000	0.5	1.245550
6.533333	0.5	1.246100
6.541667	0.5	1.247800
6.550000	0.5	1.251150
6.558333	0.5	1.246000
6.566667	0.5	1.241800
6.575000	0.5	1.241200
6.583333	0.5	1.238200
6.591667	0.5	1.239800
6.600000	0.5	1.242600
6.608333	0.5	1.242300
6.616667	0.5	1.245650
6.625000	0.5	1.247800
6.633333	0.5	1.248550
6.641667	0.5	1.254350
6.650000	0.5	1.255500
6.658333	0.5	1.249650
6.666667	0.5	1.244500
6.675000	0.5	1.243250
6.683333	0.5	1.244450
6.691667	0.5	1.245500
6.700000	0.5	1.246750
6.708333	0.5	1.247700
6.716667	0.5	1.249850
6.725000	0.5	1.252650
6.733333	0.5	1.255000
6.741667	0.5	1.261800
6.750000	0.5	1.257200
6.758333	0.5	1.253100
6.766667	0.5	1.252000
6.775000	0.5	1.251950
6.783333	0.5	1.254100
6.791667	0.5	1.254050
6.800000	0.5	1.257200
6.808333	0.5	1.260700
6.816667	0.5	1.265300
6.825000	0.5	1.265750
6.833333	0.5	1.274600
6.841667	0.5	1.274750
6.850000	0.5	1.270050
6.858333	0.5	1.268750
6.866667	0.5	1.269550
6.875000	0.5	1.272600
6.883333	0.5	1.276000
6.891667	0.5	1.283850
6.900000	0.5	1.287950
6.908333	0.5	1.298500
6.916667	0.5	1.302550
6.925000	0.5	1.309300
6.933333	0.5	1.317800
6.941667	0.5	1.317650
6.950000	0.5	1.317150
6.958333	0.5	1.318300
6.966667	0.5	1.320650
6.975000	0.5	1.325400
6.983333	0.5	1.330050
6.991667	0.5	1.332300
7.000000	0.5	1.338050
7.008333	0.5	1.343300
7.016667	0.5	1.344550
7.025000	0.5	1.350700
7.033333	0.5	1.350800
7.041667	0.5	1.345950
7.050000	0.5	1.340250
7.058333	0.5	1.338300
7.066667	0.5	1.334300
7.075000	0.5	1.333250
7.083333	0.5	1.333850
7.091667	0.5	1.333400
7.100000	0.5	1.335700
7.108333	0.5	1.334200
7.116667	0.5	1.333000
7.125000	0.5	1.333800
7.133333	0.5	1.326000
7.141667	0.5	1.317000
7.150000	0.5	1.311500
7.158333	0.5	1.307700
7.166667	0.5	1.305300
7.175000	0.5	1.303000
7.183333	0.5	1.302400
7.191667	0.5	1.301350
7.200000	0.5	1.300650
7.208333	0.5	1.298900
7.216667	0.5	1.301500
7.225000	0.5	1.296850
7.233333	0.5	1.288300
7.241667	0.5	1.280950
7.250000	0.5	1.277150
7.258333	0.5	1.271800
7.266667	0.5	1.269450
7.275000	0.5	1.265750
7.283333	0.5	1.265000
7.291667	0.5	1.265400
7.300000	0.5	1.264150
7.308333	0.5	1.262900
7.316667	0.5	1.263650
7.325000	0.5	1.254750
7.333333	0.5	1.246450
7.341667	0.5	1.241000
7.350000	0.5	1.239050
7.358333	0.5	1.236250
7.366667	0.5	1.235400
7.375000	0.5	1.237100
7.383333	0.5	1.239450
7.391667	0.5	1.241100
7.400000	0.5	1.241700
7.408333	0.5	1.245150
7.416667	0.5	1.245600
7.425000	0.5	1.239400
7.433333	0.5	1.234800
7.441667	0.5	1.233850
7.450000	0.5	1.235850
7.458333	0.5	1.235200
7.466667	0.5	1.235450
7.475000	0.5	1.242700
7.483333	0.5	1.246950
7.491667	0.5	1.248450
7.500000	0.5	1.250350
7.508333	0.5	1.255900
7.516667	0.5	1.252900
7.525000	0.5	1.247300
7.533333	0.5	1.246800
7.541667	0.5	1.248600
7.550000	0.5	1.247300
7.558333	0.5	1.249600
