URL	chrom://arspawyn4ahlab1/ChromeleonLocal/Instrument Data/ICS3000/2025_Feb 11.seq/166.smp/ED_1.channel/ED_1.chm
Channel	ED_1

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2025_Feb 11
Name	12-B1 Alex
Number	16
Position	RB8
Comment	
Processing Method	Quantitative
Instrument Method	Neutral Oligosaccharides V ICS 3000
Type	Unknown
Status	Finished
Inject Time	2/12/2025 9:15:07 PM -05:00
Volume (µl)	25.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	120.000000
Data Points	14401
Detector	EDet1
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	nC
Signal Min.	-0.075500
Signal Max.	82.561351
Channel	ED_1
Driver Name	DC-3000
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (nC)
1.658333	0.5	-0.063000
1.666667	0.5	-0.063000
1.675000	0.5	-0.053250
1.683333	0.5	-0.018000
1.691667	0.5	0.090600
1.700000	0.5	0.317350
1.708333	0.5	0.652400
1.716667	0.5	1.059100
1.725000	0.5	1.535900
1.733333	0.5	2.090800
1.741667	0.5	2.706700
1.750000	0.5	3.340850
1.758333	0.5	3.983700
1.766667	0.5	4.610850
1.775000	0.5	5.204250
1.783333	0.5	5.712250
1.791667	0.5	6.093950
1.800000	0.5	6.299500
1.808333	0.5	6.375150
1.816667	0.5	6.362550
1.825000	0.5	6.290300
1.833333	0.5	6.172600
1.841667	0.5	5.991950
1.850000	0.5	5.734800
1.858333	0.5	5.397050
1.866667	0.5	4.987700
1.875000	0.5	4.587200
1.883333	0.5	4.155850
1.891667	0.5	3.754150
1.900000	0.5	3.420300
1.908333	0.5	3.161300
1.916667	0.5	2.964350
1.925000	0.5	2.831100
1.933333	0.5	2.736350
1.941667	0.5	2.687750
1.950000	0.5	2.736500
1.958333	0.5	2.956250
1.966667	0.5	3.379450
1.975000	0.5	4.002350
1.983333	0.5	4.806700
1.991667	0.5	5.789950
2.000000	0.5	6.930700
2.008333	0.5	8.129750
2.016667	0.5	9.214400
2.025000	0.5	10.025650
2.033333	0.5	10.477250
2.041667	0.5	10.591100
2.050000	0.5	10.438900
2.058333	0.5	10.085500
2.066667	0.5	9.594550
2.075000	0.5	9.015400
2.083333	0.5	8.383500
2.091667	0.5	7.723450
2.100000	0.5	7.043800
2.108333	0.5	6.360650
2.116667	0.5	5.702150
2.125000	0.5	5.091450
2.133333	0.5	4.557550
2.141667	0.5	4.116050
2.150000	0.5	3.764550
2.158333	0.5	3.491700
2.166667	0.5	3.281800
2.175000	0.5	3.118400
2.183333	0.5	2.993450
2.191667	0.5	2.895100
2.200000	0.5	2.813300
2.208333	0.5	2.738750
2.216667	0.5	2.673800
2.225000	0.5	2.602500
2.233333	0.5	2.531400
2.241667	0.5	2.463300
2.250000	0.5	2.402500
2.258333	0.5	2.344750
2.266667	0.5	2.290650
2.275000	0.5	2.233750
2.283333	0.5	2.172100
2.291667	0.5	2.104950
2.300000	0.5	2.028200
2.308333	0.5	1.941600
2.316667	0.5	1.843450
2.325000	0.5	1.739700
2.333333	0.5	1.641650
2.341667	0.5	1.562100
2.350000	0.5	1.505750
2.358333	0.5	1.472400
2.366667	0.5	1.456300
2.375000	0.5	1.456900
2.383333	0.5	1.467950
2.391667	0.5	1.486050
2.400000	0.5	1.503100
2.408333	0.5	1.519250
2.416667	0.5	1.525200
2.425000	0.5	1.522900
2.433333	0.5	1.516050
2.441667	0.5	1.506350
2.450000	0.5	1.498550
2.458333	0.5	1.488450
2.466667	0.5	1.476500
2.475000	0.5	1.461500
2.483333	0.5	1.440400
2.491667	0.5	1.411600
2.500000	0.5	1.377300
2.508333	0.5	1.337000
2.516667	0.5	1.291100
2.525000	0.5	1.244850
2.533333	0.5	1.205250
2.541667	0.5	1.174300
2.550000	0.5	1.152300
2.558333	0.5	1.141100
2.566667	0.5	1.138950
2.575000	0.5	1.144100
2.583333	0.5	1.149350
2.591667	0.5	1.154050
2.600000	0.5	1.158200
2.608333	0.5	1.158050
2.616667	0.5	1.154400
2.625000	0.5	1.158950
2.633333	0.5	1.170000
2.641667	0.5	1.195300
2.650000	0.5	1.227850
2.658333	0.5	1.268550
2.666667	0.5	1.310700
2.675000	0.5	1.348750
2.683333	0.5	1.371250
2.691667	0.5	1.382050
2.700000	0.5	1.378350
2.708333	0.5	1.359150
2.716667	0.5	1.338050
2.725000	0.5	1.323400
2.733333	0.5	1.315900
2.741667	0.5	1.319250
2.750000	0.5	1.338500
2.758333	0.5	1.368650
2.766667	0.5	1.401800
2.775000	0.5	1.431900
2.783333	0.5	1.451350
2.791667	0.5	1.459550
2.800000	0.5	1.446200
2.808333	0.5	1.419950
2.816667	0.5	1.388950
2.825000	0.5	1.357850
2.833333	0.5	1.331450
2.841667	0.5	1.308600
2.850000	0.5	1.296050
2.858333	0.5	1.291850
2.866667	0.5	1.293200
2.875000	0.5	1.301400
2.883333	0.5	1.320650
2.891667	0.5	1.340550
2.900000	0.5	1.362350
2.908333	0.5	1.387750
2.916667	0.5	1.415800
2.925000	0.5	1.445900
2.933333	0.5	1.475650
2.941667	0.5	1.501700
2.950000	0.5	1.522350
2.958333	0.5	1.540650
2.966667	0.5	1.552700
2.975000	0.5	1.563600
2.983333	0.5	1.573500
2.991667	0.5	1.578200
3.000000	0.5	1.581650
3.008333	0.5	1.591250
3.016667	0.5	1.601900
3.025000	0.5	1.617400
3.033333	0.5	1.636000
3.041667	0.5	1.656800
3.050000	0.5	1.677200
3.058333	0.5	1.708050
3.066667	0.5	1.738450
3.075000	0.5	1.777550
3.083333	0.5	1.817900
3.091667	0.5	1.861650
3.100000	0.5	1.914200
3.108333	0.5	1.976450
3.116667	0.5	2.045750
3.125000	0.5	2.116350
3.133333	0.5	2.184500
3.141667	0.5	2.246550
3.150000	0.5	2.297950
3.158333	0.5	2.337550
3.166667	0.5	2.363050
3.175000	0.5	2.372750
3.183333	0.5	2.349000
3.191667	0.5	2.300000
3.200000	0.5	2.239350
3.208333	0.5	2.187400
3.216667	0.5	2.154450
3.225000	0.5	2.145800
3.233333	0.5	2.159650
3.241667	0.5	2.187450
3.250000	0.5	2.224600
3.258333	0.5	2.263300
3.266667	0.5	2.307200
3.275000	0.5	2.347300
3.283333	0.5	2.380800
3.291667	0.5	2.412950
3.300000	0.5	2.442350
3.308333	0.5	2.470250
3.316667	0.5	2.493850
3.325000	0.5	2.516800
3.333333	0.5	2.532150
3.341667	0.5	2.547300
3.350000	0.5	2.557350
3.358333	0.5	2.564550
3.366667	0.5	2.569950
3.375000	0.5	2.565500
3.383333	0.5	2.558300
3.391667	0.5	2.551200
3.400000	0.5	2.544700
3.408333	0.5	2.535100
3.416667	0.5	2.526350
3.425000	0.5	2.518050
3.433333	0.5	2.508300
3.441667	0.5	2.498750
3.450000	0.5	2.492350
3.458333	0.5	2.488900
3.466667	0.5	2.479500
3.475000	0.5	2.467300
3.483333	0.5	2.458250
3.491667	0.5	2.454500
3.500000	0.5	2.452400
3.508333	0.5	2.450750
3.516667	0.5	2.450950
3.525000	0.5	2.453400
3.533333	0.5	2.458100
3.541667	0.5	2.463350
3.550000	0.5	2.467100
3.558333	0.5	2.474950
3.566667	0.5	2.474550
3.575000	0.5	2.471900
3.583333	0.5	2.473050
3.591667	0.5	2.474900
3.600000	0.5	2.477950
3.608333	0.5	2.480700
3.616667	0.5	2.479900
3.625000	0.5	2.479600
3.633333	0.5	2.477900
3.641667	0.5	2.471400
3.650000	0.5	2.463950
3.658333	0.5	2.449650
3.666667	0.5	2.426150
3.675000	0.5	2.401600
3.683333	0.5	2.371850
3.691667	0.5	2.344800
3.700000	0.5	2.314450
3.708333	0.5	2.283250
3.716667	0.5	2.251750
3.725000	0.5	2.223750
3.733333	0.5	2.199250
3.741667	0.5	2.178450
3.750000	0.5	2.165100
3.758333	0.5	2.147650
3.766667	0.5	2.134000
3.775000	0.5	2.128050
3.783333	0.5	2.125750
3.791667	0.5	2.122350
3.800000	0.5	2.121750
3.808333	0.5	2.122800
3.816667	0.5	2.123650
3.825000	0.5	2.123650
3.833333	0.5	2.122800
3.841667	0.5	2.123400
3.850000	0.5	2.118500
3.858333	0.5	2.110700
3.866667	0.5	2.102500
3.875000	0.5	2.099550
3.883333	0.5	2.096400
3.891667	0.5	2.096150
3.900000	0.5	2.098150
3.908333	0.5	2.099200
3.916667	0.5	2.102500
3.925000	0.5	2.104950
3.933333	0.5	2.111700
3.941667	0.5	2.116400
3.950000	0.5	2.115000
3.958333	0.5	2.111850
3.966667	0.5	2.109750
3.975000	0.5	2.113350
3.983333	0.5	2.116850
3.991667	0.5	2.120250
4.000000	0.5	2.122150
4.008333	0.5	2.127150
4.016667	0.5	2.130300
4.025000	0.5	2.131350
4.033333	0.5	2.138500
4.041667	0.5	2.136350
4.050000	0.5	2.132800
4.058333	0.5	2.129500
4.066667	0.5	2.128650
4.075000	0.5	2.127700
4.083333	0.5	2.130100
4.091667	0.5	2.132450
4.100000	0.5	2.133550
4.108333	0.5	2.133350
4.116667	0.5	2.134050
4.125000	0.5	2.134150
4.133333	0.5	2.131200
4.141667	0.5	2.118400
4.150000	0.5	2.108700
4.158333	0.5	2.099200
4.166667	0.5	2.088550
4.175000	0.5	2.082350
4.183333	0.5	2.072450
4.191667	0.5	2.066950
4.200000	0.5	2.058250
4.208333	0.5	2.052900
4.216667	0.5	2.046350
4.225000	0.5	2.044950
4.233333	0.5	2.035250
4.241667	0.5	2.022250
4.250000	0.5	2.013850
4.258333	0.5	2.006050
4.266667	0.5	1.996750
4.275000	0.5	1.990200
4.283333	0.5	1.984600
4.291667	0.5	1.980650
4.300000	0.5	1.975850
4.308333	0.5	1.969450
4.316667	0.5	1.970400
4.325000	0.5	1.966100
4.333333	0.5	1.957200
4.341667	0.5	1.947150
4.350000	0.5	1.943700
4.358333	0.5	1.943500
4.366667	0.5	1.943500
4.375000	0.5	1.941850
4.383333	0.5	1.943500
4.391667	0.5	1.943900
4.400000	0.5	1.947250
4.408333	0.5	1.951150
4.416667	0.5	1.959000
4.425000	0.5	1.957300
4.433333	0.5	1.946350
4.441667	0.5	1.944300
4.450000	0.5	1.940900
4.458333	0.5	1.937800
4.466667	0.5	1.931200
4.475000	0.5	1.929350
4.483333	0.5	1.924350
4.491667	0.5	1.919850
4.500000	0.5	1.912250
4.508333	0.5	1.907450
4.516667	0.5	1.901300
4.525000	0.5	1.889600
4.533333	0.5	1.875050
4.541667	0.5	1.865700
4.550000	0.5	1.855950
4.558333	0.5	1.845500
4.566667	0.5	1.837950
4.575000	0.5	1.830950
4.583333	0.5	1.822850
4.591667	0.5	1.818750
4.600000	0.5	1.808250
4.608333	0.5	1.810450
4.616667	0.5	1.803950
4.625000	0.5	1.795800
4.633333	0.5	1.794400
4.641667	0.5	1.793750
4.650000	0.5	1.795950
4.658333	0.5	1.802500
4.666667	0.5	1.807900
4.675000	0.5	1.813600
4.683333	0.5	1.821100
4.691667	0.5	1.827850
4.700000	0.5	1.834700
4.708333	0.5	1.841750
4.716667	0.5	1.840100
4.725000	0.5	1.838350
4.733333	0.5	1.839050
4.741667	0.5	1.838500
4.750000	0.5	1.840550
4.758333	0.5	1.841650
4.766667	0.5	1.841050
4.775000	0.5	1.843000
4.783333	0.5	1.843500
4.791667	0.5	1.842700
4.800000	0.5	1.842250
4.808333	0.5	1.833700
4.816667	0.5	1.821800
4.825000	0.5	1.812500
4.833333	0.5	1.803100
4.841667	0.5	1.794300
4.850000	0.5	1.786150
4.858333	0.5	1.778650
4.866667	0.5	1.773700
4.875000	0.5	1.765850
4.883333	0.5	1.760700
4.891667	0.5	1.758100
4.900000	0.5	1.753700
4.908333	0.5	1.743700
4.916667	0.5	1.733550
4.925000	0.5	1.730050
4.933333	0.5	1.727000
4.941667	0.5	1.723900
4.950000	0.5	1.723350
4.958333	0.5	1.723700
4.966667	0.5	1.723150
4.975000	0.5	1.722650
4.983333	0.5	1.721350
4.991667	0.5	1.722800
5.000000	0.5	1.714300
5.008333	0.5	1.704950
5.016667	0.5	1.692500
5.025000	0.5	1.685950
5.033333	0.5	1.679550
5.041667	0.5	1.672450
5.050000	0.5	1.666950
5.058333	0.5	1.659550
5.066667	0.5	1.654900
5.075000	0.5	1.650350
5.083333	0.5	1.646850
5.091667	0.5	1.641950
5.100000	0.5	1.631000
5.108333	0.5	1.620550
5.116667	0.5	1.614100
5.125000	0.5	1.609900
5.133333	0.5	1.604950
5.141667	0.5	1.603250
5.150000	0.5	1.599550
5.158333	0.5	1.595500
5.166667	0.5	1.592700
5.175000	0.5	1.589450
5.183333	0.5	1.592950
5.191667	0.5	1.585150
5.200000	0.5	1.574950
5.208333	0.5	1.569550
5.216667	0.5	1.566950
5.225000	0.5	1.562550
5.233333	0.5	1.560000
5.241667	0.5	1.558050
5.250000	0.5	1.558150
5.258333	0.5	1.559350
5.266667	0.5	1.557700
5.275000	0.5	1.561050
5.283333	0.5	1.564100
5.291667	0.5	1.555300
5.300000	0.5	1.546800
5.308333	0.5	1.545250
5.316667	0.5	1.542100
5.325000	0.5	1.540650
5.333333	0.5	1.539950
5.341667	0.5	1.539300
5.350000	0.5	1.540450
5.358333	0.5	1.540400
5.366667	0.5	1.537700
5.375000	0.5	1.540950
5.383333	0.5	1.533850
5.391667	0.5	1.524250
5.400000	0.5	1.520100
5.408333	0.5	1.515900
5.416667	0.5	1.514100
5.425000	0.5	1.512650
5.433333	0.5	1.512050
5.441667	0.5	1.511350
5.450000	0.5	1.511700
5.458333	0.5	1.510700
5.466667	0.5	1.515650
5.475000	0.5	1.514300
5.483333	0.5	1.509550
5.491667	0.5	1.501000
5.500000	0.5	1.498750
5.508333	0.5	1.497400
5.516667	0.5	1.496150
5.525000	0.5	1.495850
5.533333	0.5	1.496400
5.541667	0.5	1.499050
5.550000	0.5	1.500750
5.558333	0.5	1.499150
5.566667	0.5	1.503800
5.575000	0.5	1.497550
5.583333	0.5	1.490050
5.591667	0.5	1.485100
5.600000	0.5	1.482250
5.608333	0.5	1.480700
5.616667	0.5	1.480550
5.625000	0.5	1.482300
5.633333	0.5	1.481450
5.641667	0.5	1.485000
5.650000	0.5	1.486250
5.658333	0.5	1.492700
5.666667	0.5	1.493250
5.675000	0.5	1.488700
5.683333	0.5	1.484300
5.691667	0.5	1.485700
5.700000	0.5	1.485700
5.708333	0.5	1.486600
5.716667	0.5	1.488650
5.725000	0.5	1.491600
5.733333	0.5	1.495900
5.741667	0.5	1.497000
5.750000	0.5	1.497600
5.758333	0.5	1.503550
5.766667	0.5	1.496700
5.775000	0.5	1.491100
5.783333	0.5	1.487600
5.791667	0.5	1.483850
5.800000	0.5	1.482650
5.808333	0.5	1.482300
5.816667	0.5	1.482050
5.825000	0.5	1.482750
5.833333	0.5	1.482950
5.841667	0.5	1.481950
5.850000	0.5	1.486150
5.858333	0.5	1.485950
5.866667	0.5	1.478400
5.875000	0.5	1.469900
5.883333	0.5	1.468450
5.891667	0.5	1.467100
5.900000	0.5	1.466300
5.908333	0.5	1.466650
5.916667	0.5	1.468900
5.925000	0.5	1.469300
5.933333	0.5	1.472250
5.941667	0.5	1.475600
5.950000	0.5	1.483100
5.958333	0.5	1.477400
5.966667	0.5	1.472650
5.975000	0.5	1.469100
5.983333	0.5	1.466300
5.991667	0.5	1.469000
6.000000	0.5	1.472250
6.008333	0.5	1.473550
6.016667	0.5	1.475150
6.025000	0.5	1.479100
6.033333	0.5	1.479050
6.041667	0.5	1.482500
6.050000	0.5	1.484300
6.058333	0.5	1.477050
6.066667	0.5	1.469450
6.075000	0.5	1.469650
6.083333	0.5	1.467650
6.091667	0.5	1.469100
6.100000	0.5	1.465900
6.108333	0.5	1.465450
6.116667	0.5	1.468250
6.125000	0.5	1.467250
6.133333	0.5	1.466850
6.141667	0.5	1.472900
6.150000	0.5	1.465250
6.158333	0.5	1.458000
6.166667	0.5	1.454700
6.175000	0.5	1.448450
6.183333	0.5	1.448700
6.191667	0.5	1.447900
6.200000	0.5	1.448350
6.208333	0.5	1.449300
6.216667	0.5	1.450700
6.225000	0.5	1.452250
6.233333	0.5	1.456800
6.241667	0.5	1.457400
6.250000	0.5	1.452150
6.258333	0.5	1.446550
6.266667	0.5	1.444500
6.275000	0.5	1.443500
6.283333	0.5	1.446150
6.291667	0.5	1.447750
6.300000	0.5	1.449550
6.308333	0.5	1.452050
6.316667	0.5	1.455900
6.325000	0.5	1.458900
6.333333	0.5	1.465100
6.341667	0.5	1.463550
6.350000	0.5	1.457350
6.358333	0.5	1.454800
6.366667	0.5	1.457250
6.375000	0.5	1.457500
6.383333	0.5	1.459600
6.391667	0.5	1.460800
6.400000	0.5	1.464500
6.408333	0.5	1.467000
6.416667	0.5	1.468300
6.425000	0.5	1.475200
6.433333	0.5	1.472900
6.441667	0.5	1.467300
6.450000	0.5	1.461550
6.458333	0.5	1.458750
6.466667	0.5	1.458150
6.475000	0.5	1.460050
6.483333	0.5	1.457850
6.491667	0.5	1.461050
6.500000	0.5	1.460950
6.508333	0.5	1.461850
6.516667	0.5	1.462000
6.525000	0.5	1.467300
6.533333	0.5	1.458300
6.541667	0.5	1.452050
6.550000	0.5	1.446500
6.558333	0.5	1.444150
6.566667	0.5	1.445150
6.575000	0.5	1.445200
6.583333	0.5	1.445050
6.591667	0.5	1.445950
6.600000	0.5	1.448650
6.608333	0.5	1.447650
6.616667	0.5	1.453900
6.625000	0.5	1.452500
6.633333	0.5	1.446300
6.641667	0.5	1.441550
6.650000	0.5	1.439850
6.658333	0.5	1.440250
6.666667	0.5	1.440800
6.675000	0.5	1.442150
6.683333	0.5	1.445050
6.691667	0.5	1.450250
6.700000	0.5	1.453300
6.708333	0.5	1.455700
6.716667	0.5	1.462200
6.725000	0.5	1.458300
6.733333	0.5	1.453800
6.741667	0.5	1.452450
6.750000	0.5	1.455300
6.758333	0.5	1.455300
6.766667	0.5	1.459250
6.775000	0.5	1.463850
6.783333	0.5	1.468350
6.791667	0.5	1.474400
6.800000	0.5	1.478050
6.808333	0.5	1.485250
6.816667	0.5	1.489000
6.825000	0.5	1.487150
6.833333	0.5	1.485350
6.841667	0.5	1.488350
6.850000	0.5	1.491950
6.858333	0.5	1.498400
6.866667	0.5	1.505000
6.875000	0.5	1.511550
6.883333	0.5	1.519100
6.891667	0.5	1.526350
6.900000	0.5	1.533700
6.908333	0.5	1.545500
6.916667	0.5	1.545900
6.925000	0.5	1.545400
6.933333	0.5	1.548850
6.941667	0.5	1.553150
6.950000	0.5	1.556050
6.958333	0.5	1.562150
6.966667	0.5	1.567550
6.975000	0.5	1.572200
6.983333	0.5	1.577550
6.991667	0.5	1.580600
7.000000	0.5	1.587750
7.008333	0.5	1.588100
7.016667	0.5	1.580450
7.025000	0.5	1.575250
7.033333	0.5	1.572100
7.041667	0.5	1.569350
7.050000	0.5	1.567850
7.058333	0.5	1.566550
7.066667	0.5	1.565300
7.075000	0.5	1.565350
7.083333	0.5	1.563700
7.091667	0.5	1.562050
7.100000	0.5	1.562000
7.108333	0.5	1.554400
7.116667	0.5	1.543650
7.125000	0.5	1.540000
7.133333	0.5	1.535950
7.141667	0.5	1.533100
7.150000	0.5	1.531450
7.158333	0.5	1.531650
7.166667	0.5	1.530250
7.175000	0.5	1.530350
7.183333	0.5	1.530400
7.191667	0.5	1.532850
7.200000	0.5	1.530900
7.208333	0.5	1.522450
7.216667	0.5	1.513100
7.225000	0.5	1.509050
7.233333	0.5	1.507300
7.241667	0.5	1.502650
7.250000	0.5	1.500550
7.258333	0.5	1.498600
7.266667	0.5	1.497400
7.275000	0.5	1.496150
7.283333	0.5	1.494600
7.291667	0.5	1.495100
7.300000	0.5	1.484700
7.308333	0.5	1.474250
7.316667	0.5	1.467600
7.325000	0.5	1.464350
7.333333	0.5	1.460050
7.341667	0.5	1.457800
7.350000	0.5	1.457700
7.358333	0.5	1.455450
7.366667	0.5	1.456300
7.375000	0.5	1.457100
7.383333	0.5	1.461250
7.391667	0.5	1.462250
7.400000	0.5	1.457700
7.408333	0.5	1.454350
7.416667	0.5	1.452450
7.425000	0.5	1.454450
7.433333	0.5	1.455350
7.441667	0.5	1.459200
7.450000	0.5	1.463750
7.458333	0.5	1.468700
7.466667	0.5	1.472200
7.475000	0.5	1.476700
7.483333	0.5	1.483750
7.491667	0.5	1.480950
7.500000	0.5	1.476100
7.508333	0.5	1.474150
7.516667	0.5	1.477250
7.525000	0.5	1.478000
7.533333	0.5	1.481900
7.541667	0.5	1.484550
7.550000	0.5	1.487000
7.558333	0.5	1.493300
