URL	chrom://arspawyn4ahlab1/ChromeleonLocal/Instrument Data/ICS3000/2025_Feb 11.seq/976.smp/ED_1.channel/ED_1.chm
Channel	ED_1

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2025_Feb 11
Name	15-B1 Alex
Number	17
Position	RC1
Comment	
Processing Method	Quantitative
Instrument Method	Neutral Oligosaccharides V ICS 3000
Type	Unknown
Status	Finished
Inject Time	2/12/2025 11:42:37 PM -05:00
Volume (µl)	25.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000333
Time Max. (min)	120.000333
Data Points	14401
Detector	EDet1
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	nC
Signal Min.	-0.071000
Signal Max.	82.701701
Channel	ED_1
Driver Name	DC-3000
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (nC)
1.025333	0.5	-0.056300
1.033667	0.5	-0.057750
1.042000	0.5	-0.057200
1.050333	0.5	-0.057650
1.058667	0.5	-0.054800
1.067000	0.5	-0.050450
1.075333	0.5	-0.049450
1.083667	0.5	-0.048350
1.092000	0.5	-0.043100
1.100333	0.5	-0.045450
1.108667	0.5	-0.053600
1.117000	0.5	-0.059550
1.125333	0.5	-0.060600
1.133667	0.5	-0.062850
1.142000	0.5	-0.061950
1.150333	0.5	-0.061800
1.158667	0.5	-0.058500
1.167000	0.5	-0.053650
1.175333	0.5	-0.052800
1.183667	0.5	-0.050500
1.192000	0.5	-0.048400
1.200333	0.5	-0.053950
1.208667	0.5	-0.062750
1.217000	0.5	-0.064300
1.225333	0.5	-0.066000
1.233667	0.5	-0.066150
1.242000	0.5	-0.065850
1.250333	0.5	-0.063950
1.258667	0.5	-0.061300
1.267000	0.5	-0.059250
1.275333	0.5	-0.058100
1.283667	0.5	-0.052500
1.292000	0.5	-0.056300
1.300333	0.5	-0.064250
1.308667	0.5	-0.069650
1.317000	0.5	-0.067900
1.325333	0.5	-0.071000
1.333667	0.5	-0.069750
1.342000	0.5	-0.068750
1.350333	0.5	-0.064900
1.358667	0.5	-0.060850
1.367000	0.5	-0.060950
1.375333	0.5	-0.057550
1.383667	0.5	-0.054700
1.392000	0.5	-0.060100
1.400333	0.5	-0.067650
1.408667	0.5	-0.070750
1.417000	0.5	-0.070450
1.425333	0.5	-0.070900
1.433667	0.5	-0.069050
1.442000	0.5	-0.067350
1.450333	0.5	-0.064400
1.458667	0.5	-0.061150
1.467000	0.5	-0.058350
1.475333	0.5	-0.054050
1.483667	0.5	-0.056000
1.492000	0.5	-0.063050
1.500333	0.5	-0.067400
1.508667	0.5	-0.068150
1.517000	0.5	-0.065650
1.525333	0.5	-0.064750
1.533667	0.5	-0.063900
1.542000	0.5	-0.061800
1.550333	0.5	-0.058600
1.558667	0.5	-0.057950
1.567000	0.5	-0.053200
1.575333	0.5	-0.050450
1.583667	0.5	-0.056150
1.592000	0.5	-0.062000
1.600333	0.5	-0.064650
1.608667	0.5	-0.064350
1.617000	0.5	-0.063850
1.625333	0.5	-0.062000
1.633667	0.5	-0.060850
1.642000	0.5	-0.056400
1.650333	0.5	-0.054100
1.658667	0.5	-0.051400
1.667000	0.5	-0.040150
1.675333	0.5	-0.033200
1.683667	0.5	-0.011400
1.692000	0.5	0.080050
1.700333	0.5	0.294300
1.708667	0.5	0.625200
1.717000	0.5	1.029350
1.725333	0.5	1.509150
1.733667	0.5	2.068750
1.742000	0.5	2.691350
1.750333	0.5	3.333850
1.758667	0.5	3.981550
1.767000	0.5	4.612850
1.775333	0.5	5.186950
1.783667	0.5	5.655500
1.792000	0.5	5.980100
1.800333	0.5	6.149450
1.808667	0.5	6.208550
1.817000	0.5	6.197600
1.825333	0.5	6.114950
1.833667	0.5	5.998600
1.842000	0.5	5.823700
1.850333	0.5	5.575200
1.858667	0.5	5.248100
1.867000	0.5	4.856450
1.875333	0.5	4.471650
1.883667	0.5	4.059450
1.892000	0.5	3.669250
1.900333	0.5	3.329500
1.908667	0.5	3.061500
1.917000	0.5	2.862700
1.925333	0.5	2.724550
1.933667	0.5	2.640200
1.942000	0.5	2.624450
1.950333	0.5	2.718500
1.958667	0.5	2.965700
1.967000	0.5	3.399400
1.975333	0.5	4.016550
1.983667	0.5	4.805200
1.992000	0.5	5.749450
2.000333	0.5	6.829100
2.008667	0.5	7.959850
2.017000	0.5	8.980050
2.025333	0.5	9.743800
2.033667	0.5	10.183100
2.042000	0.5	10.306850
2.050333	0.5	10.172650
2.058667	0.5	9.822200
2.067000	0.5	9.312850
2.075333	0.5	8.708500
2.083667	0.5	8.061250
2.092000	0.5	7.396250
2.100333	0.5	6.734750
2.108667	0.5	6.083650
2.117000	0.5	5.466900
2.125333	0.5	4.902050
2.133667	0.5	4.412400
2.142000	0.5	4.010150
2.150333	0.5	3.694900
2.158667	0.5	3.449400
2.167000	0.5	3.267150
2.175333	0.5	3.138650
2.183667	0.5	3.039950
2.192000	0.5	2.954500
2.200333	0.5	2.868650
2.208667	0.5	2.772550
2.217000	0.5	2.669150
2.225333	0.5	2.564600
2.233667	0.5	2.460300
2.242000	0.5	2.366700
2.250333	0.5	2.278750
2.258667	0.5	2.199950
2.267000	0.5	2.129900
2.275333	0.5	2.066250
2.283667	0.5	2.002550
2.292000	0.5	1.935900
2.300333	0.5	1.864650
2.308667	0.5	1.786400
2.317000	0.5	1.706050
2.325333	0.5	1.619100
2.333667	0.5	1.541150
2.342000	0.5	1.477800
2.350333	0.5	1.430500
2.358667	0.5	1.403350
2.367000	0.5	1.397850
2.375333	0.5	1.405900
2.383667	0.5	1.427900
2.392000	0.5	1.442700
2.400333	0.5	1.457600
2.408667	0.5	1.468350
2.417000	0.5	1.473300
2.425333	0.5	1.473500
2.433667	0.5	1.474300
2.442000	0.5	1.469150
2.450333	0.5	1.460900
2.458667	0.5	1.453200
2.467000	0.5	1.444500
2.475333	0.5	1.429850
2.483667	0.5	1.412400
2.492000	0.5	1.389850
2.500333	0.5	1.359400
2.508667	0.5	1.327400
2.517000	0.5	1.294450
2.525333	0.5	1.262550
2.533667	0.5	1.237400
2.542000	0.5	1.212800
2.550333	0.5	1.193700
2.558667	0.5	1.180400
2.567000	0.5	1.171000
2.575333	0.5	1.164900
2.583667	0.5	1.160850
2.592000	0.5	1.159500
2.600333	0.5	1.159500
2.608667	0.5	1.160250
2.617000	0.5	1.164800
2.625333	0.5	1.171850
2.633667	0.5	1.177300
2.642000	0.5	1.189800
2.650333	0.5	1.209650
2.658667	0.5	1.236750
2.667000	0.5	1.258600
2.675333	0.5	1.272550
2.683667	0.5	1.275100
2.692000	0.5	1.266650
2.700333	0.5	1.255400
2.708667	0.5	1.238500
2.717000	0.5	1.228000
2.725333	0.5	1.222250
2.733667	0.5	1.223500
2.742000	0.5	1.238000
2.750333	0.5	1.270400
2.758667	0.5	1.312700
2.767000	0.5	1.361500
2.775333	0.5	1.409150
2.783667	0.5	1.445800
2.792000	0.5	1.471050
2.800333	0.5	1.482750
2.808667	0.5	1.479150
2.817000	0.5	1.471250
2.825333	0.5	1.450750
2.833667	0.5	1.428500
2.842000	0.5	1.411150
2.850333	0.5	1.400450
2.858667	0.5	1.397850
2.867000	0.5	1.400450
2.875333	0.5	1.406100
2.883667	0.5	1.416350
2.892000	0.5	1.430050
2.900333	0.5	1.444550
2.908667	0.5	1.463400
2.917000	0.5	1.481200
2.925333	0.5	1.496050
2.933667	0.5	1.507950
2.942000	0.5	1.519000
2.950333	0.5	1.527700
2.958667	0.5	1.531200
2.967000	0.5	1.534000
2.975333	0.5	1.534250
2.983667	0.5	1.539600
2.992000	0.5	1.548850
3.000333	0.5	1.565500
3.008667	0.5	1.594800
3.017000	0.5	1.626050
3.025333	0.5	1.663050
3.033667	0.5	1.710000
3.042000	0.5	1.757450
3.050333	0.5	1.798050
3.058667	0.5	1.830800
3.067000	0.5	1.856800
3.075333	0.5	1.876700
3.083667	0.5	1.896100
3.092000	0.5	1.915450
3.100333	0.5	1.942550
3.108667	0.5	1.976100
3.117000	0.5	2.013200
3.125333	0.5	2.057550
3.133667	0.5	2.111100
3.142000	0.5	2.161750
3.150333	0.5	2.207450
3.158667	0.5	2.243250
3.167000	0.5	2.261950
3.175333	0.5	2.264150
3.183667	0.5	2.242900
3.192000	0.5	2.207300
3.200333	0.5	2.169600
3.208667	0.5	2.130650
3.217000	0.5	2.102350
3.225333	0.5	2.093450
3.233667	0.5	2.104550
3.242000	0.5	2.130400
3.250333	0.5	2.168050
3.258667	0.5	2.210350
3.267000	0.5	2.257500
3.275333	0.5	2.303850
3.283667	0.5	2.347000
3.292000	0.5	2.390800
3.300333	0.5	2.425100
3.308667	0.5	2.447800
3.317000	0.5	2.468850
3.325333	0.5	2.488150
3.333667	0.5	2.504700
3.342000	0.5	2.515550
3.350333	0.5	2.526500
3.358667	0.5	2.531750
3.367000	0.5	2.537700
3.375333	0.5	2.537400
3.383667	0.5	2.531600
3.392000	0.5	2.530900
3.400333	0.5	2.519100
3.408667	0.5	2.504450
3.417000	0.5	2.493400
3.425333	0.5	2.483450
3.433667	0.5	2.474450
3.442000	0.5	2.465850
3.450333	0.5	2.460800
3.458667	0.5	2.458550
3.467000	0.5	2.458100
3.475333	0.5	2.455900
3.483667	0.5	2.456600
3.492000	0.5	2.457050
3.500333	0.5	2.449150
3.508667	0.5	2.445100
3.517000	0.5	2.444900
3.525333	0.5	2.446000
3.533667	0.5	2.448800
3.542000	0.5	2.451750
3.550333	0.5	2.457350
3.558667	0.5	2.464000
3.567000	0.5	2.468400
3.575333	0.5	2.473500
3.583667	0.5	2.481000
3.592000	0.5	2.477200
3.600333	0.5	2.469250
3.608667	0.5	2.464900
3.617000	0.5	2.461650
3.625333	0.5	2.455600
3.633667	0.5	2.447150
3.642000	0.5	2.435050
3.650333	0.5	2.423050
3.658667	0.5	2.404450
3.667000	0.5	2.383000
3.675333	0.5	2.362000
3.683667	0.5	2.329850
3.692000	0.5	2.291950
3.700333	0.5	2.252300
3.708667	0.5	2.218000
3.717000	0.5	2.186700
3.725333	0.5	2.161000
3.733667	0.5	2.141800
3.742000	0.5	2.129450
3.750333	0.5	2.122350
3.758667	0.5	2.121450
3.767000	0.5	2.123650
3.775333	0.5	2.129500
3.783667	0.5	2.130400
3.792000	0.5	2.126150
3.800333	0.5	2.125000
3.808667	0.5	2.125900
3.817000	0.5	2.127350
3.825333	0.5	2.126800
3.833667	0.5	2.126350
3.842000	0.5	2.128650
3.850333	0.5	2.128050
3.858667	0.5	2.126100
3.867000	0.5	2.129700
3.875333	0.5	2.128400
3.883667	0.5	2.121600
3.892000	0.5	2.116900
3.900333	0.5	2.116750
3.908667	0.5	2.119500
3.917000	0.5	2.122450
3.925333	0.5	2.128250
3.933667	0.5	2.132050
3.942000	0.5	2.141300
3.950333	0.5	2.146300
3.958667	0.5	2.152400
3.967000	0.5	2.160250
3.975333	0.5	2.159300
3.983667	0.5	2.156600
3.992000	0.5	2.156850
4.000333	0.5	2.158600
4.008667	0.5	2.158950
4.017000	0.5	2.160650
4.025333	0.5	2.162550
4.033667	0.5	2.163000
4.042000	0.5	2.167400
4.050333	0.5	2.168250
4.058667	0.5	2.173950
4.067000	0.5	2.172850
4.075333	0.5	2.169800
4.083667	0.5	2.165500
4.092000	0.5	2.162750
4.100333	0.5	2.161950
4.108667	0.5	2.161050
4.117000	0.5	2.159950
4.125333	0.5	2.157850
4.133667	0.5	2.155800
4.142000	0.5	2.152600
4.150333	0.5	2.146100
4.158667	0.5	2.140800
4.167000	0.5	2.126000
4.175333	0.5	2.112150
4.183667	0.5	2.103000
4.192000	0.5	2.093250
4.200333	0.5	2.086650
4.208667	0.5	2.080750
4.217000	0.5	2.076000
4.225333	0.5	2.070250
4.233667	0.5	2.067450
4.242000	0.5	2.062750
4.250333	0.5	2.063850
4.258667	0.5	2.055650
4.267000	0.5	2.043750
4.275333	0.5	2.032800
4.283667	0.5	2.025300
4.292000	0.5	2.017000
4.300333	0.5	2.010250
4.308667	0.5	2.004150
4.317000	0.5	2.002450
4.325333	0.5	2.000050
4.333667	0.5	1.995200
4.342000	0.5	1.995150
4.350333	0.5	1.996300
4.358667	0.5	1.989650
4.367000	0.5	1.983600
4.375333	0.5	1.982650
4.383667	0.5	1.981500
4.392000	0.5	1.981250
4.400333	0.5	1.983100
4.408667	0.5	1.986200
4.417000	0.5	1.988500
4.425333	0.5	1.993150
4.433667	0.5	1.992300
4.442000	0.5	1.998950
4.450333	0.5	1.995600
4.458667	0.5	1.987750
4.467000	0.5	1.978900
4.475333	0.5	1.972950
4.483667	0.5	1.965750
4.492000	0.5	1.958650
4.500333	0.5	1.951600
4.508667	0.5	1.946000
4.517000	0.5	1.942950
4.525333	0.5	1.938350
4.533667	0.5	1.932850
4.542000	0.5	1.930050
4.550333	0.5	1.917150
4.558667	0.5	1.903500
4.567000	0.5	1.894800
4.575333	0.5	1.883950
4.583667	0.5	1.873550
4.592000	0.5	1.865550
4.600333	0.5	1.859000
4.608667	0.5	1.854050
4.617000	0.5	1.850550
4.625333	0.5	1.848400
4.633667	0.5	1.852300
4.642000	0.5	1.850650
4.650333	0.5	1.847750
4.658667	0.5	1.846700
4.667000	0.5	1.849900
4.675333	0.5	1.855850
4.683667	0.5	1.860650
4.692000	0.5	1.866400
4.700333	0.5	1.872900
4.708667	0.5	1.880150
4.717000	0.5	1.885200
4.725333	0.5	1.892050
4.733667	0.5	1.897900
4.742000	0.5	1.896200
4.750333	0.5	1.891300
4.758667	0.5	1.890700
4.767000	0.5	1.890500
4.775333	0.5	1.890500
4.783667	0.5	1.891500
4.792000	0.5	1.892550
4.800333	0.5	1.892100
4.808667	0.5	1.892050
4.817000	0.5	1.887900
4.825333	0.5	1.889600
4.833667	0.5	1.882150
4.842000	0.5	1.870050
4.850333	0.5	1.861150
4.858667	0.5	1.850300
4.867000	0.5	1.842250
4.875333	0.5	1.835400
4.883667	0.5	1.827750
4.892000	0.5	1.818800
4.900333	0.5	1.812800
4.908667	0.5	1.807600
4.917000	0.5	1.804450
4.925333	0.5	1.803600
4.933667	0.5	1.793400
4.942000	0.5	1.783150
4.950333	0.5	1.778500
4.958667	0.5	1.775800
4.967000	0.5	1.771400
4.975333	0.5	1.770200
4.983667	0.5	1.770850
4.992000	0.5	1.769300
5.000333	0.5	1.769450
5.008667	0.5	1.765800
5.017000	0.5	1.768850
5.025333	0.5	1.762100
5.033667	0.5	1.752750
5.042000	0.5	1.743500
5.050333	0.5	1.733900
5.058667	0.5	1.727250
5.067000	0.5	1.722000
5.075333	0.5	1.718150
5.083667	0.5	1.715200
5.092000	0.5	1.710850
5.100333	0.5	1.707950
5.108667	0.5	1.703600
5.117000	0.5	1.699850
5.125333	0.5	1.689950
5.133667	0.5	1.678950
5.142000	0.5	1.671800
5.150333	0.5	1.665950
5.158667	0.5	1.662400
5.167000	0.5	1.659400
5.175333	0.5	1.655400
5.183667	0.5	1.651850
5.192000	0.5	1.652100
5.200333	0.5	1.646400
5.208667	0.5	1.650900
5.217000	0.5	1.642950
5.225333	0.5	1.633900
5.233667	0.5	1.624550
5.242000	0.5	1.622350
5.250333	0.5	1.618400
5.258667	0.5	1.616400
5.267000	0.5	1.615350
5.275333	0.5	1.614750
5.283667	0.5	1.618050
5.292000	0.5	1.617450
5.300333	0.5	1.620400
5.308667	0.5	1.620350
5.317000	0.5	1.614450
5.325333	0.5	1.609150
5.333667	0.5	1.606200
5.342000	0.5	1.605400
5.350333	0.5	1.603700
5.358667	0.5	1.604550
5.367000	0.5	1.605050
5.375333	0.5	1.607900
5.383667	0.5	1.607100
5.392000	0.5	1.606750
5.400333	0.5	1.608800
5.408667	0.5	1.603650
5.417000	0.5	1.594950
5.425333	0.5	1.587400
5.433667	0.5	1.585200
5.442000	0.5	1.581500
5.450333	0.5	1.578300
5.458667	0.5	1.578050
5.467000	0.5	1.579200
5.475333	0.5	1.580050
5.483667	0.5	1.579400
5.492000	0.5	1.581150
5.500333	0.5	1.581350
5.508667	0.5	1.575900
5.517000	0.5	1.568600
5.525333	0.5	1.564900
5.533667	0.5	1.562700
5.542000	0.5	1.563300
5.550333	0.5	1.562900
5.558667	0.5	1.563650
5.567000	0.5	1.564150
5.575333	0.5	1.568000
5.583667	0.5	1.566950
5.592000	0.5	1.572550
5.600333	0.5	1.569450
5.608667	0.5	1.562950
5.617000	0.5	1.558150
5.625333	0.5	1.557300
5.633667	0.5	1.555850
5.642000	0.5	1.555850
5.650333	0.5	1.557300
5.658667	0.5	1.558950
5.667000	0.5	1.560500
5.675333	0.5	1.561800
5.683667	0.5	1.566850
5.692000	0.5	1.570450
5.700333	0.5	1.566300
5.708667	0.5	1.562150
5.717000	0.5	1.561700
5.725333	0.5	1.563750
5.733667	0.5	1.566050
5.742000	0.5	1.566900
5.750333	0.5	1.570700
5.758667	0.5	1.572950
5.767000	0.5	1.576350
5.775333	0.5	1.575800
5.783667	0.5	1.581900
5.792000	0.5	1.578900
5.800333	0.5	1.571800
5.808667	0.5	1.564300
5.817000	0.5	1.563000
5.825333	0.5	1.559400
5.833667	0.5	1.559300
5.842000	0.5	1.559200
5.850333	0.5	1.556300
5.858667	0.5	1.558150
5.867000	0.5	1.557850
5.875333	0.5	1.557450
5.883667	0.5	1.557200
5.892000	0.5	1.550900
5.900333	0.5	1.543150
5.908667	0.5	1.539150
5.917000	0.5	1.538400
5.925333	0.5	1.536450
5.933667	0.5	1.537050
5.942000	0.5	1.537300
5.950333	0.5	1.539800
5.958667	0.5	1.541300
5.967000	0.5	1.542200
5.975333	0.5	1.549050
5.983667	0.5	1.546650
5.992000	0.5	1.540800
6.000333	0.5	1.536750
6.008667	0.5	1.537750
6.017000	0.5	1.537900
6.025333	0.5	1.538650
6.033667	0.5	1.540450
6.042000	0.5	1.543700
6.050333	0.5	1.547450
6.058667	0.5	1.549800
6.067000	0.5	1.554050
6.075333	0.5	1.555400
6.083667	0.5	1.549700
6.092000	0.5	1.543300
6.100333	0.5	1.540300
6.108667	0.5	1.539350
6.117000	0.5	1.538850
6.125333	0.5	1.537100
6.133667	0.5	1.537200
6.142000	0.5	1.537500
6.150333	0.5	1.538500
6.158667	0.5	1.538400
6.167000	0.5	1.544450
6.175333	0.5	1.538000
6.183667	0.5	1.529900
6.192000	0.5	1.524700
6.200333	0.5	1.521800
6.208667	0.5	1.521950
6.217000	0.5	1.520900
6.225333	0.5	1.521650
6.233667	0.5	1.521600
6.242000	0.5	1.521700
6.250333	0.5	1.523250
6.258667	0.5	1.526950
6.267000	0.5	1.529700
6.275333	0.5	1.523700
6.283667	0.5	1.518750
6.292000	0.5	1.518700
6.300333	0.5	1.516700
6.308667	0.5	1.519300
6.317000	0.5	1.519600
6.325333	0.5	1.521600
6.333667	0.5	1.524900
6.342000	0.5	1.527550
6.350333	0.5	1.530450
6.358667	0.5	1.536850
6.367000	0.5	1.532150
6.375333	0.5	1.527850
6.383667	0.5	1.525750
6.392000	0.5	1.526250
6.400333	0.5	1.525250
6.408667	0.5	1.525800
6.417000	0.5	1.528750
6.425333	0.5	1.530200
6.433667	0.5	1.532900
6.442000	0.5	1.533300
6.450333	0.5	1.537700
6.458667	0.5	1.540150
6.467000	0.5	1.536450
6.475333	0.5	1.528950
6.483667	0.5	1.525100
6.492000	0.5	1.523550
6.500333	0.5	1.522700
6.508667	0.5	1.524650
6.517000	0.5	1.523850
6.525333	0.5	1.526500
6.533667	0.5	1.529550
6.542000	0.5	1.528800
6.550333	0.5	1.534100
6.558667	0.5	1.529200
6.567000	0.5	1.525250
6.575333	0.5	1.520050
6.583667	0.5	1.519400
6.592000	0.5	1.518900
6.600333	0.5	1.518200
6.608667	0.5	1.519150
6.617000	0.5	1.522400
6.625333	0.5	1.522800
6.633667	0.5	1.525650
6.642000	0.5	1.530650
6.650333	0.5	1.531700
6.658667	0.5	1.527400
6.667000	0.5	1.521350
6.675333	0.5	1.520650
6.683667	0.5	1.521350
6.692000	0.5	1.522600
6.700333	0.5	1.524250
6.708667	0.5	1.525550
6.717000	0.5	1.529300
6.725333	0.5	1.531550
6.733667	0.5	1.534200
6.742000	0.5	1.540400
6.750333	0.5	1.538400
6.758667	0.5	1.534200
6.767000	0.5	1.531900
6.775333	0.5	1.532100
6.783667	0.5	1.532150
6.792000	0.5	1.534400
6.800333	0.5	1.538550
6.808667	0.5	1.541900
6.817000	0.5	1.546750
6.825333	0.5	1.551450
6.833667	0.5	1.556700
6.842000	0.5	1.559400
6.850333	0.5	1.557500
6.858667	0.5	1.554700
6.867000	0.5	1.558400
6.875333	0.5	1.560000
6.883667	0.5	1.564000
6.892000	0.5	1.570050
6.900333	0.5	1.574450
6.908667	0.5	1.582700
6.917000	0.5	1.589200
6.925333	0.5	1.597900
6.933667	0.5	1.609000
6.942000	0.5	1.609600
6.950333	0.5	1.609100
6.958667	0.5	1.610800
6.967000	0.5	1.615700
6.975333	0.5	1.620350
6.983667	0.5	1.626450
6.992000	0.5	1.632850
7.000333	0.5	1.638250
7.008667	0.5	1.643700
7.017000	0.5	1.646950
7.025333	0.5	1.655200
7.033667	0.5	1.655500
7.042000	0.5	1.649700
7.050333	0.5	1.645150
7.058667	0.5	1.643250
7.067000	0.5	1.640400
7.075333	0.5	1.638500
7.083667	0.5	1.637250
7.092000	0.5	1.636450
7.100333	0.5	1.633850
7.108667	0.5	1.633500
7.117000	0.5	1.631800
7.125333	0.5	1.635450
7.133667	0.5	1.628000
7.142000	0.5	1.618700
7.150333	0.5	1.613050
7.158667	0.5	1.610400
7.167000	0.5	1.606900
7.175333	0.5	1.606250
7.183667	0.5	1.604750
7.192000	0.5	1.604000
7.200333	0.5	1.604500
7.208667	0.5	1.604800
7.217000	0.5	1.607750
7.225333	0.5	1.604750
7.233667	0.5	1.596400
7.242000	0.5	1.588100
7.250333	0.5	1.586250
7.258667	0.5	1.582600
7.267000	0.5	1.579150
7.275333	0.5	1.579100
7.283667	0.5	1.576600
7.292000	0.5	1.574950
7.300333	0.5	1.572250
7.308667	0.5	1.571200
7.317000	0.5	1.574450
7.325333	0.5	1.565550
7.333667	0.5	1.556300
7.342000	0.5	1.549700
7.350333	0.5	1.545600
7.358667	0.5	1.541550
7.367000	0.5	1.537150
7.375333	0.5	1.537950
7.383667	0.5	1.539100
7.392000	0.5	1.539800
7.400333	0.5	1.540350
7.408667	0.5	1.545450
7.417000	0.5	1.546000
7.425333	0.5	1.540750
7.433667	0.5	1.535150
7.442000	0.5	1.535050
7.450333	0.5	1.535000
7.458667	0.5	1.537250
7.467000	0.5	1.541500
7.475333	0.5	1.545050
7.483667	0.5	1.549600
7.492000	0.5	1.554900
7.500333	0.5	1.560100
7.508667	0.5	1.566700
7.517000	0.5	1.565100
7.525333	0.5	1.561100
7.533667	0.5	1.561000
7.542000	0.5	1.561950
7.550333	0.5	1.565250
7.558667	0.5	1.566150
