URL	chrom://arspawyn4ahlab1/ChromeleonLocal/Instrument Data/ICS3000/2025_Feb 11.seq/821.smp/ED_1.channel/ED_1.chm
Channel	ED_1

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2025_Feb 11
Name	0-A Alex HO
Number	5
Position	RA5
Comment	
Processing Method	Quantitative
Instrument Method	Neutral Oligosaccharides V ICS 3000
Type	Unknown
Status	Finished
Inject Time	2/11/2025 6:51:36 PM -05:00
Volume (µl)	25.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	120.000000
Data Points	14401
Detector	EDet1
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	nC
Signal Min.	-0.308600
Signal Max.	58.989501
Channel	ED_1
Driver Name	DC-3000
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (nC)
3.158333	0.5	1.940550
3.166667	0.5	1.929250
3.175000	0.5	1.920350
3.183333	0.5	1.911450
3.191667	0.5	1.906050
3.200000	0.5	1.897250
3.208333	0.5	1.885300
3.216667	0.5	1.868650
3.225000	0.5	1.849450
3.233333	0.5	1.821200
3.241667	0.5	1.781750
3.250000	0.5	1.736800
3.258333	0.5	1.690850
3.266667	0.5	1.643350
3.275000	0.5	1.594350
3.283333	0.5	1.548450
3.291667	0.5	1.504050
3.300000	0.5	1.465300
3.308333	0.5	1.431100
3.316667	0.5	1.402850
3.325000	0.5	1.382250
3.333333	0.5	1.356650
3.341667	0.5	1.333200
3.350000	0.5	1.317150
3.358333	0.5	1.305600
3.366667	0.5	1.295100
3.375000	0.5	1.288100
3.383333	0.5	1.281400
3.391667	0.5	1.277800
3.400000	0.5	1.271650
3.408333	0.5	1.264200
3.416667	0.5	1.261050
3.425000	0.5	1.252000
3.433333	0.5	1.238400
3.441667	0.5	1.227850
3.450000	0.5	1.221300
3.458333	0.5	1.213550
3.466667	0.5	1.206450
3.475000	0.5	1.201350
3.483333	0.5	1.200000
3.491667	0.5	1.197250
3.500000	0.5	1.196000
3.508333	0.5	1.196500
3.516667	0.5	1.199750
3.525000	0.5	1.196900
3.533333	0.5	1.192650
3.541667	0.5	1.194100
3.550000	0.5	1.197700
3.558333	0.5	1.204350
3.566667	0.5	1.212650
3.575000	0.5	1.224850
3.583333	0.5	1.239450
3.591667	0.5	1.252650
3.600000	0.5	1.263700
3.608333	0.5	1.281800
3.616667	0.5	1.293300
3.625000	0.5	1.299050
3.633333	0.5	1.305200
3.641667	0.5	1.311600
3.650000	0.5	1.317800
3.658333	0.5	1.320250
3.666667	0.5	1.319700
3.675000	0.5	1.318000
3.683333	0.5	1.311150
3.691667	0.5	1.297150
3.700000	0.5	1.280950
3.708333	0.5	1.267000
3.716667	0.5	1.242700
3.725000	0.5	1.218900
3.733333	0.5	1.200850
3.741667	0.5	1.187150
3.750000	0.5	1.176550
3.758333	0.5	1.168550
3.766667	0.5	1.165050
3.775000	0.5	1.164100
3.783333	0.5	1.162200
3.791667	0.5	1.159550
3.800000	0.5	1.160400
3.808333	0.5	1.153750
3.816667	0.5	1.142000
3.825000	0.5	1.129950
3.833333	0.5	1.121350
3.841667	0.5	1.111550
3.850000	0.5	1.104000
3.858333	0.5	1.094250
3.866667	0.5	1.087100
3.875000	0.5	1.082250
3.883333	0.5	1.074900
3.891667	0.5	1.068350
3.900000	0.5	1.063300
3.908333	0.5	1.052000
3.916667	0.5	1.043100
3.925000	0.5	1.039050
3.933333	0.5	1.037050
3.941667	0.5	1.035500
3.950000	0.5	1.036650
3.958333	0.5	1.038300
3.966667	0.5	1.042050
3.975000	0.5	1.044700
3.983333	0.5	1.043100
3.991667	0.5	1.043900
4.000000	0.5	1.038950
4.008333	0.5	1.026500
4.016667	0.5	1.010450
4.025000	0.5	0.997950
4.033333	0.5	0.983250
4.041667	0.5	0.969100
4.050000	0.5	0.953900
4.058333	0.5	0.940500
4.066667	0.5	0.928500
4.075000	0.5	0.913150
4.083333	0.5	0.900950
4.091667	0.5	0.888750
4.100000	0.5	0.869650
4.108333	0.5	0.849900
4.116667	0.5	0.834850
4.125000	0.5	0.819200
4.133333	0.5	0.805800
4.141667	0.5	0.790400
4.150000	0.5	0.774500
4.158333	0.5	0.762650
4.166667	0.5	0.749600
4.175000	0.5	0.739150
4.183333	0.5	0.733900
4.191667	0.5	0.727600
4.200000	0.5	0.718200
4.208333	0.5	0.712900
4.216667	0.5	0.711550
4.225000	0.5	0.712800
4.233333	0.5	0.710350
4.241667	0.5	0.710850
4.250000	0.5	0.708700
4.258333	0.5	0.707900
4.266667	0.5	0.703950
4.275000	0.5	0.699450
4.283333	0.5	0.694550
4.291667	0.5	0.678750
4.300000	0.5	0.661000
4.308333	0.5	0.648150
4.316667	0.5	0.635400
4.325000	0.5	0.624350
4.333333	0.5	0.612700
4.341667	0.5	0.603350
4.350000	0.5	0.593650
4.358333	0.5	0.585800
4.366667	0.5	0.574350
4.375000	0.5	0.568250
4.383333	0.5	0.555700
4.391667	0.5	0.541350
4.400000	0.5	0.527250
4.408333	0.5	0.517000
4.416667	0.5	0.511200
4.425000	0.5	0.503500
4.433333	0.5	0.496850
4.441667	0.5	0.492500
4.450000	0.5	0.490450
4.458333	0.5	0.486850
4.466667	0.5	0.482350
4.475000	0.5	0.476900
4.483333	0.5	0.465650
4.491667	0.5	0.453700
4.500000	0.5	0.445400
4.508333	0.5	0.437750
4.516667	0.5	0.432700
4.525000	0.5	0.429250
4.533333	0.5	0.426150
4.541667	0.5	0.427250
4.550000	0.5	0.425850
4.558333	0.5	0.421900
4.566667	0.5	0.422700
4.575000	0.5	0.417450
4.583333	0.5	0.407700
4.591667	0.5	0.399800
4.600000	0.5	0.395300
4.608333	0.5	0.392050
4.616667	0.5	0.391650
4.625000	0.5	0.389600
4.633333	0.5	0.391250
4.641667	0.5	0.394100
4.650000	0.5	0.393000
4.658333	0.5	0.393500
4.666667	0.5	0.393200
4.675000	0.5	0.386000
4.683333	0.5	0.376550
4.691667	0.5	0.372650
4.700000	0.5	0.371050
4.708333	0.5	0.366250
4.716667	0.5	0.365450
4.725000	0.5	0.365000
4.733333	0.5	0.369350
4.741667	0.5	0.371100
4.750000	0.5	0.369700
4.758333	0.5	0.374200
4.766667	0.5	0.372800
4.775000	0.5	0.368850
4.783333	0.5	0.366100
4.791667	0.5	0.366450
4.800000	0.5	0.369800
4.808333	0.5	0.372000
4.816667	0.5	0.374900
4.825000	0.5	0.377750
4.833333	0.5	0.383000
4.841667	0.5	0.383700
4.850000	0.5	0.385200
4.858333	0.5	0.387600
4.866667	0.5	0.381000
4.875000	0.5	0.374150
4.883333	0.5	0.368900
4.891667	0.5	0.365550
4.900000	0.5	0.363600
4.908333	0.5	0.360150
4.916667	0.5	0.361150
4.925000	0.5	0.361750
4.933333	0.5	0.363450
4.941667	0.5	0.361000
4.950000	0.5	0.363200
4.958333	0.5	0.357900
4.966667	0.5	0.348000
4.975000	0.5	0.339750
4.983333	0.5	0.335700
4.991667	0.5	0.330850
5.000000	0.5	0.325150
5.008333	0.5	0.321150
5.016667	0.5	0.314700
5.025000	0.5	0.312250
5.033333	0.5	0.305200
5.041667	0.5	0.298550
5.050000	0.5	0.293700
5.058333	0.5	0.282350
5.066667	0.5	0.267800
5.075000	0.5	0.260050
5.083333	0.5	0.250700
5.091667	0.5	0.245550
5.100000	0.5	0.241400
5.108333	0.5	0.236000
5.116667	0.5	0.233750
5.125000	0.5	0.233350
5.133333	0.5	0.228700
5.141667	0.5	0.231050
5.150000	0.5	0.224550
5.158333	0.5	0.215450
5.166667	0.5	0.208300
5.175000	0.5	0.205200
5.183333	0.5	0.199300
5.191667	0.5	0.198800
5.200000	0.5	0.198050
5.208333	0.5	0.196800
5.216667	0.5	0.198750
5.225000	0.5	0.197100
5.233333	0.5	0.197300
5.241667	0.5	0.196500
5.250000	0.5	0.189200
5.258333	0.5	0.180500
5.266667	0.5	0.174250
5.275000	0.5	0.170700
5.283333	0.5	0.168700
5.291667	0.5	0.167450
5.300000	0.5	0.167050
5.308333	0.5	0.167450
5.316667	0.5	0.168250
5.325000	0.5	0.163550
5.333333	0.5	0.167450
5.341667	0.5	0.161800
5.350000	0.5	0.152750
5.358333	0.5	0.144650
5.366667	0.5	0.141700
5.375000	0.5	0.136600
5.383333	0.5	0.135050
5.391667	0.5	0.131700
5.400000	0.5	0.131400
5.408333	0.5	0.134200
5.416667	0.5	0.130750
5.425000	0.5	0.128000
5.433333	0.5	0.127300
5.441667	0.5	0.118500
5.450000	0.5	0.110250
5.458333	0.5	0.106550
5.466667	0.5	0.101150
5.475000	0.5	0.099500
5.483333	0.5	0.099600
5.491667	0.5	0.099850
5.500000	0.5	0.101650
5.508333	0.5	0.101950
5.516667	0.5	0.100750
5.525000	0.5	0.104750
5.533333	0.5	0.102500
5.541667	0.5	0.097150
5.550000	0.5	0.090300
5.558333	0.5	0.087650
5.566667	0.5	0.087300
5.575000	0.5	0.085950
5.583333	0.5	0.087350
5.591667	0.5	0.088450
5.600000	0.5	0.090850
5.608333	0.5	0.091950
5.616667	0.5	0.091450
5.625000	0.5	0.089900
5.633333	0.5	0.081900
5.641667	0.5	0.072250
5.650000	0.5	0.068100
5.658333	0.5	0.063300
5.666667	0.5	0.059950
5.675000	0.5	0.058950
5.683333	0.5	0.059400
5.691667	0.5	0.059400
5.700000	0.5	0.060700
5.708333	0.5	0.057200
5.716667	0.5	0.059200
5.725000	0.5	0.054350
5.733333	0.5	0.045250
5.741667	0.5	0.038350
5.750000	0.5	0.035250
5.758333	0.5	0.034450
5.766667	0.5	0.030450
5.775000	0.5	0.030200
5.783333	0.5	0.031800
5.791667	0.5	0.035100
5.800000	0.5	0.034100
5.808333	0.5	0.033850
5.816667	0.5	0.035250
5.825000	0.5	0.028000
5.833333	0.5	0.020000
5.841667	0.5	0.016900
5.850000	0.5	0.014100
5.858333	0.5	0.012450
5.866667	0.5	0.011900
5.875000	0.5	0.011200
5.883333	0.5	0.015200
5.891667	0.5	0.017350
5.900000	0.5	0.015000
5.908333	0.5	0.019050
5.916667	0.5	0.015000
5.925000	0.5	0.008950
5.933333	0.5	0.004300
5.941667	0.5	0.002700
5.950000	0.5	0.001350
5.958333	0.5	0.000750
5.966667	0.5	0.001100
5.975000	0.5	0.004800
5.983333	0.5	0.005750
5.991667	0.5	0.007200
6.000000	0.5	0.008850
6.008333	0.5	0.012050
6.016667	0.5	0.007050
6.025000	0.5	-0.000100
6.033333	0.5	-0.001300
6.041667	0.5	-0.002200
6.050000	0.5	-0.002300
6.058333	0.5	-0.001850
6.066667	0.5	-0.000950
6.075000	0.5	0.003000
6.083333	0.5	0.003950
6.091667	0.5	0.002550
6.100000	0.5	0.006450
6.108333	0.5	0.003100
6.116667	0.5	-0.004900
6.125000	0.5	-0.008500
6.133333	0.5	-0.011700
6.141667	0.5	-0.014200
6.150000	0.5	-0.013100
6.158333	0.5	-0.013350
6.166667	0.5	-0.010400
6.175000	0.5	-0.006000
6.183333	0.5	-0.006250
6.191667	0.5	-0.003350
6.200000	0.5	-0.002300
6.208333	0.5	-0.007000
6.216667	0.5	-0.012750
6.225000	0.5	-0.014050
6.233333	0.5	-0.013000
6.241667	0.5	-0.012800
6.250000	0.5	-0.010800
6.258333	0.5	-0.007650
6.266667	0.5	-0.003650
6.275000	0.5	0.000450
6.283333	0.5	0.002400
6.291667	0.5	0.008950
6.300000	0.5	0.006650
6.308333	0.5	0.000600
6.316667	0.5	-0.005850
6.325000	0.5	-0.008200
6.333333	0.5	-0.008300
6.341667	0.5	-0.008800
6.350000	0.5	-0.009750
6.358333	0.5	-0.009000
6.366667	0.5	-0.006600
6.375000	0.5	-0.008350
6.383333	0.5	-0.008450
6.391667	0.5	-0.010800
6.400000	0.5	-0.017200
6.408333	0.5	-0.027150
6.416667	0.5	-0.030350
6.425000	0.5	-0.035650
6.433333	0.5	-0.037450
6.441667	0.5	-0.038650
6.450000	0.5	-0.039150
6.458333	0.5	-0.037750
6.466667	0.5	-0.037350
6.475000	0.5	-0.038350
6.483333	0.5	-0.034650
6.491667	0.5	-0.039550
6.500000	0.5	-0.045000
6.508333	0.5	-0.053000
6.516667	0.5	-0.054000
6.525000	0.5	-0.055550
6.533333	0.5	-0.056800
6.541667	0.5	-0.056750
6.550000	0.5	-0.055100
6.558333	0.5	-0.053300
6.566667	0.5	-0.051850
6.575000	0.5	-0.050650
6.583333	0.5	-0.050200
6.591667	0.5	-0.056550
6.600000	0.5	-0.062550
6.608333	0.5	-0.064500
6.616667	0.5	-0.066050
6.625000	0.5	-0.064750
6.633333	0.5	-0.064600
6.641667	0.5	-0.065050
6.650000	0.5	-0.061500
6.658333	0.5	-0.058650
6.666667	0.5	-0.058750
6.675000	0.5	-0.054500
6.683333	0.5	-0.057600
6.691667	0.5	-0.065400
6.700000	0.5	-0.069800
6.708333	0.5	-0.069450
6.716667	0.5	-0.071200
6.725000	0.5	-0.070800
6.733333	0.5	-0.071250
6.741667	0.5	-0.067300
6.750000	0.5	-0.061900
6.758333	0.5	-0.061250
6.766667	0.5	-0.058800
6.775000	0.5	-0.055150
6.783333	0.5	-0.061250
6.791667	0.5	-0.067400
6.800000	0.5	-0.067700
6.808333	0.5	-0.067000
6.816667	0.5	-0.064500
6.825000	0.5	-0.061650
6.833333	0.5	-0.059750
6.841667	0.5	-0.055200
6.850000	0.5	-0.050900
6.858333	0.5	-0.050100
6.866667	0.5	-0.044500
6.875000	0.5	-0.044450
6.883333	0.5	-0.049400
6.891667	0.5	-0.052000
6.900000	0.5	-0.053100
6.908333	0.5	-0.051200
6.916667	0.5	-0.048800
6.925000	0.5	-0.045900
6.933333	0.5	-0.037950
6.941667	0.5	-0.031650
6.950000	0.5	-0.027450
6.958333	0.5	-0.022550
6.966667	0.5	-0.016400
6.975000	0.5	-0.018600
6.983333	0.5	-0.018650
6.991667	0.5	-0.017250
7.000000	0.5	-0.012750
7.008333	0.5	-0.008250
7.016667	0.5	-0.004300
7.025000	0.5	0.001950
7.033333	0.5	0.009350
7.041667	0.5	0.014850
7.050000	0.5	0.016050
7.058333	0.5	0.021750
7.066667	0.5	0.019350
7.075000	0.5	0.012800
7.083333	0.5	0.008250
7.091667	0.5	0.007100
7.100000	0.5	0.005550
7.108333	0.5	0.004100
7.116667	0.5	0.001600
7.125000	0.5	0.003500
7.133333	0.5	0.005700
7.141667	0.5	0.002750
7.150000	0.5	0.000650
7.158333	0.5	-0.000550
7.166667	0.5	-0.011000
7.175000	0.5	-0.020100
7.183333	0.5	-0.027250
7.191667	0.5	-0.032150
7.200000	0.5	-0.035700
7.208333	0.5	-0.038450
7.216667	0.5	-0.040650
7.225000	0.5	-0.041900
7.233333	0.5	-0.043400
7.241667	0.5	-0.047700
7.250000	0.5	-0.045300
7.258333	0.5	-0.053050
7.266667	0.5	-0.063850
7.275000	0.5	-0.072200
7.283333	0.5	-0.076550
7.291667	0.5	-0.082100
7.300000	0.5	-0.086450
7.308333	0.5	-0.088100
7.316667	0.5	-0.090200
7.325000	0.5	-0.089600
7.333333	0.5	-0.092350
7.341667	0.5	-0.093350
7.350000	0.5	-0.095350
7.358333	0.5	-0.103800
7.366667	0.5	-0.111300
7.375000	0.5	-0.115400
7.383333	0.5	-0.120700
7.391667	0.5	-0.120550
7.400000	0.5	-0.120350
7.408333	0.5	-0.120450
7.416667	0.5	-0.116950
7.425000	0.5	-0.115300
7.433333	0.5	-0.115400
7.441667	0.5	-0.112100
7.450000	0.5	-0.114400
7.458333	0.5	-0.120100
7.466667	0.5	-0.125100
