URL	chrom://arspawyn4ahlab1/ChromeleonLocal/Instrument Data/ICS3000/2025_Feb 11.seq/626.smp/ED_1.channel/ED_1.chm
Channel	ED_1

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2025_Feb 11
Name	12-A1 Alex
Number	8
Position	RA8
Comment	
Processing Method	Quantitative
Instrument Method	Neutral Oligosaccharides V ICS 3000
Type	Unknown
Status	Finished
Inject Time	2/12/2025 2:14:05 AM -05:00
Volume (µl)	25.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	120.000000
Data Points	14401
Detector	EDet1
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	nC
Signal Min.	-0.256550
Signal Max.	75.959701
Channel	ED_1
Driver Name	DC-3000
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (nC)
1.041667	0.5	-0.169500
1.050000	0.5	-0.169500
1.058333	0.5	-0.163600
1.066667	0.5	-0.169450
1.075000	0.5	-0.178200
1.083333	0.5	-0.181950
1.091667	0.5	-0.183550
1.100000	0.5	-0.183950
1.108333	0.5	-0.185050
1.116667	0.5	-0.183200
1.125000	0.5	-0.183450
1.133333	0.5	-0.181650
1.141667	0.5	-0.181950
1.150000	0.5	-0.178100
1.158333	0.5	-0.178200
1.166667	0.5	-0.186600
1.175000	0.5	-0.194350
1.183333	0.5	-0.196250
1.191667	0.5	-0.198750
1.200000	0.5	-0.196950
1.208333	0.5	-0.199600
1.216667	0.5	-0.197450
1.225000	0.5	-0.195700
1.233333	0.5	-0.195300
1.241667	0.5	-0.195050
1.250000	0.5	-0.190700
1.258333	0.5	-0.195850
1.266667	0.5	-0.204500
1.275000	0.5	-0.207150
1.283333	0.5	-0.209150
1.291667	0.5	-0.209900
1.300000	0.5	-0.211100
1.308333	0.5	-0.211850
1.316667	0.5	-0.210200
1.325000	0.5	-0.208650
1.333333	0.5	-0.209850
1.341667	0.5	-0.205750
1.350000	0.5	-0.204400
1.358333	0.5	-0.211050
1.366667	0.5	-0.218200
1.375000	0.5	-0.221100
1.383333	0.5	-0.224150
1.391667	0.5	-0.223650
1.400000	0.5	-0.224550
1.408333	0.5	-0.223650
1.416667	0.5	-0.223650
1.425000	0.5	-0.221200
1.433333	0.5	-0.221200
1.441667	0.5	-0.214300
1.450000	0.5	-0.221450
1.458333	0.5	-0.231950
1.466667	0.5	-0.235500
1.475000	0.5	-0.237600
1.483333	0.5	-0.239100
1.491667	0.5	-0.238600
1.500000	0.5	-0.239100
1.508333	0.5	-0.237150
1.516667	0.5	-0.236000
1.525000	0.5	-0.233600
1.533333	0.5	-0.231600
1.541667	0.5	-0.232900
1.550000	0.5	-0.242250
1.558333	0.5	-0.249500
1.566667	0.5	-0.251700
1.575000	0.5	-0.252300
1.583333	0.5	-0.253750
1.591667	0.5	-0.253800
1.600000	0.5	-0.250200
1.608333	0.5	-0.252600
1.616667	0.5	-0.248400
1.625000	0.5	-0.249650
1.633333	0.5	-0.244750
1.641667	0.5	-0.247200
1.650000	0.5	-0.256550
1.658333	0.5	-0.253900
1.666667	0.5	-0.244950
1.675000	0.5	-0.215300
1.683333	0.5	-0.141100
1.691667	0.5	0.015650
1.700000	0.5	0.275850
1.708333	0.5	0.604100
1.716667	0.5	0.981400
1.725000	0.5	1.432600
1.733333	0.5	1.953400
1.741667	0.5	2.521850
1.750000	0.5	3.107350
1.758333	0.5	3.691050
1.766667	0.5	4.229050
1.775000	0.5	4.692050
1.783333	0.5	5.064650
1.791667	0.5	5.324150
1.800000	0.5	5.488100
1.808333	0.5	5.558200
1.816667	0.5	5.548400
1.825000	0.5	5.467350
1.833333	0.5	5.303350
1.841667	0.5	5.056650
1.850000	0.5	4.731750
1.858333	0.5	4.351500
1.866667	0.5	3.983450
1.875000	0.5	3.629800
1.883333	0.5	3.292750
1.891667	0.5	3.013950
1.900000	0.5	2.795550
1.908333	0.5	2.631300
1.916667	0.5	2.518050
1.925000	0.5	2.431650
1.933333	0.5	2.364450
1.941667	0.5	2.345700
1.950000	0.5	2.408250
1.958333	0.5	2.604450
1.966667	0.5	2.970400
1.975000	0.5	3.536000
1.983333	0.5	4.323250
1.991667	0.5	5.363750
2.000000	0.5	6.610550
2.008333	0.5	7.903200
2.016667	0.5	9.041700
2.025000	0.5	9.857600
2.033333	0.5	10.304050
2.041667	0.5	10.407850
2.050000	0.5	10.223200
2.058333	0.5	9.827350
2.066667	0.5	9.283050
2.075000	0.5	8.656300
2.083333	0.5	7.985900
2.091667	0.5	7.295150
2.100000	0.5	6.593000
2.108333	0.5	5.903600
2.116667	0.5	5.252200
2.125000	0.5	4.673550
2.133333	0.5	4.192650
2.141667	0.5	3.813850
2.150000	0.5	3.515950
2.158333	0.5	3.288850
2.166667	0.5	3.118750
2.175000	0.5	2.989150
2.183333	0.5	2.891800
2.191667	0.5	2.817600
2.200000	0.5	2.757650
2.208333	0.5	2.708500
2.216667	0.5	2.654050
2.225000	0.5	2.593750
2.233333	0.5	2.534150
2.241667	0.5	2.466300
2.250000	0.5	2.395700
2.258333	0.5	2.318900
2.266667	0.5	2.235450
2.275000	0.5	2.149800
2.283333	0.5	2.058550
2.291667	0.5	1.966700
2.300000	0.5	1.877150
2.308333	0.5	1.786400
2.316667	0.5	1.688900
2.325000	0.5	1.592200
2.333333	0.5	1.503300
2.341667	0.5	1.422150
2.350000	0.5	1.360450
2.358333	0.5	1.321550
2.366667	0.5	1.306000
2.375000	0.5	1.311700
2.383333	0.5	1.330300
2.391667	0.5	1.353550
2.400000	0.5	1.370850
2.408333	0.5	1.374350
2.416667	0.5	1.368700
2.425000	0.5	1.359650
2.433333	0.5	1.343750
2.441667	0.5	1.329300
2.450000	0.5	1.311550
2.458333	0.5	1.295600
2.466667	0.5	1.279550
2.475000	0.5	1.262850
2.483333	0.5	1.247200
2.491667	0.5	1.225750
2.500000	0.5	1.200250
2.508333	0.5	1.169950
2.516667	0.5	1.138000
2.525000	0.5	1.113350
2.533333	0.5	1.091950
2.541667	0.5	1.075850
2.550000	0.5	1.060350
2.558333	0.5	1.048900
2.566667	0.5	1.040850
2.575000	0.5	1.030400
2.583333	0.5	1.020800
2.591667	0.5	1.009300
2.600000	0.5	0.987300
2.608333	0.5	0.958750
2.616667	0.5	0.934000
2.625000	0.5	0.907950
2.633333	0.5	0.897100
2.641667	0.5	0.898000
2.650000	0.5	0.912350
2.658333	0.5	0.936450
2.666667	0.5	0.958150
2.675000	0.5	0.974800
2.683333	0.5	0.988950
2.691667	0.5	0.997150
2.700000	0.5	0.997200
2.708333	0.5	0.997300
2.716667	0.5	1.004750
2.725000	0.5	1.021550
2.733333	0.5	1.050400
2.741667	0.5	1.093100
2.750000	0.5	1.141100
2.758333	0.5	1.190400
2.766667	0.5	1.235600
2.775000	0.5	1.267150
2.783333	0.5	1.287550
2.791667	0.5	1.287750
2.800000	0.5	1.275000
2.808333	0.5	1.259950
2.816667	0.5	1.247750
2.825000	0.5	1.236800
2.833333	0.5	1.229650
2.841667	0.5	1.221000
2.850000	0.5	1.213900
2.858333	0.5	1.201550
2.866667	0.5	1.184000
2.875000	0.5	1.169150
2.883333	0.5	1.149200
2.891667	0.5	1.126100
2.900000	0.5	1.103650
2.908333	0.5	1.087850
2.916667	0.5	1.071150
2.925000	0.5	1.059300
2.933333	0.5	1.053400
2.941667	0.5	1.049450
2.950000	0.5	1.057450
2.958333	0.5	1.079400
2.966667	0.5	1.112850
2.975000	0.5	1.161600
2.983333	0.5	1.211600
2.991667	0.5	1.267750
3.000000	0.5	1.330650
3.008333	0.5	1.401150
3.016667	0.5	1.471550
3.025000	0.5	1.540150
3.033333	0.5	1.604850
3.041667	0.5	1.659500
3.050000	0.5	1.701650
3.058333	0.5	1.727200
3.066667	0.5	1.744700
3.075000	0.5	1.745750
3.083333	0.5	1.731200
3.091667	0.5	1.705850
3.100000	0.5	1.678600
3.108333	0.5	1.652550
3.116667	0.5	1.642200
3.125000	0.5	1.652050
3.133333	0.5	1.682400
3.141667	0.5	1.730100
3.150000	0.5	1.787800
3.158333	0.5	1.847850
3.166667	0.5	1.909300
3.175000	0.5	1.962400
3.183333	0.5	2.008450
3.191667	0.5	2.048600
3.200000	0.5	2.087250
3.208333	0.5	2.117450
3.216667	0.5	2.140950
3.225000	0.5	2.162150
3.233333	0.5	2.177400
3.241667	0.5	2.187300
3.250000	0.5	2.190800
3.258333	0.5	2.198400
3.266667	0.5	2.192750
3.275000	0.5	2.181100
3.283333	0.5	2.169000
3.291667	0.5	2.155950
3.300000	0.5	2.141950
3.308333	0.5	2.127550
3.316667	0.5	2.112600
3.325000	0.5	2.099250
3.333333	0.5	2.088000
3.341667	0.5	2.076750
3.350000	0.5	2.068350
3.358333	0.5	2.062600
3.366667	0.5	2.051450
3.375000	0.5	2.040950
3.383333	0.5	2.034350
3.391667	0.5	2.031550
3.400000	0.5	2.031100
3.408333	0.5	2.034000
3.416667	0.5	2.035500
3.425000	0.5	2.038300
3.433333	0.5	2.041600
3.441667	0.5	2.044650
3.450000	0.5	2.051450
3.458333	0.5	2.047900
3.466667	0.5	2.038800
3.475000	0.5	2.029950
3.483333	0.5	2.017600
3.491667	0.5	2.004300
3.500000	0.5	1.989400
3.508333	0.5	1.961850
3.516667	0.5	1.932500
3.525000	0.5	1.899500
3.533333	0.5	1.859900
3.541667	0.5	1.817650
3.550000	0.5	1.774950
3.558333	0.5	1.725400
3.566667	0.5	1.676550
3.575000	0.5	1.635650
3.583333	0.5	1.600900
3.591667	0.5	1.573250
3.600000	0.5	1.554450
3.608333	0.5	1.541450
3.616667	0.5	1.534150
3.625000	0.5	1.533650
3.633333	0.5	1.534700
3.641667	0.5	1.539250
3.650000	0.5	1.542300
3.658333	0.5	1.541400
3.666667	0.5	1.539950
3.675000	0.5	1.545000
3.683333	0.5	1.549000
3.691667	0.5	1.552350
3.700000	0.5	1.557450
3.708333	0.5	1.563000
3.716667	0.5	1.567550
3.725000	0.5	1.572800
3.733333	0.5	1.578650
3.741667	0.5	1.588200
3.750000	0.5	1.587000
3.758333	0.5	1.587450
3.766667	0.5	1.589850
3.775000	0.5	1.592050
3.783333	0.5	1.595050
3.791667	0.5	1.597350
3.800000	0.5	1.599300
3.808333	0.5	1.603500
3.816667	0.5	1.605600
3.825000	0.5	1.604800
3.833333	0.5	1.608600
3.841667	0.5	1.607050
3.850000	0.5	1.601500
3.858333	0.5	1.602000
3.866667	0.5	1.599700
3.875000	0.5	1.598950
3.883333	0.5	1.599800
3.891667	0.5	1.602050
3.900000	0.5	1.605600
3.908333	0.5	1.611850
3.916667	0.5	1.612000
3.925000	0.5	1.615750
3.933333	0.5	1.621200
3.941667	0.5	1.612900
3.950000	0.5	1.604450
3.958333	0.5	1.598350
3.966667	0.5	1.591550
3.975000	0.5	1.585350
3.983333	0.5	1.574250
3.991667	0.5	1.566100
4.000000	0.5	1.554450
4.008333	0.5	1.545350
4.016667	0.5	1.534500
4.025000	0.5	1.530100
4.033333	0.5	1.517450
4.041667	0.5	1.501400
4.050000	0.5	1.489250
4.058333	0.5	1.481800
4.066667	0.5	1.474800
4.075000	0.5	1.470900
4.083333	0.5	1.466150
4.091667	0.5	1.465050
4.100000	0.5	1.463050
4.108333	0.5	1.458800
4.116667	0.5	1.459050
4.125000	0.5	1.456150
4.133333	0.5	1.444150
4.141667	0.5	1.434100
4.150000	0.5	1.426350
4.158333	0.5	1.419700
4.166667	0.5	1.414700
4.175000	0.5	1.410600
4.183333	0.5	1.407200
4.191667	0.5	1.407100
4.200000	0.5	1.406100
4.208333	0.5	1.402550
4.216667	0.5	1.407000
4.225000	0.5	1.401700
4.233333	0.5	1.393300
4.241667	0.5	1.386650
4.250000	0.5	1.383100
4.258333	0.5	1.379700
4.266667	0.5	1.379300
4.275000	0.5	1.377550
4.283333	0.5	1.376450
4.291667	0.5	1.375400
4.300000	0.5	1.371850
4.308333	0.5	1.365800
4.316667	0.5	1.363700
4.325000	0.5	1.344200
4.333333	0.5	1.328350
4.341667	0.5	1.317950
4.350000	0.5	1.305100
4.358333	0.5	1.293300
4.366667	0.5	1.284500
4.375000	0.5	1.272200
4.383333	0.5	1.265050
4.391667	0.5	1.256450
4.400000	0.5	1.245950
4.408333	0.5	1.238300
4.416667	0.5	1.224900
4.425000	0.5	1.205550
4.433333	0.5	1.190950
4.441667	0.5	1.178950
4.450000	0.5	1.169650
4.458333	0.5	1.163050
4.466667	0.5	1.159750
4.475000	0.5	1.157650
4.483333	0.5	1.159700
4.491667	0.5	1.161550
4.500000	0.5	1.167850
4.508333	0.5	1.171700
4.516667	0.5	1.168600
4.525000	0.5	1.166300
4.533333	0.5	1.162200
4.541667	0.5	1.161000
4.550000	0.5	1.159900
4.558333	0.5	1.158200
4.566667	0.5	1.157650
4.575000	0.5	1.157000
4.583333	0.5	1.155650
4.591667	0.5	1.148700
4.600000	0.5	1.147600
4.608333	0.5	1.137900
4.616667	0.5	1.126850
4.625000	0.5	1.115400
4.633333	0.5	1.109150
4.641667	0.5	1.102250
4.650000	0.5	1.099150
4.658333	0.5	1.093950
4.666667	0.5	1.087750
4.675000	0.5	1.086550
4.683333	0.5	1.084050
4.691667	0.5	1.083050
4.700000	0.5	1.083750
4.708333	0.5	1.077050
4.716667	0.5	1.071250
4.725000	0.5	1.068250
4.733333	0.5	1.068600
4.741667	0.5	1.068150
4.750000	0.5	1.072900
4.758333	0.5	1.074650
4.766667	0.5	1.078300
4.775000	0.5	1.083250
4.783333	0.5	1.083400
4.791667	0.5	1.086100
4.800000	0.5	1.082000
4.808333	0.5	1.071350
4.816667	0.5	1.063100
4.825000	0.5	1.058750
4.833333	0.5	1.051300
4.841667	0.5	1.046950
4.850000	0.5	1.044300
4.858333	0.5	1.037500
4.866667	0.5	1.031700
4.875000	0.5	1.026050
4.883333	0.5	1.023050
4.891667	0.5	1.018450
4.900000	0.5	1.009150
4.908333	0.5	0.999600
4.916667	0.5	0.996550
4.925000	0.5	0.993600
4.933333	0.5	0.992550
4.941667	0.5	0.990500
4.950000	0.5	0.992850
4.958333	0.5	0.993950
4.966667	0.5	0.993900
4.975000	0.5	0.994400
4.983333	0.5	0.998800
4.991667	0.5	0.989500
5.000000	0.5	0.980550
5.008333	0.5	0.973200
5.016667	0.5	0.966000
5.025000	0.5	0.960450
5.033333	0.5	0.953350
5.041667	0.5	0.947550
5.050000	0.5	0.941850
5.058333	0.5	0.934700
5.066667	0.5	0.927050
5.075000	0.5	0.920350
5.083333	0.5	0.910150
5.091667	0.5	0.895100
5.100000	0.5	0.881100
5.108333	0.5	0.870050
5.116667	0.5	0.862200
5.125000	0.5	0.852500
5.133333	0.5	0.844950
5.141667	0.5	0.842350
5.150000	0.5	0.840850
5.158333	0.5	0.838350
5.166667	0.5	0.835200
5.175000	0.5	0.836600
5.183333	0.5	0.829000
5.191667	0.5	0.820100
5.200000	0.5	0.812800
5.208333	0.5	0.810650
5.216667	0.5	0.810550
5.225000	0.5	0.808250
5.233333	0.5	0.807500
5.241667	0.5	0.808850
5.250000	0.5	0.809300
5.258333	0.5	0.807450
5.266667	0.5	0.808150
5.275000	0.5	0.807450
5.283333	0.5	0.800700
5.291667	0.5	0.791450
5.300000	0.5	0.786400
5.308333	0.5	0.783000
5.316667	0.5	0.781650
5.325000	0.5	0.779950
5.333333	0.5	0.778700
5.341667	0.5	0.776400
5.350000	0.5	0.775300
5.358333	0.5	0.775300
5.366667	0.5	0.777950
5.375000	0.5	0.774450
5.383333	0.5	0.765050
5.391667	0.5	0.760150
5.400000	0.5	0.758800
5.408333	0.5	0.756100
5.416667	0.5	0.755800
5.425000	0.5	0.756050
5.433333	0.5	0.754050
5.441667	0.5	0.758850
5.450000	0.5	0.756800
5.458333	0.5	0.759750
5.466667	0.5	0.761250
5.475000	0.5	0.753650
5.483333	0.5	0.748950
5.491667	0.5	0.746400
5.500000	0.5	0.742050
5.508333	0.5	0.742500
5.516667	0.5	0.743850
5.525000	0.5	0.744800
5.533333	0.5	0.745100
5.541667	0.5	0.747150
5.550000	0.5	0.745550
5.558333	0.5	0.751150
5.566667	0.5	0.744450
5.575000	0.5	0.738700
5.583333	0.5	0.733650
5.591667	0.5	0.731650
5.600000	0.5	0.729400
5.608333	0.5	0.729600
5.616667	0.5	0.732600
5.625000	0.5	0.731000
5.633333	0.5	0.734750
5.641667	0.5	0.736100
5.650000	0.5	0.738350
5.658333	0.5	0.739050
5.666667	0.5	0.731400
5.675000	0.5	0.725300
5.683333	0.5	0.724800
5.691667	0.5	0.720750
5.700000	0.5	0.718000
5.708333	0.5	0.717650
5.716667	0.5	0.717400
5.725000	0.5	0.717000
5.733333	0.5	0.719350
5.741667	0.5	0.717400
5.750000	0.5	0.720150
5.758333	0.5	0.711250
5.766667	0.5	0.703200
5.775000	0.5	0.697350
5.783333	0.5	0.693400
5.791667	0.5	0.691100
5.800000	0.5	0.686050
5.808333	0.5	0.685400
5.816667	0.5	0.686750
5.825000	0.5	0.685500
5.833333	0.5	0.687450
5.841667	0.5	0.691100
5.850000	0.5	0.690900
5.858333	0.5	0.682250
5.866667	0.5	0.677200
5.875000	0.5	0.675000
5.883333	0.5	0.675250
5.891667	0.5	0.674100
5.900000	0.5	0.674950
5.908333	0.5	0.677150
5.916667	0.5	0.681300
5.925000	0.5	0.683950
5.933333	0.5	0.686750
5.941667	0.5	0.693700
5.950000	0.5	0.690700
5.958333	0.5	0.683800
5.966667	0.5	0.677850
5.975000	0.5	0.677200
5.983333	0.5	0.677650
5.991667	0.5	0.676200
6.000000	0.5	0.676850
6.008333	0.5	0.678400
6.016667	0.5	0.680300
6.025000	0.5	0.678250
6.033333	0.5	0.680650
6.041667	0.5	0.680450
6.050000	0.5	0.671450
6.058333	0.5	0.665350
6.066667	0.5	0.661450
6.075000	0.5	0.660500
6.083333	0.5	0.657350
6.091667	0.5	0.654700
6.100000	0.5	0.655750
6.108333	0.5	0.659050
6.116667	0.5	0.658550
6.125000	0.5	0.658550
6.133333	0.5	0.662950
6.141667	0.5	0.657100
6.150000	0.5	0.650450
6.158333	0.5	0.645800
6.166667	0.5	0.646850
6.175000	0.5	0.644850
6.183333	0.5	0.645400
6.191667	0.5	0.644700
6.200000	0.5	0.646600
6.208333	0.5	0.649300
6.216667	0.5	0.649850
6.225000	0.5	0.656600
6.233333	0.5	0.656950
6.241667	0.5	0.652750
6.250000	0.5	0.646050
6.258333	0.5	0.646800
6.266667	0.5	0.646300
6.275000	0.5	0.647650
6.283333	0.5	0.651250
6.291667	0.5	0.655550
6.300000	0.5	0.657900
6.308333	0.5	0.665350
6.316667	0.5	0.667250
6.325000	0.5	0.672750
6.333333	0.5	0.670150
6.341667	0.5	0.667900
6.350000	0.5	0.663350
6.358333	0.5	0.665400
6.366667	0.5	0.662900
6.375000	0.5	0.665550
6.383333	0.5	0.666300
6.391667	0.5	0.667100
6.400000	0.5	0.667050
6.408333	0.5	0.665050
6.416667	0.5	0.669150
6.425000	0.5	0.665600
6.433333	0.5	0.658100
6.441667	0.5	0.651750
6.450000	0.5	0.647800
6.458333	0.5	0.645950
6.466667	0.5	0.642800
6.475000	0.5	0.642200
6.483333	0.5	0.641100
6.491667	0.5	0.641850
6.500000	0.5	0.643000
6.508333	0.5	0.642300
6.516667	0.5	0.646650
6.525000	0.5	0.640200
6.533333	0.5	0.631400
6.541667	0.5	0.625050
6.550000	0.5	0.623050
6.558333	0.5	0.622900
6.566667	0.5	0.622250
6.575000	0.5	0.620750
6.583333	0.5	0.623550
6.591667	0.5	0.627750
6.600000	0.5	0.625350
6.608333	0.5	0.631650
6.616667	0.5	0.628400
6.625000	0.5	0.620150
6.633333	0.5	0.617900
6.641667	0.5	0.612950
6.650000	0.5	0.612700
6.658333	0.5	0.612050
6.666667	0.5	0.613300
6.675000	0.5	0.614600
6.683333	0.5	0.621500
6.691667	0.5	0.621450
6.700000	0.5	0.622650
6.708333	0.5	0.628250
6.716667	0.5	0.624800
6.725000	0.5	0.619150
6.733333	0.5	0.615200
6.741667	0.5	0.614950
6.750000	0.5	0.617450
6.758333	0.5	0.616250
6.766667	0.5	0.622600
6.775000	0.5	0.627850
6.783333	0.5	0.633500
6.791667	0.5	0.635350
6.800000	0.5	0.641550
6.808333	0.5	0.643950
6.816667	0.5	0.639750
6.825000	0.5	0.635750
6.833333	0.5	0.637800
6.841667	0.5	0.641000
6.850000	0.5	0.644900
6.858333	0.5	0.646900
6.866667	0.5	0.653600
6.875000	0.5	0.661150
6.883333	0.5	0.669150
6.891667	0.5	0.674750
6.900000	0.5	0.685100
6.908333	0.5	0.684850
6.916667	0.5	0.682000
6.925000	0.5	0.685050
6.933333	0.5	0.689350
6.941667	0.5	0.695450
6.950000	0.5	0.699000
6.958333	0.5	0.706100
6.966667	0.5	0.712200
6.975000	0.5	0.720350
6.983333	0.5	0.724450
6.991667	0.5	0.731200
7.000000	0.5	0.732250
7.008333	0.5	0.728100
7.016667	0.5	0.722300
7.025000	0.5	0.721650
7.033333	0.5	0.719700
7.041667	0.5	0.719550
7.050000	0.5	0.719150
7.058333	0.5	0.719900
7.066667	0.5	0.720800
7.075000	0.5	0.721600
7.083333	0.5	0.718000
7.091667	0.5	0.720800
7.100000	0.5	0.711000
7.108333	0.5	0.703600
7.116667	0.5	0.697350
7.125000	0.5	0.692450
7.133333	0.5	0.692950
7.141667	0.5	0.688800
7.150000	0.5	0.687500
7.158333	0.5	0.686450
7.166667	0.5	0.686800
7.175000	0.5	0.684350
7.183333	0.5	0.688150
7.191667	0.5	0.686100
7.200000	0.5	0.678050
7.208333	0.5	0.667950
7.216667	0.5	0.664700
7.225000	0.5	0.660000
7.233333	0.5	0.660050
7.241667	0.5	0.658350
7.250000	0.5	0.658000
7.258333	0.5	0.655650
7.266667	0.5	0.657100
7.275000	0.5	0.659500
7.283333	0.5	0.659050
7.291667	0.5	0.651100
7.300000	0.5	0.642650
7.308333	0.5	0.637850
7.316667	0.5	0.634750
7.325000	0.5	0.634200
7.333333	0.5	0.632850
7.341667	0.5	0.632250
7.350000	0.5	0.631350
7.358333	0.5	0.632900
7.366667	0.5	0.630250
7.375000	0.5	0.635800
7.383333	0.5	0.633750
7.391667	0.5	0.626200
7.400000	0.5	0.622050
7.408333	0.5	0.619100
7.416667	0.5	0.617400
7.425000	0.5	0.618600
7.433333	0.5	0.619500
7.441667	0.5	0.622600
7.450000	0.5	0.623300
7.458333	0.5	0.628350
7.466667	0.5	0.627450
7.475000	0.5	0.632950
7.483333	0.5	0.629000
7.491667	0.5	0.623950
7.500000	0.5	0.621600
7.508333	0.5	0.619200
7.516667	0.5	0.623950
7.525000	0.5	0.626350
7.533333	0.5	0.627350
7.541667	0.5	0.631500
7.550000	0.5	0.637100
7.558333	0.5	0.639650
