URL	chrom://arspawyn4ahlab1/ChromeleonLocal/Instrument Data/ICS3000/2025_Feb 11.seq/918.smp/ED_1.channel/ED_1.chm
Channel	ED_1

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2025_Feb 11
Name	1-A1 Alex
Number	6
Position	RA6
Comment	
Processing Method	Quantitative
Instrument Method	Neutral Oligosaccharides V ICS 3000
Type	Unknown
Status	Finished
Inject Time	2/11/2025 9:19:06 PM -05:00
Volume (µl)	25.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	120.000000
Data Points	14401
Detector	EDet1
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	nC
Signal Min.	-0.771250
Signal Max.	80.790251
Channel	ED_1
Driver Name	DC-3000
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (nC)
2.741667	0.5	0.455650
2.750000	0.5	0.495350
2.758333	0.5	0.534350
2.766667	0.5	0.567100
2.775000	0.5	0.587900
2.783333	0.5	0.592000
2.791667	0.5	0.584250
2.800000	0.5	0.558450
2.808333	0.5	0.527250
2.816667	0.5	0.494800
2.825000	0.5	0.463950
2.833333	0.5	0.434650
2.841667	0.5	0.407900
2.850000	0.5	0.386100
2.858333	0.5	0.363350
2.866667	0.5	0.342650
2.875000	0.5	0.322650
2.883333	0.5	0.310550
2.891667	0.5	0.295100
2.900000	0.5	0.279500
2.908333	0.5	0.265900
2.916667	0.5	0.253400
2.925000	0.5	0.243650
2.933333	0.5	0.236950
2.941667	0.5	0.230550
2.950000	0.5	0.227600
2.958333	0.5	0.229250
2.966667	0.5	0.235700
2.975000	0.5	0.248700
2.983333	0.5	0.272200
2.991667	0.5	0.295600
3.000000	0.5	0.326550
3.008333	0.5	0.370000
3.016667	0.5	0.422100
3.025000	0.5	0.488250
3.033333	0.5	0.564850
3.041667	0.5	0.650050
3.050000	0.5	0.736850
3.058333	0.5	0.818350
3.066667	0.5	0.884400
3.075000	0.5	0.938250
3.083333	0.5	0.966150
3.091667	0.5	0.968700
3.100000	0.5	0.960550
3.108333	0.5	0.932850
3.116667	0.5	0.896900
3.125000	0.5	0.858750
3.133333	0.5	0.826500
3.141667	0.5	0.814950
3.150000	0.5	0.823950
3.158333	0.5	0.852200
3.166667	0.5	0.895950
3.175000	0.5	0.949150
3.183333	0.5	1.002200
3.191667	0.5	1.052500
3.200000	0.5	1.104550
3.208333	0.5	1.153900
3.216667	0.5	1.197750
3.225000	0.5	1.234650
3.233333	0.5	1.267700
3.241667	0.5	1.295950
3.250000	0.5	1.315800
3.258333	0.5	1.328000
3.266667	0.5	1.336050
3.275000	0.5	1.335850
3.283333	0.5	1.324250
3.291667	0.5	1.314600
3.300000	0.5	1.303950
3.308333	0.5	1.293100
3.316667	0.5	1.280400
3.325000	0.5	1.271600
3.333333	0.5	1.265750
3.341667	0.5	1.256900
3.350000	0.5	1.248850
3.358333	0.5	1.244150
3.366667	0.5	1.239350
3.375000	0.5	1.231950
3.383333	0.5	1.222650
3.391667	0.5	1.218650
3.400000	0.5	1.215750
3.408333	0.5	1.213550
3.416667	0.5	1.210900
3.425000	0.5	1.208400
3.433333	0.5	1.204350
3.441667	0.5	1.199150
3.450000	0.5	1.185650
3.458333	0.5	1.172200
3.466667	0.5	1.145750
3.475000	0.5	1.111200
3.483333	0.5	1.069700
3.491667	0.5	1.024800
3.500000	0.5	0.977300
3.508333	0.5	0.925450
3.516667	0.5	0.870800
3.525000	0.5	0.819350
3.533333	0.5	0.769400
3.541667	0.5	0.722050
3.550000	0.5	0.683650
3.558333	0.5	0.652300
3.566667	0.5	0.617900
3.575000	0.5	0.590000
3.583333	0.5	0.570650
3.591667	0.5	0.555900
3.600000	0.5	0.546000
3.608333	0.5	0.543350
3.616667	0.5	0.539200
3.625000	0.5	0.538500
3.633333	0.5	0.541700
3.641667	0.5	0.538750
3.650000	0.5	0.544750
3.658333	0.5	0.543050
3.666667	0.5	0.539600
3.675000	0.5	0.540000
3.683333	0.5	0.542150
3.691667	0.5	0.549200
3.700000	0.5	0.554250
3.708333	0.5	0.562250
3.716667	0.5	0.573800
3.725000	0.5	0.584750
3.733333	0.5	0.593350
3.741667	0.5	0.603350
3.750000	0.5	0.609900
3.758333	0.5	0.609750
3.766667	0.5	0.611550
3.775000	0.5	0.612500
3.783333	0.5	0.617150
3.791667	0.5	0.618500
3.800000	0.5	0.617250
3.808333	0.5	0.617600
3.816667	0.5	0.618650
3.825000	0.5	0.619250
3.833333	0.5	0.617300
3.841667	0.5	0.621250
3.850000	0.5	0.614550
3.858333	0.5	0.604800
3.866667	0.5	0.595900
3.875000	0.5	0.589950
3.883333	0.5	0.585750
3.891667	0.5	0.579600
3.900000	0.5	0.574750
3.908333	0.5	0.568450
3.916667	0.5	0.564400
3.925000	0.5	0.553450
3.933333	0.5	0.546500
3.941667	0.5	0.536800
3.950000	0.5	0.519200
3.958333	0.5	0.501000
3.966667	0.5	0.487000
3.975000	0.5	0.476800
3.983333	0.5	0.465200
3.991667	0.5	0.457500
4.000000	0.5	0.452700
4.008333	0.5	0.446750
4.016667	0.5	0.438950
4.025000	0.5	0.431250
4.033333	0.5	0.429200
4.041667	0.5	0.418250
4.050000	0.5	0.400850
4.058333	0.5	0.394350
4.066667	0.5	0.384000
4.075000	0.5	0.379950
4.083333	0.5	0.371650
4.091667	0.5	0.366750
4.100000	0.5	0.361350
4.108333	0.5	0.359100
4.116667	0.5	0.355300
4.125000	0.5	0.352950
4.133333	0.5	0.350200
4.141667	0.5	0.339600
4.150000	0.5	0.328850
4.158333	0.5	0.325200
4.166667	0.5	0.321650
4.175000	0.5	0.320250
4.183333	0.5	0.315150
4.191667	0.5	0.313800
4.200000	0.5	0.312850
4.208333	0.5	0.311500
4.216667	0.5	0.306950
4.225000	0.5	0.306750
4.233333	0.5	0.294950
4.241667	0.5	0.280600
4.250000	0.5	0.270100
4.258333	0.5	0.259050
4.266667	0.5	0.249300
4.275000	0.5	0.239400
4.283333	0.5	0.229350
4.291667	0.5	0.219900
4.300000	0.5	0.211600
4.308333	0.5	0.198800
4.316667	0.5	0.190200
4.325000	0.5	0.179950
4.333333	0.5	0.160800
4.341667	0.5	0.145350
4.350000	0.5	0.130050
4.358333	0.5	0.118200
4.366667	0.5	0.106800
4.375000	0.5	0.094650
4.383333	0.5	0.081750
4.391667	0.5	0.076300
4.400000	0.5	0.068500
4.408333	0.5	0.061200
4.416667	0.5	0.061000
4.425000	0.5	0.056200
4.433333	0.5	0.048000
4.441667	0.5	0.043700
4.450000	0.5	0.044550
4.458333	0.5	0.045500
4.466667	0.5	0.046800
4.475000	0.5	0.047250
4.483333	0.5	0.049750
4.491667	0.5	0.049500
4.500000	0.5	0.046150
4.508333	0.5	0.046550
4.516667	0.5	0.043150
4.525000	0.5	0.031250
4.533333	0.5	0.017650
4.541667	0.5	0.010200
4.550000	0.5	0.000350
4.558333	0.5	-0.007400
4.566667	0.5	-0.014000
4.575000	0.5	-0.020900
4.583333	0.5	-0.027000
4.591667	0.5	-0.032550
4.600000	0.5	-0.039750
4.608333	0.5	-0.043500
4.616667	0.5	-0.056200
4.625000	0.5	-0.070000
4.633333	0.5	-0.080250
4.641667	0.5	-0.088050
4.650000	0.5	-0.093350
4.658333	0.5	-0.098200
4.666667	0.5	-0.100650
4.675000	0.5	-0.100300
4.683333	0.5	-0.099150
4.691667	0.5	-0.100400
4.700000	0.5	-0.101650
4.708333	0.5	-0.102200
4.716667	0.5	-0.107550
4.725000	0.5	-0.115600
4.733333	0.5	-0.116100
4.741667	0.5	-0.114800
4.750000	0.5	-0.116550
4.758333	0.5	-0.115300
4.766667	0.5	-0.114350
4.775000	0.5	-0.112850
4.783333	0.5	-0.114400
4.791667	0.5	-0.115000
4.800000	0.5	-0.114050
4.808333	0.5	-0.123450
4.816667	0.5	-0.136900
4.825000	0.5	-0.143750
4.833333	0.5	-0.153500
4.841667	0.5	-0.158700
4.850000	0.5	-0.162000
4.858333	0.5	-0.165550
4.866667	0.5	-0.165400
4.875000	0.5	-0.166400
4.883333	0.5	-0.169800
4.891667	0.5	-0.168950
4.900000	0.5	-0.169950
4.908333	0.5	-0.178150
4.916667	0.5	-0.186450
4.925000	0.5	-0.190150
4.933333	0.5	-0.192750
4.941667	0.5	-0.194650
4.950000	0.5	-0.197400
4.958333	0.5	-0.197650
4.966667	0.5	-0.198450
4.975000	0.5	-0.201500
4.983333	0.5	-0.206150
4.991667	0.5	-0.206950
5.000000	0.5	-0.219900
5.008333	0.5	-0.234150
5.016667	0.5	-0.246350
5.025000	0.5	-0.256250
5.033333	0.5	-0.266600
5.041667	0.5	-0.275300
5.050000	0.5	-0.284750
5.058333	0.5	-0.292300
5.066667	0.5	-0.296550
5.075000	0.5	-0.307850
5.083333	0.5	-0.312400
5.091667	0.5	-0.319850
5.100000	0.5	-0.335650
5.108333	0.5	-0.347600
5.116667	0.5	-0.355950
5.125000	0.5	-0.363950
5.133333	0.5	-0.369800
5.141667	0.5	-0.373350
5.150000	0.5	-0.375050
5.158333	0.5	-0.373700
5.166667	0.5	-0.377450
5.175000	0.5	-0.381250
5.183333	0.5	-0.378050
5.191667	0.5	-0.388700
5.200000	0.5	-0.399400
5.208333	0.5	-0.405850
5.216667	0.5	-0.410100
5.225000	0.5	-0.414500
5.233333	0.5	-0.418300
5.241667	0.5	-0.420250
5.250000	0.5	-0.420150
5.258333	0.5	-0.420700
5.266667	0.5	-0.424400
5.275000	0.5	-0.422800
5.283333	0.5	-0.426700
5.291667	0.5	-0.438200
5.300000	0.5	-0.448100
5.308333	0.5	-0.452850
5.316667	0.5	-0.457100
5.325000	0.5	-0.461150
5.333333	0.5	-0.465300
5.341667	0.5	-0.465950
5.350000	0.5	-0.464450
5.358333	0.5	-0.466700
5.366667	0.5	-0.469100
5.375000	0.5	-0.464850
5.383333	0.5	-0.472700
5.391667	0.5	-0.483250
5.400000	0.5	-0.491000
5.408333	0.5	-0.493700
5.416667	0.5	-0.496950
5.425000	0.5	-0.498450
5.433333	0.5	-0.499800
5.441667	0.5	-0.497800
5.450000	0.5	-0.497550
5.458333	0.5	-0.499000
5.466667	0.5	-0.498600
5.475000	0.5	-0.500900
5.483333	0.5	-0.508100
5.491667	0.5	-0.516700
5.500000	0.5	-0.521250
5.508333	0.5	-0.521850
5.516667	0.5	-0.526950
5.525000	0.5	-0.527250
5.533333	0.5	-0.529150
5.541667	0.5	-0.526200
5.550000	0.5	-0.528750
5.558333	0.5	-0.529500
5.566667	0.5	-0.525750
5.575000	0.5	-0.530550
5.583333	0.5	-0.539750
5.591667	0.5	-0.545800
5.600000	0.5	-0.547700
5.608333	0.5	-0.545800
5.616667	0.5	-0.548400
5.625000	0.5	-0.545800
5.633333	0.5	-0.543850
5.641667	0.5	-0.539800
5.650000	0.5	-0.544350
5.658333	0.5	-0.542150
5.666667	0.5	-0.543750
5.675000	0.5	-0.553600
5.683333	0.5	-0.561250
5.691667	0.5	-0.566100
5.700000	0.5	-0.568100
5.708333	0.5	-0.573600
5.716667	0.5	-0.576200
5.725000	0.5	-0.577600
5.733333	0.5	-0.576550
5.741667	0.5	-0.578000
5.750000	0.5	-0.582100
5.758333	0.5	-0.579500
5.766667	0.5	-0.587000
5.775000	0.5	-0.597200
5.783333	0.5	-0.604850
5.791667	0.5	-0.605400
5.800000	0.5	-0.610200
5.808333	0.5	-0.612950
5.816667	0.5	-0.612100
5.825000	0.5	-0.610250
5.833333	0.5	-0.609200
5.841667	0.5	-0.612250
5.850000	0.5	-0.608850
5.858333	0.5	-0.610550
5.866667	0.5	-0.618400
5.875000	0.5	-0.625750
5.883333	0.5	-0.627750
5.891667	0.5	-0.628400
5.900000	0.5	-0.629600
5.908333	0.5	-0.630600
5.916667	0.5	-0.629300
5.925000	0.5	-0.625700
5.933333	0.5	-0.622950
5.941667	0.5	-0.622400
5.950000	0.5	-0.619200
5.958333	0.5	-0.625250
5.966667	0.5	-0.633700
5.975000	0.5	-0.637550
5.983333	0.5	-0.640700
5.991667	0.5	-0.643850
6.000000	0.5	-0.645350
6.008333	0.5	-0.645950
6.016667	0.5	-0.643500
6.025000	0.5	-0.642050
6.033333	0.5	-0.644350
6.041667	0.5	-0.640750
6.050000	0.5	-0.643050
6.058333	0.5	-0.652750
6.066667	0.5	-0.661400
6.075000	0.5	-0.666600
6.083333	0.5	-0.669550
6.091667	0.5	-0.669450
6.100000	0.5	-0.667750
6.108333	0.5	-0.666700
6.116667	0.5	-0.665050
6.125000	0.5	-0.665100
6.133333	0.5	-0.664550
6.141667	0.5	-0.661350
6.150000	0.5	-0.668700
6.158333	0.5	-0.674200
6.166667	0.5	-0.677650
6.175000	0.5	-0.676850
6.183333	0.5	-0.679550
6.191667	0.5	-0.678100
6.200000	0.5	-0.676500
6.208333	0.5	-0.672800
6.216667	0.5	-0.667450
6.225000	0.5	-0.667600
6.233333	0.5	-0.661400
6.241667	0.5	-0.659300
6.250000	0.5	-0.665300
6.258333	0.5	-0.668800
6.266667	0.5	-0.668200
6.275000	0.5	-0.669250
6.283333	0.5	-0.666350
6.291667	0.5	-0.663250
6.300000	0.5	-0.661600
6.308333	0.5	-0.658450
6.316667	0.5	-0.653900
6.325000	0.5	-0.653050
6.333333	0.5	-0.648450
6.341667	0.5	-0.653350
6.350000	0.5	-0.662950
6.358333	0.5	-0.666650
6.366667	0.5	-0.668150
6.375000	0.5	-0.673050
6.383333	0.5	-0.673600
6.391667	0.5	-0.673850
6.400000	0.5	-0.672100
6.408333	0.5	-0.670350
6.416667	0.5	-0.673550
6.425000	0.5	-0.671300
6.433333	0.5	-0.672000
6.441667	0.5	-0.681300
6.450000	0.5	-0.690950
6.458333	0.5	-0.695050
6.466667	0.5	-0.696300
6.475000	0.5	-0.696750
6.483333	0.5	-0.698600
6.491667	0.5	-0.697800
6.500000	0.5	-0.696450
6.508333	0.5	-0.696550
6.516667	0.5	-0.696650
6.525000	0.5	-0.693700
6.533333	0.5	-0.699550
6.541667	0.5	-0.707300
6.550000	0.5	-0.711750
6.558333	0.5	-0.714750
6.566667	0.5	-0.716200
6.575000	0.5	-0.717550
6.583333	0.5	-0.716500
6.591667	0.5	-0.712150
6.600000	0.5	-0.709700
6.608333	0.5	-0.710550
6.616667	0.5	-0.707750
6.625000	0.5	-0.707400
6.633333	0.5	-0.714450
6.641667	0.5	-0.720500
6.650000	0.5	-0.721250
6.658333	0.5	-0.720700
6.666667	0.5	-0.722450
6.675000	0.5	-0.720650
6.683333	0.5	-0.715700
6.691667	0.5	-0.712000
6.700000	0.5	-0.709750
6.708333	0.5	-0.707350
6.716667	0.5	-0.702450
6.725000	0.5	-0.706600
6.733333	0.5	-0.711400
6.741667	0.5	-0.712850
6.750000	0.5	-0.711000
6.758333	0.5	-0.708200
6.766667	0.5	-0.703050
6.775000	0.5	-0.698300
6.783333	0.5	-0.693450
6.791667	0.5	-0.685700
6.800000	0.5	-0.681200
6.808333	0.5	-0.670350
6.816667	0.5	-0.662250
6.825000	0.5	-0.663550
6.833333	0.5	-0.661750
6.841667	0.5	-0.655650
6.850000	0.5	-0.647400
6.858333	0.5	-0.638950
6.866667	0.5	-0.630550
6.875000	0.5	-0.621100
6.883333	0.5	-0.609950
6.891667	0.5	-0.600600
6.900000	0.5	-0.594600
6.908333	0.5	-0.582500
6.916667	0.5	-0.583250
6.925000	0.5	-0.585450
6.933333	0.5	-0.587050
6.941667	0.5	-0.585400
6.950000	0.5	-0.583450
6.958333	0.5	-0.583650
6.966667	0.5	-0.581150
6.975000	0.5	-0.579650
6.983333	0.5	-0.578000
6.991667	0.5	-0.578850
7.000000	0.5	-0.578100
7.008333	0.5	-0.582800
7.016667	0.5	-0.594200
7.025000	0.5	-0.605100
7.033333	0.5	-0.612050
7.041667	0.5	-0.617950
7.050000	0.5	-0.622850
7.058333	0.5	-0.626650
7.066667	0.5	-0.628300
7.075000	0.5	-0.628500
7.083333	0.5	-0.632550
7.091667	0.5	-0.636100
7.100000	0.5	-0.638050
7.108333	0.5	-0.647750
7.116667	0.5	-0.661300
7.125000	0.5	-0.666600
7.133333	0.5	-0.672650
7.141667	0.5	-0.679700
7.150000	0.5	-0.682000
7.158333	0.5	-0.686250
7.166667	0.5	-0.687800
7.175000	0.5	-0.689150
7.183333	0.5	-0.694850
7.191667	0.5	-0.693350
7.200000	0.5	-0.698650
7.208333	0.5	-0.709250
7.216667	0.5	-0.717450
7.225000	0.5	-0.721150
7.233333	0.5	-0.725500
7.241667	0.5	-0.727900
7.250000	0.5	-0.730200
7.258333	0.5	-0.730300
7.266667	0.5	-0.728900
7.275000	0.5	-0.727700
7.283333	0.5	-0.729300
7.291667	0.5	-0.727300
7.300000	0.5	-0.733100
7.308333	0.5	-0.743600
7.316667	0.5	-0.748450
7.325000	0.5	-0.751550
7.333333	0.5	-0.753550
7.341667	0.5	-0.753350
7.350000	0.5	-0.751550
7.358333	0.5	-0.752050
