URL	chrom://arspawyn4ahlab1/ChromeleonLocal/Instrument Data/ICS3000/2024_Feb7.seq/374.smp/ED_1.channel/ED_1.chm
Channel	ED_1

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2024_Feb7
Name	0.1 mg/mL Fructose
Number	49
Position	RA6
Comment	
Processing Method	Quantitative
Instrument Method	Neutral Oligosaccharides IV ICS 3000
Type	Unknown
Status	Finished
Inject Time	2/10/2024 9:59:56 AM -05:00
Volume (µl)	25.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	60.000000
Data Points	7201
Detector	EDet1
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	nC
Signal Min.	-1.083300
Signal Max.	17.590350
Channel	ED_1
Driver Name	DC-3000
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (nC)
0.975000	0.5	-0.003550
0.983333	0.5	-0.002550
0.991667	0.5	-0.002550
1.000000	0.5	-0.003300
1.008333	0.5	-0.002500
1.016667	0.5	-0.002950
1.025000	0.5	-0.002750
1.033333	0.5	-0.003000
1.041667	0.5	-0.002250
1.050000	0.5	-0.004550
1.058333	0.5	-0.004650
1.066667	0.5	-0.005650
1.075000	0.5	-0.005500
1.083333	0.5	-0.004300
1.091667	0.5	-0.007000
1.100000	0.5	-0.006350
1.108333	0.5	-0.007500
1.116667	0.5	-0.007350
1.125000	0.5	-0.008450
1.133333	0.5	-0.009550
1.141667	0.5	-0.011600
1.150000	0.5	-0.010450
1.158333	0.5	-0.011000
1.166667	0.5	-0.011250
1.175000	0.5	-0.012100
1.183333	0.5	-0.012750
1.191667	0.5	-0.011950
1.200000	0.5	-0.011450
1.208333	0.5	-0.011700
1.216667	0.5	-0.010850
1.225000	0.5	-0.010050
1.233333	0.5	-0.010300
1.241667	0.5	-0.010400
1.250000	0.5	-0.010650
1.258333	0.5	-0.009600
1.266667	0.5	-0.009050
1.275000	0.5	-0.009050
1.283333	0.5	-0.005450
1.291667	0.5	-0.006000
1.300000	0.5	-0.005600
1.308333	0.5	-0.004100
1.316667	0.5	-0.001850
1.325000	0.5	-0.003250
1.333333	0.5	-0.001950
1.341667	0.5	-0.001600
1.350000	0.5	-0.001400
1.358333	0.5	-0.000150
1.366667	0.5	-0.000750
1.375000	0.5	0.000100
1.383333	0.5	0.001800
1.391667	0.5	0.003350
1.400000	0.5	0.003900
1.408333	0.5	0.005200
1.416667	0.5	0.005850
1.425000	0.5	0.005800
1.433333	0.5	0.007700
1.441667	0.5	0.005050
1.450000	0.5	0.005100
1.458333	0.5	0.005600
1.466667	0.5	0.006650
1.475000	0.5	0.006450
1.483333	0.5	0.006950
1.491667	0.5	0.007500
1.500000	0.5	0.007450
1.508333	0.5	0.007400
1.516667	0.5	0.008350
1.525000	0.5	0.008450
1.533333	0.5	0.008700
1.541667	0.5	0.007350
1.550000	0.5	0.008550
1.558333	0.5	0.008500
1.566667	0.5	0.008350
1.575000	0.5	0.008450
1.583333	0.5	0.009000
1.591667	0.5	0.009350
1.600000	0.5	0.010600
1.608333	0.5	0.009550
1.616667	0.5	0.010850
1.625000	0.5	0.011850
1.633333	0.5	0.012300
1.641667	0.5	0.009750
1.650000	0.5	0.012400
1.658333	0.5	0.012500
1.666667	0.5	0.012850
1.675000	0.5	0.013950
1.683333	0.5	0.007600
1.691667	0.5	-0.015450
1.700000	0.5	-0.075600
1.708333	0.5	-0.198900
1.716667	0.5	-0.391750
1.725000	0.5	-0.633600
1.733333	0.5	-0.874100
1.741667	0.5	-1.038400
1.750000	0.5	-1.083300
1.758333	0.5	-1.027650
1.766667	0.5	-0.921600
1.775000	0.5	-0.807550
1.783333	0.5	-0.698600
1.791667	0.5	-0.598950
1.800000	0.5	-0.509150
1.808333	0.5	-0.432650
1.816667	0.5	-0.371800
1.825000	0.5	-0.323700
1.833333	0.5	-0.285050
1.841667	0.5	-0.251450
1.850000	0.5	-0.225150
1.858333	0.5	-0.200550
1.866667	0.5	-0.180800
1.875000	0.5	-0.162300
1.883333	0.5	-0.144250
1.891667	0.5	-0.128500
1.900000	0.5	-0.113450
1.908333	0.5	-0.101350
1.916667	0.5	-0.087200
1.925000	0.5	-0.072800
1.933333	0.5	-0.057700
1.941667	0.5	-0.038500
1.950000	0.5	-0.018300
1.958333	0.5	0.006500
1.966667	0.5	0.031200
1.975000	0.5	0.058600
1.983333	0.5	0.083550
1.991667	0.5	0.115300
2.000000	0.5	0.143600
2.008333	0.5	0.170850
2.016667	0.5	0.197550
2.025000	0.5	0.213600
2.033333	0.5	0.226900
2.041667	0.5	0.232550
2.050000	0.5	0.232250
2.058333	0.5	0.227950
2.066667	0.5	0.221700
2.075000	0.5	0.210500
2.083333	0.5	0.199050
2.091667	0.5	0.191350
2.100000	0.5	0.181900
2.108333	0.5	0.173950
2.116667	0.5	0.166800
2.125000	0.5	0.159700
2.133333	0.5	0.156050
2.141667	0.5	0.149250
2.150000	0.5	0.145400
2.158333	0.5	0.142900
2.166667	0.5	0.141400
2.175000	0.5	0.140050
2.183333	0.5	0.140600
2.191667	0.5	0.140200
2.200000	0.5	0.139800
2.208333	0.5	0.142950
2.216667	0.5	0.141450
2.225000	0.5	0.145100
2.233333	0.5	0.151650
2.241667	0.5	0.158300
2.250000	0.5	0.168350
2.258333	0.5	0.178850
2.266667	0.5	0.191300
2.275000	0.5	0.202000
2.283333	0.5	0.211950
2.291667	0.5	0.220550
2.300000	0.5	0.225750
2.308333	0.5	0.230650
2.316667	0.5	0.235350
2.325000	0.5	0.239050
2.333333	0.5	0.243850
2.341667	0.5	0.249200
2.350000	0.5	0.248550
2.358333	0.5	0.249800
2.366667	0.5	0.250900
2.375000	0.5	0.249400
2.383333	0.5	0.249500
2.391667	0.5	0.245050
2.400000	0.5	0.243000
2.408333	0.5	0.242200
2.416667	0.5	0.241000
2.425000	0.5	0.240800
2.433333	0.5	0.240350
2.441667	0.5	0.242850
2.450000	0.5	0.243650
2.458333	0.5	0.246600
2.466667	0.5	0.248400
2.475000	0.5	0.250550
2.483333	0.5	0.253400
2.491667	0.5	0.254250
2.500000	0.5	0.258050
2.508333	0.5	0.261050
2.516667	0.5	0.265950
2.525000	0.5	0.266500
2.533333	0.5	0.271600
2.541667	0.5	0.274600
2.550000	0.5	0.278450
2.558333	0.5	0.283800
2.566667	0.5	0.286700
2.575000	0.5	0.290050
2.583333	0.5	0.294950
2.591667	0.5	0.297900
2.600000	0.5	0.302100
2.608333	0.5	0.309650
2.616667	0.5	0.310400
2.625000	0.5	0.317300
2.633333	0.5	0.323100
2.641667	0.5	0.328250
2.650000	0.5	0.333500
2.658333	0.5	0.337700
2.666667	0.5	0.342200
2.675000	0.5	0.348200
2.683333	0.5	0.353550
2.691667	0.5	0.358450
2.700000	0.5	0.363750
2.708333	0.5	0.369500
2.716667	0.5	0.376550
2.725000	0.5	0.383100
2.733333	0.5	0.391200
2.741667	0.5	0.397500
2.750000	0.5	0.403500
2.758333	0.5	0.411350
2.766667	0.5	0.417950
2.775000	0.5	0.423950
2.783333	0.5	0.430150
2.791667	0.5	0.433350
2.800000	0.5	0.440400
2.808333	0.5	0.444350
2.816667	0.5	0.449950
2.825000	0.5	0.455600
2.833333	0.5	0.459950
2.841667	0.5	0.466750
2.850000	0.5	0.471000
2.858333	0.5	0.475550
2.866667	0.5	0.483050
2.875000	0.5	0.486650
2.883333	0.5	0.492200
2.891667	0.5	0.499250
2.900000	0.5	0.507700
2.908333	0.5	0.521200
2.916667	0.5	0.538300
2.925000	0.5	0.564300
2.933333	0.5	0.597500
2.941667	0.5	0.645050
2.950000	0.5	0.703550
2.958333	0.5	0.774050
2.966667	0.5	0.858050
2.975000	0.5	0.953150
2.983333	0.5	1.051500
2.991667	0.5	1.157750
3.000000	0.5	1.260650
3.008333	0.5	1.356100
3.016667	0.5	1.445000
3.025000	0.5	1.521650
3.033333	0.5	1.585850
3.041667	0.5	1.635300
3.050000	0.5	1.670850
3.058333	0.5	1.691900
3.066667	0.5	1.701050
3.075000	0.5	1.698050
3.083333	0.5	1.686250
3.091667	0.5	1.668150
3.100000	0.5	1.639050
3.108333	0.5	1.607200
3.116667	0.5	1.571900
3.125000	0.5	1.536150
3.133333	0.5	1.499100
3.141667	0.5	1.460000
3.150000	0.5	1.420850
3.158333	0.5	1.384050
3.166667	0.5	1.348250
3.175000	0.5	1.313000
3.183333	0.5	1.279850
3.191667	0.5	1.249900
3.200000	0.5	1.219250
3.208333	0.5	1.192850
3.216667	0.5	1.168600
3.225000	0.5	1.145950
3.233333	0.5	1.124350
3.241667	0.5	1.105550
3.250000	0.5	1.087650
3.258333	0.5	1.071250
3.266667	0.5	1.056800
3.275000	0.5	1.042400
3.283333	0.5	1.030350
3.291667	0.5	1.019550
3.300000	0.5	1.009150
3.308333	0.5	1.000650
3.316667	0.5	0.993150
3.325000	0.5	0.987200
3.333333	0.5	0.980950
3.341667	0.5	0.975000
3.350000	0.5	0.970250
3.358333	0.5	0.966950
3.366667	0.5	0.961900
3.375000	0.5	0.958800
3.383333	0.5	0.955900
3.391667	0.5	0.953300
3.400000	0.5	0.952600
3.408333	0.5	0.950800
3.416667	0.5	0.949050
3.425000	0.5	0.947850
3.433333	0.5	0.947750
3.441667	0.5	0.947400
3.450000	0.5	0.946850
3.458333	0.5	0.947550
3.466667	0.5	0.947500
3.475000	0.5	0.948500
3.483333	0.5	0.949750
3.491667	0.5	0.951650
3.500000	0.5	0.952300
3.508333	0.5	0.952250
3.516667	0.5	0.952300
3.525000	0.5	0.951900
3.533333	0.5	0.951150
3.541667	0.5	0.950250
3.550000	0.5	0.950200
3.558333	0.5	0.944750
3.566667	0.5	0.943750
3.575000	0.5	0.942950
3.583333	0.5	0.942800
3.591667	0.5	0.942250
3.600000	0.5	0.941250
3.608333	0.5	0.941250
3.616667	0.5	0.940650
3.625000	0.5	0.940450
3.633333	0.5	0.939800
3.641667	0.5	0.939300
3.650000	0.5	0.940700
3.658333	0.5	0.941050
3.666667	0.5	0.941450
3.675000	0.5	0.942300
3.683333	0.5	0.943400
3.691667	0.5	0.944400
3.700000	0.5	0.946700
3.708333	0.5	0.950150
3.716667	0.5	0.949000
3.725000	0.5	0.949600
3.733333	0.5	0.951250
3.741667	0.5	0.950800
3.750000	0.5	0.951900
3.758333	0.5	0.952200
3.766667	0.5	0.953050
3.775000	0.5	0.953450
3.783333	0.5	0.955050
3.791667	0.5	0.956400
3.800000	0.5	0.957550
3.808333	0.5	0.957250
3.816667	0.5	0.959300
3.825000	0.5	0.959400
3.833333	0.5	0.959950
3.841667	0.5	0.959500
3.850000	0.5	0.960200
3.858333	0.5	0.960900
3.866667	0.5	0.961350
3.875000	0.5	0.962250
3.883333	0.5	0.962650
3.891667	0.5	0.962950
3.900000	0.5	0.964350
3.908333	0.5	0.963600
3.916667	0.5	0.964150
3.925000	0.5	0.964200
3.933333	0.5	0.963900
3.941667	0.5	0.964900
3.950000	0.5	0.964800
3.958333	0.5	0.965150
3.966667	0.5	0.966100
3.975000	0.5	0.965950
3.983333	0.5	0.966800
3.991667	0.5	0.967900
4.000000	0.5	0.969250
4.008333	0.5	0.969200
4.016667	0.5	0.971350
4.025000	0.5	0.972000
4.033333	0.5	0.972700
4.041667	0.5	0.972350
4.050000	0.5	0.974000
4.058333	0.5	0.974750
4.066667	0.5	0.975150
4.075000	0.5	0.976500
4.083333	0.5	0.977600
4.091667	0.5	0.980600
4.100000	0.5	0.977250
4.108333	0.5	0.979450
4.116667	0.5	0.979350
4.125000	0.5	0.979050
4.133333	0.5	0.978900
4.141667	0.5	0.979900
4.150000	0.5	0.979200
4.158333	0.5	0.977700
4.166667	0.5	0.980300
4.175000	0.5	0.979500
4.183333	0.5	0.980150
4.191667	0.5	0.979450
4.200000	0.5	0.978650
4.208333	0.5	0.978550
4.216667	0.5	0.979150
4.225000	0.5	0.978800
4.233333	0.5	0.978950
4.241667	0.5	0.978450
4.250000	0.5	0.977750
4.258333	0.5	0.977400
4.266667	0.5	0.975700
4.275000	0.5	0.977100
4.283333	0.5	0.978100
4.291667	0.5	0.977050
4.300000	0.5	0.976300
4.308333	0.5	0.976750
4.316667	0.5	0.975400
4.325000	0.5	0.975450
4.333333	0.5	0.975900
4.341667	0.5	0.975900
4.350000	0.5	0.976450
4.358333	0.5	0.975500
4.366667	0.5	0.975550
4.375000	0.5	0.975550
4.383333	0.5	0.976750
4.391667	0.5	0.977000
4.400000	0.5	0.976950
4.408333	0.5	0.976750
4.416667	0.5	0.977550
4.425000	0.5	0.977250
4.433333	0.5	0.977250
4.441667	0.5	0.981250
4.450000	0.5	0.976800
4.458333	0.5	0.978650
4.466667	0.5	0.979800
4.475000	0.5	0.980800
4.483333	0.5	0.981800
4.491667	0.5	0.982350
4.500000	0.5	0.982250
4.508333	0.5	0.983300
4.516667	0.5	0.982950
4.525000	0.5	0.983200
4.533333	0.5	0.982250
4.541667	0.5	0.983400
4.550000	0.5	0.984800
4.558333	0.5	0.985400
4.566667	0.5	0.987150
4.575000	0.5	0.988000
4.583333	0.5	0.988650
4.591667	0.5	0.989150
4.600000	0.5	0.989150
4.608333	0.5	0.989600
4.616667	0.5	0.992350
4.625000	0.5	0.992550
4.633333	0.5	0.993050
4.641667	0.5	0.994650
4.650000	0.5	0.997000
4.658333	0.5	0.995950
4.666667	0.5	0.997250
4.675000	0.5	0.998700
4.683333	0.5	0.999550
4.691667	0.5	1.001950
4.700000	0.5	1.000000
4.708333	0.5	1.000600
4.716667	0.5	1.002500
4.725000	0.5	1.002800
4.733333	0.5	1.003850
4.741667	0.5	1.006000
4.750000	0.5	1.006250
4.758333	0.5	1.007450
4.766667	0.5	1.007550
4.775000	0.5	1.011150
4.783333	0.5	1.007550
4.791667	0.5	1.010350
4.800000	0.5	1.009900
4.808333	0.5	1.010750
4.816667	0.5	1.011050
4.825000	0.5	1.013100
4.833333	0.5	1.014000
4.841667	0.5	1.013100
4.850000	0.5	1.014350
4.858333	0.5	1.014800
4.866667	0.5	1.015950
4.875000	0.5	1.015600
4.883333	0.5	1.015800
4.891667	0.5	1.015700
4.900000	0.5	1.016600
4.908333	0.5	1.017750
4.916667	0.5	1.019850
4.925000	0.5	1.018000
4.933333	0.5	1.018750
4.941667	0.5	1.019050
4.950000	0.5	1.019350
4.958333	0.5	1.021950
4.966667	0.5	1.019000
4.975000	0.5	1.020450
4.983333	0.5	1.021300
4.991667	0.5	1.021600
5.000000	0.5	1.021600
5.008333	0.5	1.022600
5.016667	0.5	1.022950
5.025000	0.5	1.024850
5.033333	0.5	1.027850
5.041667	0.5	1.027100
5.050000	0.5	1.027600
5.058333	0.5	1.028050
5.066667	0.5	1.030150
5.075000	0.5	1.030000
5.083333	0.5	1.031250
5.091667	0.5	1.032750
5.100000	0.5	1.032400
5.108333	0.5	1.033450
5.116667	0.5	1.034950
5.125000	0.5	1.038650
5.133333	0.5	1.036950
5.141667	0.5	1.038200
5.150000	0.5	1.039550
5.158333	0.5	1.040100
5.166667	0.5	1.040850
5.175000	0.5	1.045400
5.183333	0.5	1.042800
5.191667	0.5	1.043200
5.200000	0.5	1.044450
5.208333	0.5	1.045000
5.216667	0.5	1.046700
5.225000	0.5	1.046750
5.233333	0.5	1.047700
5.241667	0.5	1.048900
5.250000	0.5	1.050450
5.258333	0.5	1.051350
5.266667	0.5	1.051950
5.275000	0.5	1.052000
5.283333	0.5	1.052950
5.291667	0.5	1.052350
5.300000	0.5	1.054300
5.308333	0.5	1.054350
5.316667	0.5	1.055350
5.325000	0.5	1.056300
5.333333	0.5	1.057150
5.341667	0.5	1.057700
5.350000	0.5	1.057000
5.358333	0.5	1.058550
5.366667	0.5	1.057200
5.375000	0.5	1.057950
5.383333	0.5	1.057850
5.391667	0.5	1.058950
5.400000	0.5	1.058650
5.408333	0.5	1.060750
5.416667	0.5	1.059850
5.425000	0.5	1.062950
5.433333	0.5	1.063450
5.441667	0.5	1.063300
5.450000	0.5	1.066150
5.458333	0.5	1.065750
5.466667	0.5	1.066400
5.475000	0.5	1.066350
5.483333	0.5	1.066400
5.491667	0.5	1.068300
5.500000	0.5	1.068900
5.508333	0.5	1.070500
5.516667	0.5	1.071700
5.525000	0.5	1.074800
5.533333	0.5	1.074050
5.541667	0.5	1.074200
5.550000	0.5	1.075150
5.558333	0.5	1.076300
5.566667	0.5	1.076900
5.575000	0.5	1.076050
5.583333	0.5	1.077300
5.591667	0.5	1.076300
5.600000	0.5	1.079250
5.608333	0.5	1.079500
5.616667	0.5	1.081450
5.625000	0.5	1.082150
5.633333	0.5	1.082650
5.641667	0.5	1.083200
5.650000	0.5	1.082950
5.658333	0.5	1.083250
5.666667	0.5	1.084200
5.675000	0.5	1.084500
5.683333	0.5	1.084900
5.691667	0.5	1.086050
5.700000	0.5	1.087050
5.708333	0.5	1.088900
5.716667	0.5	1.089500
5.725000	0.5	1.089600
5.733333	0.5	1.091300
5.741667	0.5	1.090600
5.750000	0.5	1.091650
5.758333	0.5	1.091600
5.766667	0.5	1.091600
5.775000	0.5	1.094300
5.783333	0.5	1.093700
5.791667	0.5	1.095800
5.800000	0.5	1.096950
5.808333	0.5	1.098550
5.816667	0.5	1.101050
5.825000	0.5	1.102100
5.833333	0.5	1.102300
5.841667	0.5	1.103600
5.850000	0.5	1.105750
5.858333	0.5	1.106000
5.866667	0.5	1.106450
5.875000	0.5	1.108650
5.883333	0.5	1.109250
5.891667	0.5	1.111100
5.900000	0.5	1.112750
5.908333	0.5	1.115000
5.916667	0.5	1.118950
5.925000	0.5	1.116250
5.933333	0.5	1.118450
5.941667	0.5	1.119450
5.950000	0.5	1.120250
5.958333	0.5	1.120750
5.966667	0.5	1.122000
5.975000	0.5	1.124650
5.983333	0.5	1.125900
5.991667	0.5	1.130050
6.000000	0.5	1.128700
6.008333	0.5	1.129300
6.016667	0.5	1.131050
6.025000	0.5	1.131850
6.033333	0.5	1.132750
6.041667	0.5	1.133850
6.050000	0.5	1.134650
6.058333	0.5	1.135900
6.066667	0.5	1.136850
6.075000	0.5	1.137900
6.083333	0.5	1.140500
6.091667	0.5	1.144700
6.100000	0.5	1.141300
6.108333	0.5	1.143200
6.116667	0.5	1.143750
6.125000	0.5	1.145500
6.133333	0.5	1.145400
6.141667	0.5	1.146850
6.150000	0.5	1.147400
6.158333	0.5	1.147700
6.166667	0.5	1.149100
6.175000	0.5	1.150150
6.183333	0.5	1.151100
6.191667	0.5	1.153300
6.200000	0.5	1.153550
6.208333	0.5	1.154550
6.216667	0.5	1.155450
6.225000	0.5	1.155450
6.233333	0.5	1.155900
6.241667	0.5	1.156250
6.250000	0.5	1.155950
6.258333	0.5	1.155950
6.266667	0.5	1.154850
6.275000	0.5	1.157550
6.283333	0.5	1.158250
6.291667	0.5	1.156500
6.300000	0.5	1.158200
6.308333	0.5	1.158800
6.316667	0.5	1.158050
6.325000	0.5	1.158350
6.333333	0.5	1.157750
6.341667	0.5	1.157250
6.350000	0.5	1.158450
6.358333	0.5	1.158600
6.366667	0.5	1.159400
6.375000	0.5	1.160050
6.383333	0.5	1.161100
6.391667	0.5	1.162800
6.400000	0.5	1.163500
6.408333	0.5	1.163450
6.416667	0.5	1.164200
6.425000	0.5	1.164400
6.433333	0.5	1.164650
6.441667	0.5	1.166250
6.450000	0.5	1.166850
6.458333	0.5	1.167700
6.466667	0.5	1.169600
6.475000	0.5	1.169600
6.483333	0.5	1.170450
6.491667	0.5	1.171600
6.500000	0.5	1.173950
6.508333	0.5	1.173950
6.516667	0.5	1.176450
6.525000	0.5	1.176050
6.533333	0.5	1.176500
6.541667	0.5	1.179100
6.550000	0.5	1.180000
6.558333	0.5	1.180950
6.566667	0.5	1.182900
6.575000	0.5	1.183700
6.583333	0.5	1.185750
6.591667	0.5	1.186750
6.600000	0.5	1.186950
6.608333	0.5	1.187850
6.616667	0.5	1.189950
6.625000	0.5	1.188950
6.633333	0.5	1.192050
6.641667	0.5	1.192600
6.650000	0.5	1.193750
6.658333	0.5	1.194900
6.666667	0.5	1.194850
6.675000	0.5	1.196500
6.683333	0.5	1.199200
6.691667	0.5	1.200350
6.700000	0.5	1.200150
6.708333	0.5	1.201700
6.716667	0.5	1.202050
6.725000	0.5	1.204050
6.733333	0.5	1.203750
6.741667	0.5	1.205550
6.750000	0.5	1.206150
6.758333	0.5	1.206800
6.766667	0.5	1.208450
6.775000	0.5	1.209400
6.783333	0.5	1.210850
6.791667	0.5	1.212500
6.800000	0.5	1.212900
6.808333	0.5	1.213800
6.816667	0.5	1.213950
6.825000	0.5	1.215850
6.833333	0.5	1.216500
6.841667	0.5	1.217400
6.850000	0.5	1.220050
6.858333	0.5	1.220100
6.866667	0.5	1.223550
6.875000	0.5	1.224100
6.883333	0.5	1.225500
6.891667	0.5	1.226300
6.900000	0.5	1.227650
6.908333	0.5	1.227700
6.916667	0.5	1.229550
6.925000	0.5	1.230700
6.933333	0.5	1.231600
6.941667	0.5	1.232650
6.950000	0.5	1.233900
6.958333	0.5	1.237250
6.966667	0.5	1.237150
6.975000	0.5	1.238950
6.983333	0.5	1.240300
6.991667	0.5	1.240700
7.000000	0.5	1.241450
7.008333	0.5	1.243300
7.016667	0.5	1.244150
7.025000	0.5	1.247150
7.033333	0.5	1.245750
7.041667	0.5	1.247950
7.050000	0.5	1.249700
7.058333	0.5	1.251500
7.066667	0.5	1.252900
7.075000	0.5	1.253500
7.083333	0.5	1.256650
7.091667	0.5	1.256900
7.100000	0.5	1.257200
7.108333	0.5	1.257950
7.116667	0.5	1.258350
7.125000	0.5	1.258700
7.133333	0.5	1.261500
7.141667	0.5	1.261450
7.150000	0.5	1.263500
7.158333	0.5	1.264700
7.166667	0.5	1.265050
7.175000	0.5	1.265200
7.183333	0.5	1.265800
7.191667	0.5	1.265600
7.200000	0.5	1.265950
7.208333	0.5	1.265300
7.216667	0.5	1.266550
7.225000	0.5	1.266800
7.233333	0.5	1.268150
7.241667	0.5	1.269250
7.250000	0.5	1.269650
7.258333	0.5	1.270500
7.266667	0.5	1.271050
7.275000	0.5	1.271500
7.283333	0.5	1.271800
7.291667	0.5	1.272550
7.300000	0.5	1.274850
7.308333	0.5	1.273950
7.316667	0.5	1.276150
7.325000	0.5	1.277650
7.333333	0.5	1.278100
7.341667	0.5	1.281500
7.350000	0.5	1.283050
7.358333	0.5	1.285100
7.366667	0.5	1.286550
7.375000	0.5	1.287750
7.383333	0.5	1.289800
7.391667	0.5	1.291100
7.400000	0.5	1.293100
7.408333	0.5	1.296350
7.416667	0.5	1.295350
7.425000	0.5	1.297800
7.433333	0.5	1.299950
7.441667	0.5	1.301200
7.450000	0.5	1.303950
7.458333	0.5	1.305500
7.466667	0.5	1.308250
7.475000	0.5	1.309350
7.483333	0.5	1.310350
7.491667	0.5	1.312900
7.500000	0.5	1.314950
7.508333	0.5	1.316400
7.516667	0.5	1.319650
7.525000	0.5	1.322000
7.533333	0.5	1.323950
7.541667	0.5	1.327650
7.550000	0.5	1.327300
