URL	chrom://arspawyn4ahlab1/ChromeleonLocal/Instrument Data/ICS3000/2025_Feb 11.seq/881.smp/ED_1.channel/ED_1.chm
Channel	ED_1

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2025_Feb 11
Name	1,1-Kestose tetraose 40 ug/mL
Number	23
Position	RC7
Comment	
Processing Method	Quantitative
Instrument Method	Neutral Oligosaccharides V ICS 3000
Type	Unknown
Status	Finished
Inject Time	2/13/2025 1:08:40 PM -05:00
Volume (µl)	25.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	40.016667
Data Points	4803
Detector	EDet1
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	nC
Signal Min.	-0.679950
Signal Max.	13.633050
Channel	ED_1
Driver Name	DC-3000
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (nC)
2.175000	0.5	0.301950
2.183333	0.5	0.308600
2.191667	0.5	0.318700
2.200000	0.5	0.328500
2.208333	0.5	0.340650
2.216667	0.5	0.352900
2.225000	0.5	0.363250
2.233333	0.5	0.378300
2.241667	0.5	0.389200
2.250000	0.5	0.394250
2.258333	0.5	0.403000
2.266667	0.5	0.417200
2.275000	0.5	0.431250
2.283333	0.5	0.446350
2.291667	0.5	0.461850
2.300000	0.5	0.474850
2.308333	0.5	0.488000
2.316667	0.5	0.498600
2.325000	0.5	0.505150
2.333333	0.5	0.515650
2.341667	0.5	0.516700
2.350000	0.5	0.511450
2.358333	0.5	0.515650
2.366667	0.5	0.519250
2.375000	0.5	0.523700
2.383333	0.5	0.530650
2.391667	0.5	0.542000
2.400000	0.5	0.550100
2.408333	0.5	0.560350
2.416667	0.5	0.571150
2.425000	0.5	0.586600
2.433333	0.5	0.594600
2.441667	0.5	0.595900
2.450000	0.5	0.600450
2.458333	0.5	0.610350
2.466667	0.5	0.614200
2.475000	0.5	0.623450
2.483333	0.5	0.632600
2.491667	0.5	0.644750
2.500000	0.5	0.658950
2.508333	0.5	0.668100
2.516667	0.5	0.679900
2.525000	0.5	0.693900
2.533333	0.5	0.703300
2.541667	0.5	0.705800
2.550000	0.5	0.706250
2.558333	0.5	0.717850
2.566667	0.5	0.723700
2.575000	0.5	0.734100
2.583333	0.5	0.743150
2.591667	0.5	0.754950
2.600000	0.5	0.770450
2.608333	0.5	0.778550
2.616667	0.5	0.796700
2.625000	0.5	0.811050
2.633333	0.5	0.807900
2.641667	0.5	0.813800
2.650000	0.5	0.821800
2.658333	0.5	0.831600
2.666667	0.5	0.843500
2.675000	0.5	0.852150
2.683333	0.5	0.865850
2.691667	0.5	0.879950
2.700000	0.5	0.889600
2.708333	0.5	0.902250
2.716667	0.5	0.917200
2.725000	0.5	0.922450
2.733333	0.5	0.923250
2.741667	0.5	0.931450
2.750000	0.5	0.938400
2.758333	0.5	0.945600
2.766667	0.5	0.957400
2.775000	0.5	0.969100
2.783333	0.5	0.979800
2.791667	0.5	0.992650
2.800000	0.5	1.003450
2.808333	0.5	1.016500
2.816667	0.5	1.025850
2.825000	0.5	1.029500
2.833333	0.5	1.033450
2.841667	0.5	1.044100
2.850000	0.5	1.058500
2.858333	0.5	1.076850
2.866667	0.5	1.102800
2.875000	0.5	1.137750
2.883333	0.5	1.180800
2.891667	0.5	1.227150
2.900000	0.5	1.269750
2.908333	0.5	1.315550
2.916667	0.5	1.345800
2.925000	0.5	1.367550
2.933333	0.5	1.383500
2.941667	0.5	1.391600
2.950000	0.5	1.390800
2.958333	0.5	1.390400
2.966667	0.5	1.382750
2.975000	0.5	1.375400
2.983333	0.5	1.370900
2.991667	0.5	1.360500
3.000000	0.5	1.356500
3.008333	0.5	1.348800
3.016667	0.5	1.337350
3.025000	0.5	1.324850
3.033333	0.5	1.320500
3.041667	0.5	1.315150
3.050000	0.5	1.313250
3.058333	0.5	1.314300
3.066667	0.5	1.317450
3.075000	0.5	1.323500
3.083333	0.5	1.325700
3.091667	0.5	1.329500
3.100000	0.5	1.336000
3.108333	0.5	1.334500
3.116667	0.5	1.330250
3.125000	0.5	1.327850
3.133333	0.5	1.329600
3.141667	0.5	1.333200
3.150000	0.5	1.335450
3.158333	0.5	1.339100
3.166667	0.5	1.345200
3.175000	0.5	1.351150
3.183333	0.5	1.352450
3.191667	0.5	1.362850
3.200000	0.5	1.367150
3.208333	0.5	1.364700
3.216667	0.5	1.362600
3.225000	0.5	1.362450
3.233333	0.5	1.366100
3.241667	0.5	1.369150
3.250000	0.5	1.373150
3.258333	0.5	1.379950
3.266667	0.5	1.387300
3.275000	0.5	1.393300
3.283333	0.5	1.399050
3.291667	0.5	1.405350
3.300000	0.5	1.403900
3.308333	0.5	1.399800
3.316667	0.5	1.401150
3.325000	0.5	1.402550
3.333333	0.5	1.406000
3.341667	0.5	1.409450
3.350000	0.5	1.416100
3.358333	0.5	1.422600
3.366667	0.5	1.431050
3.375000	0.5	1.434150
3.383333	0.5	1.442100
3.391667	0.5	1.445100
3.400000	0.5	1.441250
3.408333	0.5	1.438050
3.416667	0.5	1.439300
3.425000	0.5	1.440900
3.433333	0.5	1.444750
3.441667	0.5	1.447950
3.450000	0.5	1.452800
3.458333	0.5	1.460250
3.466667	0.5	1.464750
3.475000	0.5	1.468250
3.483333	0.5	1.475300
3.491667	0.5	1.472350
3.500000	0.5	1.467150
3.508333	0.5	1.467250
3.516667	0.5	1.466100
3.525000	0.5	1.468900
3.533333	0.5	1.472650
3.541667	0.5	1.474800
3.550000	0.5	1.480000
3.558333	0.5	1.484500
3.566667	0.5	1.485400
3.575000	0.5	1.491450
3.583333	0.5	1.491500
3.591667	0.5	1.485800
3.600000	0.5	1.481850
3.608333	0.5	1.481200
3.616667	0.5	1.481950
3.625000	0.5	1.484800
3.633333	0.5	1.486900
3.641667	0.5	1.488100
3.650000	0.5	1.493350
3.658333	0.5	1.497700
3.666667	0.5	1.497700
3.675000	0.5	1.504950
3.683333	0.5	1.500250
3.691667	0.5	1.495000
3.700000	0.5	1.489800
3.708333	0.5	1.489400
3.716667	0.5	1.490200
3.725000	0.5	1.491950
3.733333	0.5	1.494600
3.741667	0.5	1.498200
3.750000	0.5	1.501500
3.758333	0.5	1.503700
3.766667	0.5	1.506000
3.775000	0.5	1.508100
3.783333	0.5	1.502900
3.791667	0.5	1.496750
3.800000	0.5	1.495900
3.808333	0.5	1.496600
3.816667	0.5	1.495050
3.825000	0.5	1.496800
3.833333	0.5	1.500800
3.841667	0.5	1.504050
3.850000	0.5	1.507100
3.858333	0.5	1.508900
3.866667	0.5	1.512600
3.875000	0.5	1.507850
3.883333	0.5	1.500650
3.891667	0.5	1.497050
3.900000	0.5	1.497200
3.908333	0.5	1.495450
3.916667	0.5	1.496800
3.925000	0.5	1.499600
3.933333	0.5	1.500350
3.941667	0.5	1.505200
3.950000	0.5	1.503600
3.958333	0.5	1.510700
3.966667	0.5	1.509150
3.975000	0.5	1.503450
3.983333	0.5	1.498250
3.991667	0.5	1.495350
4.000000	0.5	1.492900
4.008333	0.5	1.493950
4.016667	0.5	1.495550
4.025000	0.5	1.499150
4.033333	0.5	1.504700
4.041667	0.5	1.505800
4.050000	0.5	1.507550
4.058333	0.5	1.511800
4.066667	0.5	1.508750
4.075000	0.5	1.500950
4.083333	0.5	1.497950
4.091667	0.5	1.497750
4.100000	0.5	1.497650
4.108333	0.5	1.498100
4.116667	0.5	1.499850
4.125000	0.5	1.502300
4.133333	0.5	1.505000
4.141667	0.5	1.506850
4.150000	0.5	1.510400
4.158333	0.5	1.510650
4.166667	0.5	1.504800
4.175000	0.5	1.500200
4.183333	0.5	1.499050
4.191667	0.5	1.497300
4.200000	0.5	1.497800
4.208333	0.5	1.498850
4.216667	0.5	1.500350
4.225000	0.5	1.504950
4.233333	0.5	1.508600
4.241667	0.5	1.509100
4.250000	0.5	1.513500
4.258333	0.5	1.507900
4.266667	0.5	1.501600
4.275000	0.5	1.495800
4.283333	0.5	1.496050
4.291667	0.5	1.495500
4.300000	0.5	1.497350
4.308333	0.5	1.498000
4.316667	0.5	1.499800
4.325000	0.5	1.502700
4.333333	0.5	1.504100
4.341667	0.5	1.510100
4.350000	0.5	1.509050
4.358333	0.5	1.502500
4.366667	0.5	1.498550
4.375000	0.5	1.495500
4.383333	0.5	1.495200
4.391667	0.5	1.495750
4.400000	0.5	1.496700
4.408333	0.5	1.497600
4.416667	0.5	1.502900
4.425000	0.5	1.504900
4.433333	0.5	1.506400
4.441667	0.5	1.512200
4.450000	0.5	1.504450
4.458333	0.5	1.499100
4.466667	0.5	1.494400
4.475000	0.5	1.493350
4.483333	0.5	1.493700
4.491667	0.5	1.493350
4.500000	0.5	1.494300
4.508333	0.5	1.500250
4.516667	0.5	1.503950
4.525000	0.5	1.504550
4.533333	0.5	1.508500
4.541667	0.5	1.507450
4.550000	0.5	1.500450
4.558333	0.5	1.495000
4.566667	0.5	1.494500
4.575000	0.5	1.493750
4.583333	0.5	1.491850
4.591667	0.5	1.495450
4.600000	0.5	1.495400
4.608333	0.5	1.499550
4.616667	0.5	1.502200
4.625000	0.5	1.504850
4.633333	0.5	1.508900
4.641667	0.5	1.502100
4.650000	0.5	1.496650
4.658333	0.5	1.490800
4.666667	0.5	1.491250
4.675000	0.5	1.492150
4.683333	0.5	1.491300
4.691667	0.5	1.492650
4.700000	0.5	1.496400
4.708333	0.5	1.499250
4.716667	0.5	1.500900
4.725000	0.5	1.506300
4.733333	0.5	1.504800
4.741667	0.5	1.498250
4.750000	0.5	1.495950
4.758333	0.5	1.493000
4.766667	0.5	1.491850
4.775000	0.5	1.493550
4.783333	0.5	1.495100
4.791667	0.5	1.497100
4.800000	0.5	1.501650
4.808333	0.5	1.505500
4.816667	0.5	1.509500
4.825000	0.5	1.511900
4.833333	0.5	1.506800
4.841667	0.5	1.502650
4.850000	0.5	1.498500
4.858333	0.5	1.497650
4.866667	0.5	1.498500
4.875000	0.5	1.499500
4.883333	0.5	1.501350
4.891667	0.5	1.505650
4.900000	0.5	1.507300
4.908333	0.5	1.508250
4.916667	0.5	1.514750
4.925000	0.5	1.514850
4.933333	0.5	1.506900
4.941667	0.5	1.501050
4.950000	0.5	1.502000
4.958333	0.5	1.502700
4.966667	0.5	1.502550
4.975000	0.5	1.505650
4.983333	0.5	1.508400
4.991667	0.5	1.511250
5.000000	0.5	1.515200
5.008333	0.5	1.518200
5.016667	0.5	1.523300
5.025000	0.5	1.518500
5.033333	0.5	1.513350
5.041667	0.5	1.511050
5.050000	0.5	1.510150
5.058333	0.5	1.511100
5.066667	0.5	1.511950
5.075000	0.5	1.513950
5.083333	0.5	1.517150
5.091667	0.5	1.522350
5.100000	0.5	1.524100
5.108333	0.5	1.530750
5.116667	0.5	1.529750
5.125000	0.5	1.525050
5.133333	0.5	1.520750
5.141667	0.5	1.521550
5.150000	0.5	1.519850
5.158333	0.5	1.521100
5.166667	0.5	1.522900
5.175000	0.5	1.525950
5.183333	0.5	1.532450
5.191667	0.5	1.534850
5.200000	0.5	1.537850
5.208333	0.5	1.539650
5.216667	0.5	1.535950
5.225000	0.5	1.528950
5.233333	0.5	1.526250
5.241667	0.5	1.525950
5.250000	0.5	1.525500
5.258333	0.5	1.528450
5.266667	0.5	1.529400
5.275000	0.5	1.532700
5.283333	0.5	1.537500
5.291667	0.5	1.537800
5.300000	0.5	1.545100
5.308333	0.5	1.543100
5.316667	0.5	1.537600
5.325000	0.5	1.533450
5.333333	0.5	1.531300
5.341667	0.5	1.530900
5.350000	0.5	1.531200
5.358333	0.5	1.532900
5.366667	0.5	1.536650
5.375000	0.5	1.540900
5.383333	0.5	1.543550
5.391667	0.5	1.545800
5.400000	0.5	1.550550
5.408333	0.5	1.544450
5.416667	0.5	1.538650
5.425000	0.5	1.536850
5.433333	0.5	1.536700
5.441667	0.5	1.537500
5.450000	0.5	1.537350
5.458333	0.5	1.538650
5.466667	0.5	1.542250
5.475000	0.5	1.548700
5.483333	0.5	1.549700
5.491667	0.5	1.555150
5.500000	0.5	1.554250
5.508333	0.5	1.549000
5.516667	0.5	1.544200
5.525000	0.5	1.542600
5.533333	0.5	1.540050
5.541667	0.5	1.542450
5.550000	0.5	1.543150
5.558333	0.5	1.547050
5.566667	0.5	1.550600
5.575000	0.5	1.553000
5.583333	0.5	1.557350
5.591667	0.5	1.559150
5.600000	0.5	1.555100
5.608333	0.5	1.548550
5.616667	0.5	1.547850
5.625000	0.5	1.545750
5.633333	0.5	1.546950
5.641667	0.5	1.547650
5.650000	0.5	1.549850
5.658333	0.5	1.555550
5.666667	0.5	1.559450
5.675000	0.5	1.560050
5.683333	0.5	1.567450
5.691667	0.5	1.566500
5.700000	0.5	1.559650
5.708333	0.5	1.557450
5.716667	0.5	1.554800
5.725000	0.5	1.552200
5.733333	0.5	1.555450
5.741667	0.5	1.557600
5.750000	0.5	1.561000
5.758333	0.5	1.565300
5.766667	0.5	1.568000
5.775000	0.5	1.571400
5.783333	0.5	1.575050
5.791667	0.5	1.570250
5.800000	0.5	1.564050
5.808333	0.5	1.562450
5.816667	0.5	1.562050
5.825000	0.5	1.562200
5.833333	0.5	1.564500
5.841667	0.5	1.566150
5.850000	0.5	1.569250
5.858333	0.5	1.573050
5.866667	0.5	1.573700
5.875000	0.5	1.579650
5.883333	0.5	1.579050
5.891667	0.5	1.573850
5.900000	0.5	1.567550
5.908333	0.5	1.566400
5.916667	0.5	1.565100
5.925000	0.5	1.567600
5.933333	0.5	1.568800
5.941667	0.5	1.572300
5.950000	0.5	1.577300
5.958333	0.5	1.579800
5.966667	0.5	1.582700
5.975000	0.5	1.586250
5.983333	0.5	1.581350
5.991667	0.5	1.574550
6.000000	0.5	1.572400
6.008333	0.5	1.571750
6.016667	0.5	1.571850
6.025000	0.5	1.573900
6.033333	0.5	1.576850
6.041667	0.5	1.580750
6.050000	0.5	1.582950
6.058333	0.5	1.583600
6.066667	0.5	1.590700
6.075000	0.5	1.589150
6.083333	0.5	1.583750
6.091667	0.5	1.578950
6.100000	0.5	1.579400
6.108333	0.5	1.581800
6.116667	0.5	1.582150
6.125000	0.5	1.581900
6.133333	0.5	1.585800
6.141667	0.5	1.591250
6.150000	0.5	1.593000
6.158333	0.5	1.596050
6.166667	0.5	1.598900
6.175000	0.5	1.594900
6.183333	0.5	1.588700
6.191667	0.5	1.586950
6.200000	0.5	1.584600
6.208333	0.5	1.588000
6.216667	0.5	1.587250
6.225000	0.5	1.590300
6.233333	0.5	1.594750
6.241667	0.5	1.598600
6.250000	0.5	1.599200
6.258333	0.5	1.604500
6.266667	0.5	1.601250
6.275000	0.5	1.595150
6.283333	0.5	1.590800
6.291667	0.5	1.590250
6.300000	0.5	1.590850
6.308333	0.5	1.590600
6.316667	0.5	1.593600
6.325000	0.5	1.596500
6.333333	0.5	1.600650
6.341667	0.5	1.603200
6.350000	0.5	1.605450
6.358333	0.5	1.609800
6.366667	0.5	1.604650
6.375000	0.5	1.599600
6.383333	0.5	1.596800
6.391667	0.5	1.595950
6.400000	0.5	1.597250
6.408333	0.5	1.598550
6.416667	0.5	1.599000
6.425000	0.5	1.603150
6.433333	0.5	1.608150
6.441667	0.5	1.609900
6.450000	0.5	1.615900
6.458333	0.5	1.614400
6.466667	0.5	1.608750
6.475000	0.5	1.606550
6.483333	0.5	1.603400
6.491667	0.5	1.603550
6.500000	0.5	1.604000
6.508333	0.5	1.606800
6.516667	0.5	1.609100
6.525000	0.5	1.612650
6.533333	0.5	1.615750
6.541667	0.5	1.619850
6.550000	0.5	1.623700
6.558333	0.5	1.619000
6.566667	0.5	1.613100
6.575000	0.5	1.611500
6.583333	0.5	1.611800
6.591667	0.5	1.612750
6.600000	0.5	1.613050
6.608333	0.5	1.614450
6.616667	0.5	1.620700
6.625000	0.5	1.622000
6.633333	0.5	1.623650
6.641667	0.5	1.630750
6.650000	0.5	1.628750
6.658333	0.5	1.622600
6.666667	0.5	1.619950
6.675000	0.5	1.618150
6.683333	0.5	1.618000
6.691667	0.5	1.618100
6.700000	0.5	1.620000
6.708333	0.5	1.625400
6.716667	0.5	1.629900
6.725000	0.5	1.630800
6.733333	0.5	1.636000
6.741667	0.5	1.640000
6.750000	0.5	1.635700
6.758333	0.5	1.629100
6.766667	0.5	1.626450
6.775000	0.5	1.628200
6.783333	0.5	1.628500
6.791667	0.5	1.629650
6.800000	0.5	1.631800
6.808333	0.5	1.634850
6.816667	0.5	1.638750
6.825000	0.5	1.639800
6.833333	0.5	1.645000
6.841667	0.5	1.645250
6.850000	0.5	1.639100
6.858333	0.5	1.636850
6.866667	0.5	1.634250
6.875000	0.5	1.633550
6.883333	0.5	1.635450
6.891667	0.5	1.637600
6.900000	0.5	1.641100
6.908333	0.5	1.646000
6.916667	0.5	1.647900
6.925000	0.5	1.651300
6.933333	0.5	1.653950
6.941667	0.5	1.648500
6.950000	0.5	1.643900
6.958333	0.5	1.641750
6.966667	0.5	1.640850
6.975000	0.5	1.642850
6.983333	0.5	1.643500
6.991667	0.5	1.645550
7.000000	0.5	1.649950
7.008333	0.5	1.652450
7.016667	0.5	1.653950
7.025000	0.5	1.662600
7.033333	0.5	1.661400
7.041667	0.5	1.654800
7.050000	0.5	1.651300
7.058333	0.5	1.652000
7.066667	0.5	1.649150
7.075000	0.5	1.650500
7.083333	0.5	1.653900
7.091667	0.5	1.657800
7.100000	0.5	1.662900
7.108333	0.5	1.663000
7.116667	0.5	1.667800
7.125000	0.5	1.671350
7.133333	0.5	1.665650
7.141667	0.5	1.661000
7.150000	0.5	1.658550
7.158333	0.5	1.658350
7.166667	0.5	1.658500
7.175000	0.5	1.660350
7.183333	0.5	1.662300
7.191667	0.5	1.667150
7.200000	0.5	1.669100
7.208333	0.5	1.671700
7.216667	0.5	1.677700
7.225000	0.5	1.675600
7.233333	0.5	1.671350
7.241667	0.5	1.667300
7.250000	0.5	1.667300
7.258333	0.5	1.665050
7.266667	0.5	1.666300
7.275000	0.5	1.665500
7.283333	0.5	1.669950
7.291667	0.5	1.675700
7.300000	0.5	1.677500
7.308333	0.5	1.682250
7.316667	0.5	1.683800
7.325000	0.5	1.679250
7.333333	0.5	1.675150
7.341667	0.5	1.672550
7.350000	0.5	1.672500
7.358333	0.5	1.672550
7.366667	0.5	1.673550
7.375000	0.5	1.675350
7.383333	0.5	1.682800
7.391667	0.5	1.684900
7.400000	0.5	1.686750
7.408333	0.5	1.692850
7.416667	0.5	1.690800
7.425000	0.5	1.685450
7.433333	0.5	1.681600
7.441667	0.5	1.680500
7.450000	0.5	1.679750
7.458333	0.5	1.680650
7.466667	0.5	1.682450
7.475000	0.5	1.686150
7.483333	0.5	1.690750
7.491667	0.5	1.695250
7.500000	0.5	1.699700
7.508333	0.5	1.704450
7.516667	0.5	1.698700
7.525000	0.5	1.694350
7.533333	0.5	1.694050
7.541667	0.5	1.694700
7.550000	0.5	1.694550
7.558333	0.5	1.697450
