URL	chrom://arspawyn4ahlab1/ChromeleonLocal/Instrument Data/ICS3000/2025_Feb 11.seq/544.smp/ED_1.channel/ED_1.chm
Channel	ED_1

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2025_Feb 11
Name	Inulin Piping Rock 20 mg/mL
Number	4
Position	RA4
Comment	
Processing Method	Quantitative
Instrument Method	Neutral Oligosaccharides V ICS 3000
Type	Unknown
Status	Finished
Inject Time	2/11/2025 4:24:05 PM -05:00
Volume (µl)	25.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	120.000000
Data Points	14401
Detector	EDet1
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	nC
Signal Min.	-0.714700
Signal Max.	177.780353
Channel	ED_1
Driver Name	DC-3000
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (nC)
0.400000	0.5	-0.056750
0.408333	0.5	-0.060450
0.416667	0.5	-0.070600
0.425000	0.5	-0.078300
0.433333	0.5	-0.081000
0.441667	0.5	-0.082700
0.450000	0.5	-0.083850
0.458333	0.5	-0.081650
0.466667	0.5	-0.080000
0.475000	0.5	-0.075350
0.483333	0.5	-0.074250
0.491667	0.5	-0.074000
0.500000	0.5	-0.070150
0.508333	0.5	-0.078850
0.516667	0.5	-0.089000
0.525000	0.5	-0.092250
0.533333	0.5	-0.093900
0.541667	0.5	-0.095500
0.550000	0.5	-0.095000
0.558333	0.5	-0.094150
0.566667	0.5	-0.092750
0.575000	0.5	-0.091200
0.583333	0.5	-0.089750
0.591667	0.5	-0.083850
0.600000	0.5	-0.087050
0.608333	0.5	-0.098300
0.616667	0.5	-0.105450
0.625000	0.5	-0.106450
0.633333	0.5	-0.108450
0.641667	0.5	-0.108500
0.650000	0.5	-0.108700
0.658333	0.5	-0.108300
0.666667	0.5	-0.105250
0.675000	0.5	-0.105450
0.683333	0.5	-0.102050
0.691667	0.5	-0.098600
0.700000	0.5	-0.107250
0.708333	0.5	-0.117150
0.716667	0.5	-0.120300
0.725000	0.5	-0.123100
0.733333	0.5	-0.124900
0.741667	0.5	-0.124750
0.750000	0.5	-0.123350
0.758333	0.5	-0.120850
0.766667	0.5	-0.117800
0.775000	0.5	-0.118100
0.783333	0.5	-0.112700
0.791667	0.5	-0.117800
0.800000	0.5	-0.127900
0.808333	0.5	-0.134200
0.816667	0.5	-0.134550
0.825000	0.5	-0.136400
0.833333	0.5	-0.137300
0.841667	0.5	-0.136600
0.850000	0.5	-0.136450
0.858333	0.5	-0.133750
0.866667	0.5	-0.133900
0.875000	0.5	-0.129200
0.883333	0.5	-0.126450
0.891667	0.5	-0.133600
0.900000	0.5	-0.144150
0.908333	0.5	-0.148600
0.916667	0.5	-0.150350
0.925000	0.5	-0.151950
0.933333	0.5	-0.152000
0.941667	0.5	-0.150700
0.950000	0.5	-0.147250
0.958333	0.5	-0.144800
0.966667	0.5	-0.145850
0.975000	0.5	-0.139150
0.983333	0.5	-0.144100
0.991667	0.5	-0.154800
1.000000	0.5	-0.162300
1.008333	0.5	-0.165300
1.016667	0.5	-0.167050
1.025000	0.5	-0.166300
1.033333	0.5	-0.164400
1.041667	0.5	-0.161350
1.050000	0.5	-0.160100
1.058333	0.5	-0.158150
1.066667	0.5	-0.155350
1.075000	0.5	-0.150700
1.083333	0.5	-0.160350
1.091667	0.5	-0.170150
1.100000	0.5	-0.172250
1.108333	0.5	-0.174350
1.116667	0.5	-0.174050
1.125000	0.5	-0.174050
1.133333	0.5	-0.172700
1.141667	0.5	-0.169550
1.150000	0.5	-0.166150
1.158333	0.5	-0.164550
1.166667	0.5	-0.157950
1.175000	0.5	-0.163850
1.183333	0.5	-0.172450
1.191667	0.5	-0.179500
1.200000	0.5	-0.181100
1.208333	0.5	-0.182450
1.216667	0.5	-0.181850
1.225000	0.5	-0.180350
1.233333	0.5	-0.178200
1.241667	0.5	-0.176250
1.250000	0.5	-0.174900
1.258333	0.5	-0.171700
1.266667	0.5	-0.168200
1.275000	0.5	-0.176950
1.283333	0.5	-0.184950
1.291667	0.5	-0.188900
1.300000	0.5	-0.190050
1.308333	0.5	-0.189800
1.316667	0.5	-0.189150
1.325000	0.5	-0.188750
1.333333	0.5	-0.189100
1.341667	0.5	-0.186000
1.350000	0.5	-0.183400
1.358333	0.5	-0.174500
1.366667	0.5	-0.179450
1.375000	0.5	-0.187400
1.383333	0.5	-0.193050
1.391667	0.5	-0.193800
1.400000	0.5	-0.194850
1.408333	0.5	-0.193400
1.416667	0.5	-0.192100
1.425000	0.5	-0.189950
1.433333	0.5	-0.187450
1.441667	0.5	-0.186400
1.450000	0.5	-0.181400
1.458333	0.5	-0.177000
1.466667	0.5	-0.185200
1.475000	0.5	-0.194000
1.483333	0.5	-0.195450
1.491667	0.5	-0.197050
1.500000	0.5	-0.195300
1.508333	0.5	-0.192600
1.516667	0.5	-0.190450
1.525000	0.5	-0.187200
1.533333	0.5	-0.184100
1.541667	0.5	-0.181600
1.550000	0.5	-0.172350
1.558333	0.5	-0.176250
1.566667	0.5	-0.184650
1.575000	0.5	-0.188500
1.583333	0.5	-0.188050
1.591667	0.5	-0.188200
1.600000	0.5	-0.186100
1.608333	0.5	-0.182650
1.616667	0.5	-0.180050
1.625000	0.5	-0.176300
1.633333	0.5	-0.173550
1.641667	0.5	-0.166500
1.650000	0.5	-0.160200
1.658333	0.5	-0.167950
1.666667	0.5	-0.173800
1.675000	0.5	-0.174300
1.683333	0.5	-0.174650
1.691667	0.5	-0.173750
1.700000	0.5	-0.188100
1.708333	0.5	-0.237450
1.716667	0.5	-0.343600
1.725000	0.5	-0.492800
1.733333	0.5	-0.643600
1.741667	0.5	-0.714700
1.750000	0.5	-0.689900
1.758333	0.5	-0.596550
1.766667	0.5	-0.501650
1.775000	0.5	-0.449950
1.783333	0.5	-0.427400
1.791667	0.5	-0.410050
1.800000	0.5	-0.388050
1.808333	0.5	-0.360450
1.816667	0.5	-0.333600
1.825000	0.5	-0.307800
1.833333	0.5	-0.280350
1.841667	0.5	-0.257750
1.850000	0.5	-0.247900
1.858333	0.5	-0.239400
1.866667	0.5	-0.225200
1.875000	0.5	-0.211950
1.883333	0.5	-0.194700
1.891667	0.5	-0.177450
1.900000	0.5	-0.159700
1.908333	0.5	-0.140800
1.916667	0.5	-0.121450
1.925000	0.5	-0.104400
1.933333	0.5	-0.080200
1.941667	0.5	-0.065400
1.950000	0.5	-0.039700
1.958333	0.5	0.052300
1.966667	0.5	0.347900
1.975000	0.5	1.021900
1.983333	0.5	2.099150
1.991667	0.5	3.403000
2.000000	0.5	4.737550
2.008333	0.5	5.974750
2.016667	0.5	7.051000
2.025000	0.5	7.954200
2.033333	0.5	8.673900
2.041667	0.5	9.199600
2.050000	0.5	9.538700
2.058333	0.5	9.698500
2.066667	0.5	9.682700
2.075000	0.5	9.508900
2.083333	0.5	9.203450
2.091667	0.5	8.795050
2.100000	0.5	8.308450
2.108333	0.5	7.762450
2.116667	0.5	7.169450
2.125000	0.5	6.550150
2.133333	0.5	5.909150
2.141667	0.5	5.294850
2.150000	0.5	4.749450
2.158333	0.5	4.299050
2.166667	0.5	3.936800
2.175000	0.5	3.646400
2.183333	0.5	3.409150
2.191667	0.5	3.205100
2.200000	0.5	3.023400
2.208333	0.5	2.857450
2.216667	0.5	2.706300
2.225000	0.5	2.562650
2.233333	0.5	2.419150
2.241667	0.5	2.286100
2.250000	0.5	2.172250
2.258333	0.5	2.069050
2.266667	0.5	1.980550
2.275000	0.5	1.905100
2.283333	0.5	1.841800
2.291667	0.5	1.788350
2.300000	0.5	1.740150
2.308333	0.5	1.691250
2.316667	0.5	1.649650
2.325000	0.5	1.593050
2.333333	0.5	1.533350
2.341667	0.5	1.480200
2.350000	0.5	1.433950
2.358333	0.5	1.391100
2.366667	0.5	1.354200
2.375000	0.5	1.322150
2.383333	0.5	1.296650
2.391667	0.5	1.281150
2.400000	0.5	1.273000
2.408333	0.5	1.287850
2.416667	0.5	1.319050
2.425000	0.5	1.363750
2.433333	0.5	1.429750
2.441667	0.5	1.516000
2.450000	0.5	1.603950
2.458333	0.5	1.689800
2.466667	0.5	1.765400
2.475000	0.5	1.824900
2.483333	0.5	1.868400
2.491667	0.5	1.894950
2.500000	0.5	1.904200
2.508333	0.5	1.906700
2.516667	0.5	1.887250
2.525000	0.5	1.855000
2.533333	0.5	1.822800
2.541667	0.5	1.790400
2.550000	0.5	1.759300
2.558333	0.5	1.733650
2.566667	0.5	1.709300
2.575000	0.5	1.700700
2.583333	0.5	1.720700
2.591667	0.5	1.771800
2.600000	0.5	1.868000
2.608333	0.5	1.993950
2.616667	0.5	2.123100
2.625000	0.5	2.250250
2.633333	0.5	2.359100
2.641667	0.5	2.430700
2.650000	0.5	2.459350
2.658333	0.5	2.447350
2.666667	0.5	2.400000
2.675000	0.5	2.330600
2.683333	0.5	2.243700
2.691667	0.5	2.150600
2.700000	0.5	2.063550
2.708333	0.5	1.969100
2.716667	0.5	1.881300
2.725000	0.5	1.808950
2.733333	0.5	1.751500
2.741667	0.5	1.707700
2.750000	0.5	1.676900
2.758333	0.5	1.657000
2.766667	0.5	1.644250
2.775000	0.5	1.639550
2.783333	0.5	1.636800
2.791667	0.5	1.641500
2.800000	0.5	1.641350
2.808333	0.5	1.629800
2.816667	0.5	1.619300
2.825000	0.5	1.615850
2.833333	0.5	1.615850
2.841667	0.5	1.625100
2.850000	0.5	1.647950
2.858333	0.5	1.685850
2.866667	0.5	1.742100
2.875000	0.5	1.813850
2.883333	0.5	1.890550
2.891667	0.5	1.971900
2.900000	0.5	2.032600
2.908333	0.5	2.075250
2.916667	0.5	2.099750
2.925000	0.5	2.112500
2.933333	0.5	2.115450
2.941667	0.5	2.117500
2.950000	0.5	2.125300
2.958333	0.5	2.144400
2.966667	0.5	2.177450
2.975000	0.5	2.214050
2.983333	0.5	2.256600
2.991667	0.5	2.289350
3.000000	0.5	2.298250
3.008333	0.5	2.289100
3.016667	0.5	2.267950
3.025000	0.5	2.228200
3.033333	0.5	2.177450
3.041667	0.5	2.121250
3.050000	0.5	2.060900
3.058333	0.5	2.004000
3.066667	0.5	1.951550
3.075000	0.5	1.898550
3.083333	0.5	1.859500
3.091667	0.5	1.816350
3.100000	0.5	1.775850
3.108333	0.5	1.743250
3.116667	0.5	1.721250
3.125000	0.5	1.703150
3.133333	0.5	1.691500
3.141667	0.5	1.684650
3.150000	0.5	1.683350
3.158333	0.5	1.689700
3.166667	0.5	1.695750
3.175000	0.5	1.706700
3.183333	0.5	1.716300
3.191667	0.5	1.717800
3.200000	0.5	1.720700
3.208333	0.5	1.729950
3.216667	0.5	1.739000
3.225000	0.5	1.749850
3.233333	0.5	1.758400
3.241667	0.5	1.765750
3.250000	0.5	1.774500
3.258333	0.5	1.781100
3.266667	0.5	1.784500
3.275000	0.5	1.792150
3.283333	0.5	1.787850
3.291667	0.5	1.778400
3.300000	0.5	1.775150
3.308333	0.5	1.781250
3.316667	0.5	1.800200
3.325000	0.5	1.837300
3.333333	0.5	1.905900
3.341667	0.5	2.014550
3.350000	0.5	2.168300
3.358333	0.5	2.361400
3.366667	0.5	2.587600
3.375000	0.5	2.816750
3.383333	0.5	3.019250
3.391667	0.5	3.184750
3.400000	0.5	3.303800
3.408333	0.5	3.363200
3.416667	0.5	3.364300
3.425000	0.5	3.317650
3.433333	0.5	3.232900
3.441667	0.5	3.122900
3.450000	0.5	2.999700
3.458333	0.5	2.874650
3.466667	0.5	2.757400
3.475000	0.5	2.637750
3.483333	0.5	2.527600
3.491667	0.5	2.432300
3.500000	0.5	2.350050
3.508333	0.5	2.279400
3.516667	0.5	2.214550
3.525000	0.5	2.159400
3.533333	0.5	2.110250
3.541667	0.5	2.070600
3.550000	0.5	2.033300
3.558333	0.5	2.005500
3.566667	0.5	1.979100
3.575000	0.5	1.946650
3.583333	0.5	1.918850
3.591667	0.5	1.899750
3.600000	0.5	1.885800
3.608333	0.5	1.877250
3.616667	0.5	1.873450
3.625000	0.5	1.873500
3.633333	0.5	1.878550
3.641667	0.5	1.888500
3.650000	0.5	1.899650
3.658333	0.5	1.919500
3.666667	0.5	1.927550
3.675000	0.5	1.930800
3.683333	0.5	1.940650
3.691667	0.5	1.950100
3.700000	0.5	1.956250
3.708333	0.5	1.958450
3.716667	0.5	1.957500
3.725000	0.5	1.951200
3.733333	0.5	1.944200
3.741667	0.5	1.934550
3.750000	0.5	1.927200
3.758333	0.5	1.914600
3.766667	0.5	1.893950
3.775000	0.5	1.875300
3.783333	0.5	1.863750
3.791667	0.5	1.855250
3.800000	0.5	1.845600
3.808333	0.5	1.839400
3.816667	0.5	1.835700
3.825000	0.5	1.835500
3.833333	0.5	1.832800
3.841667	0.5	1.830450
3.850000	0.5	1.832650
3.858333	0.5	1.824100
3.866667	0.5	1.813100
3.875000	0.5	1.806000
3.883333	0.5	1.802750
3.891667	0.5	1.801750
3.900000	0.5	1.799950
3.908333	0.5	1.801800
3.916667	0.5	1.803600
3.925000	0.5	1.806300
3.933333	0.5	1.805500
3.941667	0.5	1.812300
3.950000	0.5	1.812800
3.958333	0.5	1.809250
3.966667	0.5	1.809250
3.975000	0.5	1.817050
3.983333	0.5	1.829100
3.991667	0.5	1.843950
4.000000	0.5	1.865950
4.008333	0.5	1.891850
4.016667	0.5	1.922600
4.025000	0.5	1.956900
4.033333	0.5	1.992800
4.041667	0.5	2.035500
4.050000	0.5	2.065950
4.058333	0.5	2.092400
4.066667	0.5	2.116100
4.075000	0.5	2.136850
4.083333	0.5	2.150050
4.091667	0.5	2.154950
4.100000	0.5	2.152250
4.108333	0.5	2.143850
4.116667	0.5	2.127000
4.125000	0.5	2.101250
4.133333	0.5	2.079300
4.141667	0.5	2.048300
4.150000	0.5	2.009250
4.158333	0.5	1.974450
4.166667	0.5	1.947050
4.175000	0.5	1.921550
4.183333	0.5	1.901650
4.191667	0.5	1.886800
4.200000	0.5	1.874550
4.208333	0.5	1.866600
4.216667	0.5	1.858450
4.225000	0.5	1.852500
4.233333	0.5	1.851950
4.241667	0.5	1.839900
4.250000	0.5	1.824850
4.258333	0.5	1.815450
4.266667	0.5	1.808100
4.275000	0.5	1.801800
4.283333	0.5	1.796800
4.291667	0.5	1.792550
4.300000	0.5	1.786450
4.308333	0.5	1.785500
4.316667	0.5	1.781050
4.325000	0.5	1.785150
4.333333	0.5	1.782400
4.341667	0.5	1.775300
4.350000	0.5	1.770650
4.358333	0.5	1.772550
4.366667	0.5	1.778150
4.375000	0.5	1.787650
4.383333	0.5	1.799150
4.391667	0.5	1.811150
4.400000	0.5	1.823950
4.408333	0.5	1.835000
4.416667	0.5	1.842150
4.425000	0.5	1.852650
4.433333	0.5	1.850600
4.441667	0.5	1.841800
4.450000	0.5	1.836050
4.458333	0.5	1.830250
4.466667	0.5	1.824800
4.475000	0.5	1.820750
4.483333	0.5	1.815650
4.491667	0.5	1.814400
4.500000	0.5	1.809750
4.508333	0.5	1.805750
4.516667	0.5	1.806450
4.525000	0.5	1.800550
4.533333	0.5	1.788300
4.541667	0.5	1.777600
4.550000	0.5	1.773350
4.558333	0.5	1.765550
4.566667	0.5	1.766550
4.575000	0.5	1.765150
4.583333	0.5	1.764950
4.591667	0.5	1.764700
4.600000	0.5	1.766650
4.608333	0.5	1.768150
4.616667	0.5	1.773550
4.625000	0.5	1.768900
4.633333	0.5	1.762550
4.641667	0.5	1.761700
4.650000	0.5	1.763600
4.658333	0.5	1.766750
4.666667	0.5	1.771600
4.675000	0.5	1.774700
4.683333	0.5	1.777200
4.691667	0.5	1.781650
4.700000	0.5	1.783600
4.708333	0.5	1.788750
4.716667	0.5	1.786450
4.725000	0.5	1.777150
4.733333	0.5	1.768800
4.741667	0.5	1.763600
4.750000	0.5	1.757400
4.758333	0.5	1.755450
4.766667	0.5	1.753600
4.775000	0.5	1.751250
4.783333	0.5	1.751250
4.791667	0.5	1.750250
4.800000	0.5	1.750800
4.808333	0.5	1.755950
4.816667	0.5	1.748400
4.825000	0.5	1.738000
4.833333	0.5	1.733900
4.841667	0.5	1.732850
4.850000	0.5	1.732300
4.858333	0.5	1.733750
4.866667	0.5	1.735950
4.875000	0.5	1.739200
4.883333	0.5	1.742000
4.891667	0.5	1.741150
4.900000	0.5	1.744500
4.908333	0.5	1.742650
4.916667	0.5	1.732400
4.925000	0.5	1.723800
4.933333	0.5	1.720250
4.941667	0.5	1.717100
4.950000	0.5	1.716100
4.958333	0.5	1.715000
4.966667	0.5	1.714450
4.975000	0.5	1.716100
4.983333	0.5	1.715350
4.991667	0.5	1.716300
5.000000	0.5	1.718300
5.008333	0.5	1.710850
5.016667	0.5	1.702550
5.025000	0.5	1.695950
5.033333	0.5	1.692950
5.041667	0.5	1.692000
5.050000	0.5	1.692750
5.058333	0.5	1.693650
5.066667	0.5	1.695500
5.075000	0.5	1.698050
5.083333	0.5	1.698050
5.091667	0.5	1.703000
5.100000	0.5	1.701100
5.108333	0.5	1.692650
5.116667	0.5	1.684300
5.125000	0.5	1.681750
5.133333	0.5	1.681950
5.141667	0.5	1.681750
5.150000	0.5	1.682150
5.158333	0.5	1.685100
5.166667	0.5	1.689400
5.175000	0.5	1.693100
5.183333	0.5	1.697250
5.191667	0.5	1.706200
5.200000	0.5	1.704400
5.208333	0.5	1.699650
5.216667	0.5	1.702050
5.225000	0.5	1.707750
5.233333	0.5	1.715600
5.241667	0.5	1.726200
5.250000	0.5	1.737900
5.258333	0.5	1.753700
5.266667	0.5	1.769250
5.275000	0.5	1.784150
5.283333	0.5	1.806150
5.291667	0.5	1.818700
5.300000	0.5	1.825200
5.308333	0.5	1.832900
5.316667	0.5	1.846050
5.325000	0.5	1.857100
5.333333	0.5	1.868950
5.341667	0.5	1.879600
5.350000	0.5	1.886950
5.358333	0.5	1.894100
5.366667	0.5	1.898900
5.375000	0.5	1.901550
5.383333	0.5	1.903600
5.391667	0.5	1.892250
5.400000	0.5	1.877450
5.408333	0.5	1.865950
5.416667	0.5	1.854900
5.425000	0.5	1.843100
5.433333	0.5	1.835450
5.441667	0.5	1.826450
5.450000	0.5	1.821650
5.458333	0.5	1.814800
5.466667	0.5	1.806000
5.475000	0.5	1.805300
5.483333	0.5	1.799250
5.491667	0.5	1.788450
5.500000	0.5	1.780850
5.508333	0.5	1.783150
5.516667	0.5	1.785750
5.525000	0.5	1.792250
5.533333	0.5	1.804200
5.541667	0.5	1.818000
5.550000	0.5	1.834200
5.558333	0.5	1.851150
5.566667	0.5	1.869150
5.575000	0.5	1.893050
5.583333	0.5	1.905550
5.591667	0.5	1.914850
5.600000	0.5	1.930500
5.608333	0.5	1.945550
5.616667	0.5	1.958500
5.625000	0.5	1.972800
5.633333	0.5	1.985800
5.641667	0.5	1.993450
5.650000	0.5	2.002950
5.658333	0.5	2.003300
5.666667	0.5	2.008050
5.675000	0.5	2.005100
5.683333	0.5	1.990300
5.691667	0.5	1.976600
5.700000	0.5	1.968100
5.708333	0.5	1.956150
5.716667	0.5	1.947600
5.725000	0.5	1.940300
5.733333	0.5	1.931850
5.741667	0.5	1.925750
5.750000	0.5	1.915450
5.758333	0.5	1.908300
5.766667	0.5	1.905050
5.775000	0.5	1.889300
5.783333	0.5	1.874150
5.791667	0.5	1.864650
5.800000	0.5	1.855250
5.808333	0.5	1.850050
5.816667	0.5	1.842700
5.825000	0.5	1.838400
5.833333	0.5	1.837650
5.841667	0.5	1.837000
5.850000	0.5	1.832250
5.858333	0.5	1.835600
5.866667	0.5	1.830050
5.875000	0.5	1.819450
5.883333	0.5	1.812600
5.891667	0.5	1.810400
5.900000	0.5	1.808400
5.908333	0.5	1.809200
5.916667	0.5	1.812100
5.925000	0.5	1.816700
5.933333	0.5	1.823200
5.941667	0.5	1.829450
5.950000	0.5	1.836150
5.958333	0.5	1.848000
5.966667	0.5	1.848650
5.975000	0.5	1.848500
5.983333	0.5	1.855450
5.991667	0.5	1.862700
6.000000	0.5	1.870850
6.008333	0.5	1.881350
6.016667	0.5	1.891250
6.025000	0.5	1.902850
6.033333	0.5	1.915200
6.041667	0.5	1.922650
6.050000	0.5	1.933300
6.058333	0.5	1.938850
6.066667	0.5	1.938450
6.075000	0.5	1.935500
6.083333	0.5	1.938850
6.091667	0.5	1.943350
6.100000	0.5	1.947450
6.108333	0.5	1.954900
6.116667	0.5	1.965100
6.125000	0.5	1.976850
6.133333	0.5	1.985900
6.141667	0.5	1.993150
6.150000	0.5	2.006250
6.158333	0.5	2.006350
6.166667	0.5	2.004750
6.175000	0.5	2.009250
6.183333	0.5	2.015400
6.191667	0.5	2.020100
6.200000	0.5	2.024250
6.208333	0.5	2.030800
6.216667	0.5	2.033950
6.225000	0.5	2.036100
6.233333	0.5	2.032550
6.241667	0.5	2.031600
6.250000	0.5	2.022850
6.258333	0.5	2.005650
6.266667	0.5	1.988100
6.275000	0.5	1.974300
6.283333	0.5	1.959250
6.291667	0.5	1.945200
6.300000	0.5	1.931750
6.308333	0.5	1.918450
6.316667	0.5	1.905650
6.325000	0.5	1.890450
6.333333	0.5	1.880050
6.341667	0.5	1.870900
6.350000	0.5	1.851450
6.358333	0.5	1.831550
6.366667	0.5	1.818100
6.375000	0.5	1.806800
6.383333	0.5	1.798750
6.391667	0.5	1.790700
6.400000	0.5	1.784350
6.408333	0.5	1.782300
6.416667	0.5	1.777150
6.425000	0.5	1.772200
6.433333	0.5	1.773300
6.441667	0.5	1.764750
6.450000	0.5	1.750900
6.458333	0.5	1.742000
6.466667	0.5	1.736850
6.475000	0.5	1.732650
6.483333	0.5	1.729350
6.491667	0.5	1.727900
6.500000	0.5	1.725650
6.508333	0.5	1.725450
6.516667	0.5	1.725050
6.525000	0.5	1.724450
6.533333	0.5	1.727150
6.541667	0.5	1.719100
6.550000	0.5	1.708850
6.558333	0.5	1.704000
6.566667	0.5	1.701650
6.575000	0.5	1.699900
6.583333	0.5	1.700050
6.591667	0.5	1.701350
6.600000	0.5	1.705350
6.608333	0.5	1.708250
6.616667	0.5	1.707400
6.625000	0.5	1.713000
6.633333	0.5	1.709550
6.641667	0.5	1.701750
6.650000	0.5	1.695450
6.658333	0.5	1.695150
6.666667	0.5	1.694450
6.675000	0.5	1.696300
6.683333	0.5	1.697600
6.691667	0.5	1.700500
6.700000	0.5	1.703500
6.708333	0.5	1.707850
6.716667	0.5	1.709850
6.725000	0.5	1.715900
6.733333	0.5	1.710800
6.741667	0.5	1.705300
6.750000	0.5	1.703550
6.758333	0.5	1.704650
6.766667	0.5	1.706150
6.775000	0.5	1.709900
6.783333	0.5	1.715150
6.791667	0.5	1.723200
6.800000	0.5	1.730700
6.808333	0.5	1.733800
6.816667	0.5	1.743300
6.825000	0.5	1.745550
6.833333	0.5	1.742500
6.841667	0.5	1.741500
6.850000	0.5	1.745100
6.858333	0.5	1.749950
6.866667	0.5	1.756900
6.875000	0.5	1.766450
6.883333	0.5	1.775800
6.891667	0.5	1.788250
6.900000	0.5	1.798250
6.908333	0.5	1.808600
6.916667	0.5	1.821850
6.925000	0.5	1.824600
6.933333	0.5	1.829400
6.941667	0.5	1.840200
6.950000	0.5	1.855250
6.958333	0.5	1.872450
6.966667	0.5	1.892950
6.975000	0.5	1.920050
6.983333	0.5	1.951750
6.991667	0.5	1.987900
7.000000	0.5	2.025500
7.008333	0.5	2.074100
7.016667	0.5	2.121600
7.025000	0.5	2.169450
7.033333	0.5	2.225300
7.041667	0.5	2.290450
7.050000	0.5	2.363150
7.058333	0.5	2.443300
7.066667	0.5	2.527150
7.075000	0.5	2.615150
7.083333	0.5	2.704200
7.091667	0.5	2.792150
7.100000	0.5	2.875300
7.108333	0.5	2.958000
7.116667	0.5	3.024050
7.125000	0.5	3.083750
7.133333	0.5	3.136950
7.141667	0.5	3.182100
7.150000	0.5	3.215000
7.158333	0.5	3.237200
7.166667	0.5	3.247050
7.175000	0.5	3.246000
7.183333	0.5	3.230500
7.191667	0.5	3.202500
7.200000	0.5	3.169200
7.208333	0.5	3.118650
7.216667	0.5	3.055350
7.225000	0.5	2.985700
7.233333	0.5	2.916850
7.241667	0.5	2.844600
7.250000	0.5	2.772750
7.258333	0.5	2.699000
7.266667	0.5	2.628200
7.275000	0.5	2.561050
7.283333	0.5	2.494900
7.291667	0.5	2.434750
7.300000	0.5	2.380700
7.308333	0.5	2.320050
7.316667	0.5	2.263650
7.325000	0.5	2.214750
7.333333	0.5	2.171750
7.341667	0.5	2.134750
7.350000	0.5	2.102800
7.358333	0.5	2.075450
7.366667	0.5	2.052850
7.375000	0.5	2.031700
7.383333	0.5	2.012300
7.391667	0.5	1.999150
7.400000	0.5	1.980850
7.408333	0.5	1.959850
7.416667	0.5	1.941750
7.425000	0.5	1.928500
7.433333	0.5	1.917650
7.441667	0.5	1.910550
7.450000	0.5	1.905550
7.458333	0.5	1.903650
7.466667	0.5	1.903600
7.475000	0.5	1.899700
7.483333	0.5	1.899300
7.491667	0.5	1.901250
7.500000	0.5	1.892900
7.508333	0.5	1.885250
7.516667	0.5	1.883650
7.525000	0.5	1.882400
