URL	chrom://arspawyn4ahlab1/ChromeleonLocal/Instrument Data/ICS3000/2025_Feb 11.seq/499.smp/ED_1.channel/ED_1.chm
Channel	ED_1

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2025_Feb 11
Name	1-Kestose 40 ug/mL
Number	22
Position	RC6
Comment	
Processing Method	Quantitative
Instrument Method	Neutral Oligosaccharides V ICS 3000
Type	Unknown
Status	Finished
Inject Time	2/13/2025 12:00:08 PM -05:00
Volume (µl)	25.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	40.100000
Data Points	4813
Detector	EDet1
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	nC
Signal Min.	-0.892750
Signal Max.	10.815400
Channel	ED_1
Driver Name	DC-3000
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (nC)
0.400000	0.5	-0.031650
0.408333	0.5	-0.029050
0.416667	0.5	-0.039950
0.425000	0.5	-0.045700
0.433333	0.5	-0.048050
0.441667	0.5	-0.048300
0.450000	0.5	-0.049600
0.458333	0.5	-0.049400
0.466667	0.5	-0.046850
0.475000	0.5	-0.043750
0.483333	0.5	-0.039250
0.491667	0.5	-0.039700
0.500000	0.5	-0.033700
0.508333	0.5	-0.037900
0.516667	0.5	-0.047000
0.525000	0.5	-0.051950
0.533333	0.5	-0.052050
0.541667	0.5	-0.054650
0.550000	0.5	-0.054100
0.558333	0.5	-0.052700
0.566667	0.5	-0.049250
0.575000	0.5	-0.044800
0.583333	0.5	-0.044900
0.591667	0.5	-0.042650
0.600000	0.5	-0.040250
0.608333	0.5	-0.047350
0.616667	0.5	-0.055000
0.625000	0.5	-0.057000
0.633333	0.5	-0.060450
0.641667	0.5	-0.061300
0.650000	0.5	-0.060500
0.658333	0.5	-0.059150
0.666667	0.5	-0.055650
0.675000	0.5	-0.054500
0.683333	0.5	-0.053000
0.691667	0.5	-0.047150
0.700000	0.5	-0.051350
0.708333	0.5	-0.058100
0.716667	0.5	-0.064500
0.725000	0.5	-0.065750
0.733333	0.5	-0.067300
0.741667	0.5	-0.067700
0.750000	0.5	-0.067100
0.758333	0.5	-0.066850
0.766667	0.5	-0.063750
0.775000	0.5	-0.061600
0.783333	0.5	-0.056400
0.791667	0.5	-0.056100
0.800000	0.5	-0.062850
0.808333	0.5	-0.069050
0.816667	0.5	-0.073300
0.825000	0.5	-0.075250
0.833333	0.5	-0.074750
0.841667	0.5	-0.075450
0.850000	0.5	-0.074050
0.858333	0.5	-0.071450
0.866667	0.5	-0.068450
0.875000	0.5	-0.069100
0.883333	0.5	-0.062850
0.891667	0.5	-0.067400
0.900000	0.5	-0.076000
0.908333	0.5	-0.083450
0.916667	0.5	-0.084550
0.925000	0.5	-0.083550
0.933333	0.5	-0.084050
0.941667	0.5	-0.082900
0.950000	0.5	-0.083300
0.958333	0.5	-0.079000
0.966667	0.5	-0.078600
0.975000	0.5	-0.073450
0.983333	0.5	-0.071800
0.991667	0.5	-0.079350
1.000000	0.5	-0.088250
1.008333	0.5	-0.087950
1.016667	0.5	-0.088700
1.025000	0.5	-0.092550
1.033333	0.5	-0.091300
1.041667	0.5	-0.091300
1.050000	0.5	-0.089400
1.058333	0.5	-0.086400
1.066667	0.5	-0.085450
1.075000	0.5	-0.079450
1.083333	0.5	-0.083100
1.091667	0.5	-0.092300
1.100000	0.5	-0.097200
1.108333	0.5	-0.099150
1.116667	0.5	-0.100000
1.125000	0.5	-0.099400
1.133333	0.5	-0.099800
1.141667	0.5	-0.099600
1.150000	0.5	-0.096700
1.158333	0.5	-0.096150
1.166667	0.5	-0.090750
1.175000	0.5	-0.090100
1.183333	0.5	-0.097800
1.191667	0.5	-0.103350
1.200000	0.5	-0.107500
1.208333	0.5	-0.108550
1.216667	0.5	-0.109300
1.225000	0.5	-0.108700
1.233333	0.5	-0.106850
1.241667	0.5	-0.102750
1.250000	0.5	-0.100350
1.258333	0.5	-0.098800
1.266667	0.5	-0.093850
1.275000	0.5	-0.098900
1.283333	0.5	-0.106350
1.291667	0.5	-0.109300
1.300000	0.5	-0.110600
1.308333	0.5	-0.111100
1.316667	0.5	-0.110650
1.325000	0.5	-0.108900
1.333333	0.5	-0.106550
1.341667	0.5	-0.102850
1.350000	0.5	-0.103300
1.358333	0.5	-0.098100
1.366667	0.5	-0.095850
1.375000	0.5	-0.102300
1.383333	0.5	-0.107950
1.391667	0.5	-0.109800
1.400000	0.5	-0.111500
1.408333	0.5	-0.109950
1.416667	0.5	-0.108050
1.425000	0.5	-0.106250
1.433333	0.5	-0.102500
1.441667	0.5	-0.101050
1.450000	0.5	-0.098300
1.458333	0.5	-0.092300
1.466667	0.5	-0.099000
1.475000	0.5	-0.105300
1.483333	0.5	-0.108650
1.491667	0.5	-0.108950
1.500000	0.5	-0.109600
1.508333	0.5	-0.109250
1.516667	0.5	-0.107950
1.525000	0.5	-0.102100
1.533333	0.5	-0.098800
1.541667	0.5	-0.098550
1.550000	0.5	-0.095050
1.558333	0.5	-0.091900
1.566667	0.5	-0.100650
1.575000	0.5	-0.105850
1.583333	0.5	-0.109650
1.591667	0.5	-0.109550
1.600000	0.5	-0.109100
1.608333	0.5	-0.108700
1.616667	0.5	-0.105700
1.625000	0.5	-0.101450
1.633333	0.5	-0.099000
1.641667	0.5	-0.095900
1.650000	0.5	-0.090550
1.658333	0.5	-0.093650
1.666667	0.5	-0.100150
1.675000	0.5	-0.102950
1.683333	0.5	-0.104900
1.691667	0.5	-0.105900
1.700000	0.5	-0.118450
1.708333	0.5	-0.150700
1.716667	0.5	-0.225450
1.725000	0.5	-0.346100
1.733333	0.5	-0.508250
1.741667	0.5	-0.673950
1.750000	0.5	-0.810300
1.758333	0.5	-0.887100
1.766667	0.5	-0.892750
1.775000	0.5	-0.851900
1.783333	0.5	-0.796350
1.791667	0.5	-0.735000
1.800000	0.5	-0.664350
1.808333	0.5	-0.593550
1.816667	0.5	-0.519400
1.825000	0.5	-0.454100
1.833333	0.5	-0.398950
1.841667	0.5	-0.347000
1.850000	0.5	-0.314600
1.858333	0.5	-0.291750
1.866667	0.5	-0.270450
1.875000	0.5	-0.247800
1.883333	0.5	-0.227550
1.891667	0.5	-0.208300
1.900000	0.5	-0.191450
1.908333	0.5	-0.175650
1.916667	0.5	-0.158650
1.925000	0.5	-0.144700
1.933333	0.5	-0.127100
1.941667	0.5	-0.117850
1.950000	0.5	-0.113600
1.958333	0.5	-0.109450
1.966667	0.5	-0.102550
1.975000	0.5	-0.091900
1.983333	0.5	-0.084500
1.991667	0.5	-0.074800
2.000000	0.5	-0.063800
2.008333	0.5	-0.052150
2.016667	0.5	-0.043250
2.025000	0.5	-0.032800
2.033333	0.5	-0.021850
2.041667	0.5	-0.021900
2.050000	0.5	-0.024650
2.058333	0.5	-0.025050
2.066667	0.5	-0.021300
2.075000	0.5	-0.018550
2.083333	0.5	-0.015750
2.091667	0.5	-0.011600
2.100000	0.5	-0.007400
2.108333	0.5	-0.000600
2.116667	0.5	0.002250
2.125000	0.5	0.010900
2.133333	0.5	0.015950
2.141667	0.5	0.014150
2.150000	0.5	0.009950
2.158333	0.5	0.010450
2.166667	0.5	0.015450
2.175000	0.5	0.021550
2.183333	0.5	0.028800
2.191667	0.5	0.038050
2.200000	0.5	0.049050
2.208333	0.5	0.058100
2.216667	0.5	0.066900
2.225000	0.5	0.081950
2.233333	0.5	0.087500
2.241667	0.5	0.091450
2.250000	0.5	0.106500
2.258333	0.5	0.125100
2.266667	0.5	0.149550
2.275000	0.5	0.173950
2.283333	0.5	0.195300
2.291667	0.5	0.213200
2.300000	0.5	0.225500
2.308333	0.5	0.230300
2.316667	0.5	0.238500
2.325000	0.5	0.235700
2.333333	0.5	0.229250
2.341667	0.5	0.218150
2.350000	0.5	0.213300
2.358333	0.5	0.211750
2.366667	0.5	0.212150
2.375000	0.5	0.214100
2.383333	0.5	0.219450
2.391667	0.5	0.226800
2.400000	0.5	0.234500
2.408333	0.5	0.239900
2.416667	0.5	0.250850
2.425000	0.5	0.251100
2.433333	0.5	0.250950
2.441667	0.5	0.253600
2.450000	0.5	0.261150
2.458333	0.5	0.266550
2.466667	0.5	0.275950
2.475000	0.5	0.285750
2.483333	0.5	0.295550
2.491667	0.5	0.308650
2.500000	0.5	0.319450
2.508333	0.5	0.335700
2.516667	0.5	0.344250
2.525000	0.5	0.347200
2.533333	0.5	0.348700
2.541667	0.5	0.352600
2.550000	0.5	0.358250
2.558333	0.5	0.365900
2.566667	0.5	0.371200
2.575000	0.5	0.380050
2.583333	0.5	0.389450
2.591667	0.5	0.398250
2.600000	0.5	0.405500
2.608333	0.5	0.417450
2.616667	0.5	0.417600
2.625000	0.5	0.416350
2.633333	0.5	0.420200
2.641667	0.5	0.426250
2.650000	0.5	0.434300
2.658333	0.5	0.441600
2.666667	0.5	0.452950
2.675000	0.5	0.462650
2.683333	0.5	0.473750
2.691667	0.5	0.482150
2.700000	0.5	0.493250
2.708333	0.5	0.501950
2.716667	0.5	0.503250
2.725000	0.5	0.506750
2.733333	0.5	0.512950
2.741667	0.5	0.520000
2.750000	0.5	0.528300
2.758333	0.5	0.537350
2.766667	0.5	0.547400
2.775000	0.5	0.559250
2.783333	0.5	0.568850
2.791667	0.5	0.579100
2.800000	0.5	0.593150
2.808333	0.5	0.594000
2.816667	0.5	0.592000
2.825000	0.5	0.597000
2.833333	0.5	0.603550
2.841667	0.5	0.614800
2.850000	0.5	0.629050
2.858333	0.5	0.650000
2.866667	0.5	0.680700
2.875000	0.5	0.719200
2.883333	0.5	0.761550
2.891667	0.5	0.811950
2.900000	0.5	0.859050
2.908333	0.5	0.899150
2.916667	0.5	0.932450
2.925000	0.5	0.962800
2.933333	0.5	0.981050
2.941667	0.5	0.993250
2.950000	0.5	0.993800
2.958333	0.5	0.993850
2.966667	0.5	0.986250
2.975000	0.5	0.976650
2.983333	0.5	0.964400
2.991667	0.5	0.956550
3.000000	0.5	0.938050
3.008333	0.5	0.919200
3.016667	0.5	0.905050
3.025000	0.5	0.895650
3.033333	0.5	0.886950
3.041667	0.5	0.882950
3.050000	0.5	0.879300
3.058333	0.5	0.882400
3.066667	0.5	0.883450
3.075000	0.5	0.881700
3.083333	0.5	0.884000
3.091667	0.5	0.883900
3.100000	0.5	0.875700
3.108333	0.5	0.870100
3.116667	0.5	0.868550
3.125000	0.5	0.870200
3.133333	0.5	0.873550
3.141667	0.5	0.875400
3.150000	0.5	0.878050
3.158333	0.5	0.884300
3.166667	0.5	0.888700
3.175000	0.5	0.893300
3.183333	0.5	0.901400
3.191667	0.5	0.897900
3.200000	0.5	0.892400
3.208333	0.5	0.894200
3.216667	0.5	0.896900
3.225000	0.5	0.896900
3.233333	0.5	0.902650
3.241667	0.5	0.908250
3.250000	0.5	0.912650
3.258333	0.5	0.915250
3.266667	0.5	0.919800
3.275000	0.5	0.929350
3.283333	0.5	0.930650
3.291667	0.5	0.927050
3.300000	0.5	0.923850
3.308333	0.5	0.925000
3.316667	0.5	0.927400
3.325000	0.5	0.932550
3.333333	0.5	0.936850
3.341667	0.5	0.943100
3.350000	0.5	0.948900
3.358333	0.5	0.953450
3.366667	0.5	0.959050
3.375000	0.5	0.966800
3.383333	0.5	0.963000
3.391667	0.5	0.957500
3.400000	0.5	0.958900
3.408333	0.5	0.961000
3.416667	0.5	0.963350
3.425000	0.5	0.965550
3.433333	0.5	0.969150
3.441667	0.5	0.974300
3.450000	0.5	0.979250
3.458333	0.5	0.979500
3.466667	0.5	0.989700
3.475000	0.5	0.989800
3.483333	0.5	0.984800
3.491667	0.5	0.981550
3.500000	0.5	0.980100
3.508333	0.5	0.983650
3.516667	0.5	0.982350
3.525000	0.5	0.985150
3.533333	0.5	0.987100
3.541667	0.5	0.991150
3.550000	0.5	0.993850
3.558333	0.5	0.998000
3.566667	0.5	1.002650
3.575000	0.5	0.998150
3.583333	0.5	0.990950
3.591667	0.5	0.987400
3.600000	0.5	0.987200
3.608333	0.5	0.988250
3.616667	0.5	0.988250
3.625000	0.5	0.988800
3.633333	0.5	0.995200
3.641667	0.5	0.998350
3.650000	0.5	0.999050
3.658333	0.5	1.006100
3.666667	0.5	1.005900
3.675000	0.5	0.996250
3.683333	0.5	0.990600
3.691667	0.5	0.988850
3.700000	0.5	0.988750
3.708333	0.5	0.989950
3.716667	0.5	0.989950
3.725000	0.5	0.992450
3.733333	0.5	0.996450
3.741667	0.5	0.997400
3.750000	0.5	1.001500
3.758333	0.5	1.005500
3.766667	0.5	0.998900
3.775000	0.5	0.992700
3.783333	0.5	0.991150
3.791667	0.5	0.992200
3.800000	0.5	0.991650
3.808333	0.5	0.992850
3.816667	0.5	0.994750
3.825000	0.5	0.999250
3.833333	0.5	1.002050
3.841667	0.5	1.003200
3.850000	0.5	1.010650
3.858333	0.5	1.011150
3.866667	0.5	1.004350
3.875000	0.5	0.998600
3.883333	0.5	0.997550
3.891667	0.5	0.995300
3.900000	0.5	0.996050
3.908333	0.5	0.997800
3.916667	0.5	1.001950
3.925000	0.5	1.005300
3.933333	0.5	1.007350
3.941667	0.5	1.010000
3.950000	0.5	1.015550
3.958333	0.5	1.005900
3.966667	0.5	0.997500
3.975000	0.5	0.996750
3.983333	0.5	0.994650
3.991667	0.5	0.994350
4.000000	0.5	0.996100
4.008333	0.5	0.999050
4.016667	0.5	1.001050
4.025000	0.5	1.001400
4.033333	0.5	1.001800
4.041667	0.5	1.008550
4.050000	0.5	1.007250
4.058333	0.5	1.000200
4.066667	0.5	0.992650
4.075000	0.5	0.991000
4.083333	0.5	0.992600
4.091667	0.5	0.990300
4.100000	0.5	0.991250
4.108333	0.5	0.994100
4.116667	0.5	0.994600
4.125000	0.5	0.996550
4.133333	0.5	0.998300
4.141667	0.5	1.001550
4.150000	0.5	0.993700
4.158333	0.5	0.986750
4.166667	0.5	0.985150
4.175000	0.5	0.982750
4.183333	0.5	0.982750
4.191667	0.5	0.979850
4.200000	0.5	0.983100
4.208333	0.5	0.983900
4.216667	0.5	0.990400
4.225000	0.5	0.988150
4.233333	0.5	0.992850
4.241667	0.5	0.990050
4.250000	0.5	0.983800
4.258333	0.5	0.976500
4.266667	0.5	0.976500
4.275000	0.5	0.975650
4.283333	0.5	0.974400
4.291667	0.5	0.974050
4.300000	0.5	0.977550
4.308333	0.5	0.979850
4.316667	0.5	0.981000
4.325000	0.5	0.983100
4.333333	0.5	0.986850
4.341667	0.5	0.981550
4.350000	0.5	0.971950
4.358333	0.5	0.969100
4.366667	0.5	0.969300
4.375000	0.5	0.969300
4.383333	0.5	0.968900
4.391667	0.5	0.970100
4.400000	0.5	0.973050
4.408333	0.5	0.976600
4.416667	0.5	0.975750
4.425000	0.5	0.983700
4.433333	0.5	0.980850
4.441667	0.5	0.973600
4.450000	0.5	0.966850
4.458333	0.5	0.968050
4.466667	0.5	0.966200
4.475000	0.5	0.967700
4.483333	0.5	0.972050
4.491667	0.5	0.969550
4.500000	0.5	0.974100
4.508333	0.5	0.973350
4.516667	0.5	0.977950
4.525000	0.5	0.982000
4.533333	0.5	0.978450
4.541667	0.5	0.971650
4.550000	0.5	0.969500
4.558333	0.5	0.968250
4.566667	0.5	0.969250
4.575000	0.5	0.971300
4.583333	0.5	0.974400
4.591667	0.5	0.975300
4.600000	0.5	0.979050
4.608333	0.5	0.982300
4.616667	0.5	0.987700
4.625000	0.5	0.986750
4.633333	0.5	0.978550
4.641667	0.5	0.976100
4.650000	0.5	0.976100
4.658333	0.5	0.974950
4.666667	0.5	0.976900
4.675000	0.5	0.978150
4.683333	0.5	0.980250
4.691667	0.5	0.982050
4.700000	0.5	0.985850
4.708333	0.5	0.987900
4.716667	0.5	0.993400
4.725000	0.5	0.988050
4.733333	0.5	0.980650
4.741667	0.5	0.980050
4.750000	0.5	0.978950
4.758333	0.5	0.978550
4.766667	0.5	0.981850
4.775000	0.5	0.983300
4.783333	0.5	0.985350
4.791667	0.5	0.991000
4.800000	0.5	0.990550
4.808333	0.5	0.996750
4.816667	0.5	0.994600
4.825000	0.5	0.988500
4.833333	0.5	0.984750
4.841667	0.5	0.983750
4.850000	0.5	0.983700
4.858333	0.5	0.984400
4.866667	0.5	0.986000
4.875000	0.5	0.988600
4.883333	0.5	0.991000
4.891667	0.5	0.993750
4.900000	0.5	0.997900
4.908333	0.5	0.999950
4.916667	0.5	0.994750
4.925000	0.5	0.985950
4.933333	0.5	0.984800
4.941667	0.5	0.985100
4.950000	0.5	0.984800
4.958333	0.5	0.985700
4.966667	0.5	0.987200
4.975000	0.5	0.988400
4.983333	0.5	0.991450
4.991667	0.5	0.991950
5.000000	0.5	0.999000
5.008333	0.5	0.996600
5.016667	0.5	0.990200
5.025000	0.5	0.985200
5.033333	0.5	0.984000
5.041667	0.5	0.981400
5.050000	0.5	0.982000
5.058333	0.5	0.984250
5.066667	0.5	0.987150
5.075000	0.5	0.992350
5.083333	0.5	0.992200
5.091667	0.5	0.997200
5.100000	0.5	1.000750
5.108333	0.5	0.992950
5.116667	0.5	0.986650
5.125000	0.5	0.984750
5.133333	0.5	0.983650
5.141667	0.5	0.985850
5.150000	0.5	0.986450
5.158333	0.5	0.987500
5.166667	0.5	0.990650
5.175000	0.5	0.993050
5.183333	0.5	0.996550
5.191667	0.5	1.002550
5.200000	0.5	1.001850
5.208333	0.5	0.996100
5.216667	0.5	0.989200
5.225000	0.5	0.990650
5.233333	0.5	0.989750
5.241667	0.5	0.992000
5.250000	0.5	0.992550
5.258333	0.5	0.994450
5.266667	0.5	0.998350
5.275000	0.5	0.999350
5.283333	0.5	1.004400
5.291667	0.5	1.008600
5.300000	0.5	1.003100
5.308333	0.5	0.996950
5.316667	0.5	0.996050
5.325000	0.5	0.994600
5.333333	0.5	0.996800
5.341667	0.5	0.999150
5.350000	0.5	1.002150
5.358333	0.5	1.007550
5.366667	0.5	1.009100
5.375000	0.5	1.011550
5.383333	0.5	1.016350
5.391667	0.5	1.016400
5.400000	0.5	1.009550
5.408333	0.5	1.006650
5.416667	0.5	1.007150
5.425000	0.5	1.007150
5.433333	0.5	1.007800
5.441667	0.5	1.008550
5.450000	0.5	1.011900
5.458333	0.5	1.014100
5.466667	0.5	1.018450
5.475000	0.5	1.023750
5.483333	0.5	1.024950
5.491667	0.5	1.022050
5.500000	0.5	1.014200
5.508333	0.5	1.014000
5.516667	0.5	1.011850
5.525000	0.5	1.013400
5.533333	0.5	1.014250
5.541667	0.5	1.016750
5.550000	0.5	1.020000
5.558333	0.5	1.024700
5.566667	0.5	1.025050
5.575000	0.5	1.031650
5.583333	0.5	1.029400
5.591667	0.5	1.029300
5.600000	0.5	1.017100
5.608333	0.5	1.018600
5.616667	0.5	1.019750
5.625000	0.5	1.020250
5.633333	0.5	1.021550
5.641667	0.5	1.024500
5.650000	0.5	1.026050
5.658333	0.5	1.029200
5.666667	0.5	1.034850
5.675000	0.5	1.038050
5.683333	0.5	1.031600
5.691667	0.5	1.027300
5.700000	0.5	1.025700
5.708333	0.5	1.024750
5.716667	0.5	1.024000
5.725000	0.5	1.026150
5.733333	0.5	1.027700
5.741667	0.5	1.031050
5.750000	0.5	1.033050
5.758333	0.5	1.036450
5.766667	0.5	1.042350
5.775000	0.5	1.039400
5.783333	0.5	1.032350
5.791667	0.5	1.028500
5.800000	0.5	1.028050
5.808333	0.5	1.028150
5.816667	0.5	1.029900
5.825000	0.5	1.032100
5.833333	0.5	1.035300
5.841667	0.5	1.039250
5.850000	0.5	1.041100
5.858333	0.5	1.047500
5.866667	0.5	1.050650
5.875000	0.5	1.044950
5.883333	0.5	1.038800
5.891667	0.5	1.038750
5.900000	0.5	1.038600
5.908333	0.5	1.038750
5.916667	0.5	1.039400
5.925000	0.5	1.041750
5.933333	0.5	1.044600
5.941667	0.5	1.048350
5.950000	0.5	1.050250
5.958333	0.5	1.057650
5.966667	0.5	1.055150
5.975000	0.5	1.048400
5.983333	0.5	1.043350
5.991667	0.5	1.043550
6.000000	0.5	1.044500
6.008333	0.5	1.045250
6.016667	0.5	1.048300
6.025000	0.5	1.051200
6.033333	0.5	1.055800
6.041667	0.5	1.057300
6.050000	0.5	1.061000
6.058333	0.5	1.062750
6.066667	0.5	1.058750
6.075000	0.5	1.052200
6.083333	0.5	1.050200
6.091667	0.5	1.048450
6.100000	0.5	1.049850
6.108333	0.5	1.053000
6.116667	0.5	1.054650
6.125000	0.5	1.056600
6.133333	0.5	1.058450
6.141667	0.5	1.062900
6.150000	0.5	1.067050
6.158333	0.5	1.065050
6.166667	0.5	1.058350
6.175000	0.5	1.052950
6.183333	0.5	1.051150
6.191667	0.5	1.052550
6.200000	0.5	1.053800
6.208333	0.5	1.054500
6.216667	0.5	1.056450
6.225000	0.5	1.058950
6.233333	0.5	1.061500
6.241667	0.5	1.065800
6.250000	0.5	1.069400
6.258333	0.5	1.064200
6.266667	0.5	1.057950
6.275000	0.5	1.056450
6.283333	0.5	1.057500
6.291667	0.5	1.056850
6.300000	0.5	1.057750
6.308333	0.5	1.063250
6.316667	0.5	1.065150
6.325000	0.5	1.068400
6.333333	0.5	1.069100
6.341667	0.5	1.076050
6.350000	0.5	1.073600
6.358333	0.5	1.065550
6.366667	0.5	1.063550
6.375000	0.5	1.063150
6.383333	0.5	1.062750
6.391667	0.5	1.064100
6.400000	0.5	1.066900
6.408333	0.5	1.072000
6.416667	0.5	1.073250
6.425000	0.5	1.075700
6.433333	0.5	1.080300
6.441667	0.5	1.082800
6.450000	0.5	1.077550
6.458333	0.5	1.071950
6.466667	0.5	1.071250
6.475000	0.5	1.070450
6.483333	0.5	1.071150
6.491667	0.5	1.071350
6.500000	0.5	1.074050
6.508333	0.5	1.074000
6.516667	0.5	1.077050
6.525000	0.5	1.079500
6.533333	0.5	1.085600
6.541667	0.5	1.083950
6.550000	0.5	1.077650
6.558333	0.5	1.073600
6.566667	0.5	1.075050
6.575000	0.5	1.074850
6.583333	0.5	1.074650
6.591667	0.5	1.076350
6.600000	0.5	1.079650
6.608333	0.5	1.083500
6.616667	0.5	1.084050
6.625000	0.5	1.093500
6.633333	0.5	1.092400
6.641667	0.5	1.087550
6.650000	0.5	1.081650
6.658333	0.5	1.082050
6.666667	0.5	1.081450
6.675000	0.5	1.083350
6.683333	0.5	1.086450
6.691667	0.5	1.088450
6.700000	0.5	1.090850
6.708333	0.5	1.095250
6.716667	0.5	1.098750
6.725000	0.5	1.105850
6.733333	0.5	1.101200
6.741667	0.5	1.095650
6.750000	0.5	1.091700
6.758333	0.5	1.093050
6.766667	0.5	1.093650
6.775000	0.5	1.095950
6.783333	0.5	1.097700
6.791667	0.5	1.098500
6.800000	0.5	1.105600
6.808333	0.5	1.103050
6.816667	0.5	1.114500
6.825000	0.5	1.113800
6.833333	0.5	1.109700
6.841667	0.5	1.101400
6.850000	0.5	1.102750
6.858333	0.5	1.103400
6.866667	0.5	1.104450
6.875000	0.5	1.107200
6.883333	0.5	1.105950
6.891667	0.5	1.111900
6.900000	0.5	1.112550
6.908333	0.5	1.115050
6.916667	0.5	1.122600
6.925000	0.5	1.117500
6.933333	0.5	1.110800
6.941667	0.5	1.107100
6.950000	0.5	1.108200
6.958333	0.5	1.108350
6.966667	0.5	1.111400
6.975000	0.5	1.112250
6.983333	0.5	1.112550
6.991667	0.5	1.116400
7.000000	0.5	1.117950
7.008333	0.5	1.124000
7.016667	0.5	1.127050
7.025000	0.5	1.120000
7.033333	0.5	1.114450
7.041667	0.5	1.112600
7.050000	0.5	1.111000
7.058333	0.5	1.112000
7.066667	0.5	1.113250
7.075000	0.5	1.115700
7.083333	0.5	1.117700
7.091667	0.5	1.122700
7.100000	0.5	1.123850
7.108333	0.5	1.129450
7.116667	0.5	1.125450
7.125000	0.5	1.116700
7.133333	0.5	1.115150
7.141667	0.5	1.115000
7.150000	0.5	1.115950
7.158333	0.5	1.116450
7.166667	0.5	1.121350
7.175000	0.5	1.120000
7.183333	0.5	1.123900
7.191667	0.5	1.125450
7.200000	0.5	1.131900
7.208333	0.5	1.134550
7.216667	0.5	1.127400
7.225000	0.5	1.123300
7.233333	0.5	1.122100
7.241667	0.5	1.122100
7.250000	0.5	1.125200
7.258333	0.5	1.126950
7.266667	0.5	1.131200
7.275000	0.5	1.132350
7.283333	0.5	1.135050
7.291667	0.5	1.137900
7.300000	0.5	1.145650
7.308333	0.5	1.141100
7.316667	0.5	1.133750
7.325000	0.5	1.133500
7.333333	0.5	1.132850
7.341667	0.5	1.133150
7.350000	0.5	1.135100
7.358333	0.5	1.137700
7.366667	0.5	1.139100
7.375000	0.5	1.141500
7.383333	0.5	1.145550
7.391667	0.5	1.150500
7.400000	0.5	1.153800
7.408333	0.5	1.147900
7.416667	0.5	1.144800
7.425000	0.5	1.142600
7.433333	0.5	1.144500
7.441667	0.5	1.148100
7.450000	0.5	1.148850
7.458333	0.5	1.150500
7.466667	0.5	1.153400
7.475000	0.5	1.158650
7.483333	0.5	1.164750
7.491667	0.5	1.172000
7.500000	0.5	1.169450
7.508333	0.5	1.162700
7.516667	0.5	1.160850
