URL	chrom://arspawyn4ahlab1/ChromeleonLocal/Instrument Data/ICS3000/2025_Feb 11.seq/327.smp/ED_1.channel/ED_1.chm
Channel	ED_1

Injection Information:
Data Vault	ChromeleonLocal
Sequence	2025_Feb 11
Name	12-C1 Alex
Number	28
Position	RD4
Comment	
Processing Method	Quantitative
Instrument Method	Neutral Oligosaccharides V ICS 3000
Type	Unknown
Status	Finished
Inject Time	2/13/2025 11:09:20 PM -05:00
Volume (µl)	25.0000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	120.000000
Data Points	14401
Detector	EDet1
Generating Data System	Chromeleon 7.3.0.60919
Exporting Data System	Chromeleon 7.3.0.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	nC
Signal Min.	-0.094700
Signal Max.	57.045301
Channel	ED_1
Driver Name	DC-3000
Channel Type	Evaluation
Min. Step (s)	0.5
Max. Step (s)	0.5
Average Step (s)	0.5

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (nC)
2.266667	0.5	1.975700
2.275000	0.5	1.902850
2.283333	0.5	1.833050
2.291667	0.5	1.764650
2.300000	0.5	1.690900
2.308333	0.5	1.607950
2.316667	0.5	1.520650
2.325000	0.5	1.436700
2.333333	0.5	1.361400
2.341667	0.5	1.299350
2.350000	0.5	1.257900
2.358333	0.5	1.235300
2.366667	0.5	1.229350
2.375000	0.5	1.235650
2.383333	0.5	1.250600
2.391667	0.5	1.272400
2.400000	0.5	1.288150
2.408333	0.5	1.296850
2.416667	0.5	1.299600
2.425000	0.5	1.295300
2.433333	0.5	1.295150
2.441667	0.5	1.273750
2.450000	0.5	1.260800
2.458333	0.5	1.247900
2.466667	0.5	1.236200
2.475000	0.5	1.225850
2.483333	0.5	1.221850
2.491667	0.5	1.218150
2.500000	0.5	1.214000
2.508333	0.5	1.203500
2.516667	0.5	1.187800
2.525000	0.5	1.167800
2.533333	0.5	1.143100
2.541667	0.5	1.119350
2.550000	0.5	1.095050
2.558333	0.5	1.075200
2.566667	0.5	1.058350
2.575000	0.5	1.040500
2.583333	0.5	1.024900
2.591667	0.5	1.003950
2.600000	0.5	0.980500
2.608333	0.5	0.960150
2.616667	0.5	0.942600
2.625000	0.5	0.931150
2.633333	0.5	0.926600
2.641667	0.5	0.934850
2.650000	0.5	0.955400
2.658333	0.5	0.981150
2.666667	0.5	1.007300
2.675000	0.5	1.030150
2.683333	0.5	1.048250
2.691667	0.5	1.058150
2.700000	0.5	1.068900
2.708333	0.5	1.083650
2.716667	0.5	1.101750
2.725000	0.5	1.129000
2.733333	0.5	1.168950
2.741667	0.5	1.219450
2.750000	0.5	1.276350
2.758333	0.5	1.331350
2.766667	0.5	1.376550
2.775000	0.5	1.403200
2.783333	0.5	1.404200
2.791667	0.5	1.380150
2.800000	0.5	1.338550
2.808333	0.5	1.286200
2.816667	0.5	1.230700
2.825000	0.5	1.178850
2.833333	0.5	1.136050
2.841667	0.5	1.104650
2.850000	0.5	1.083100
2.858333	0.5	1.066850
2.866667	0.5	1.064850
2.875000	0.5	1.064250
2.883333	0.5	1.067850
2.891667	0.5	1.078800
2.900000	0.5	1.097550
2.908333	0.5	1.117700
2.916667	0.5	1.141350
2.925000	0.5	1.166300
2.933333	0.5	1.192550
2.941667	0.5	1.219350
2.950000	0.5	1.246800
2.958333	0.5	1.276200
2.966667	0.5	1.306500
2.975000	0.5	1.335900
2.983333	0.5	1.366050
2.991667	0.5	1.398800
3.000000	0.5	1.433900
3.008333	0.5	1.469000
3.016667	0.5	1.503050
3.025000	0.5	1.532400
3.033333	0.5	1.556450
3.041667	0.5	1.574650
3.050000	0.5	1.582750
3.058333	0.5	1.586500
3.066667	0.5	1.577400
3.075000	0.5	1.563300
3.083333	0.5	1.544750
3.091667	0.5	1.530150
3.100000	0.5	1.516850
3.108333	0.5	1.509850
3.116667	0.5	1.511250
3.125000	0.5	1.524900
3.133333	0.5	1.553650
3.141667	0.5	1.593650
3.150000	0.5	1.649300
3.158333	0.5	1.720550
3.166667	0.5	1.802600
3.175000	0.5	1.897800
3.183333	0.5	2.002800
3.191667	0.5	2.113050
3.200000	0.5	2.218750
3.208333	0.5	2.315700
3.216667	0.5	2.399450
3.225000	0.5	2.467450
3.233333	0.5	2.518450
3.241667	0.5	2.547950
3.250000	0.5	2.551600
3.258333	0.5	2.516600
3.266667	0.5	2.436950
3.275000	0.5	2.329250
3.283333	0.5	2.230000
3.291667	0.5	2.163250
3.300000	0.5	2.130750
3.308333	0.5	2.130050
3.316667	0.5	2.149100
3.325000	0.5	2.181300
3.333333	0.5	2.217650
3.341667	0.5	2.257450
3.350000	0.5	2.294350
3.358333	0.5	2.324250
3.366667	0.5	2.351100
3.375000	0.5	2.378800
3.383333	0.5	2.404150
3.391667	0.5	2.426100
3.400000	0.5	2.444800
3.408333	0.5	2.462400
3.416667	0.5	2.477050
3.425000	0.5	2.486900
3.433333	0.5	2.492500
3.441667	0.5	2.498450
3.450000	0.5	2.496350
3.458333	0.5	2.488600
3.466667	0.5	2.479650
3.475000	0.5	2.471450
3.483333	0.5	2.465200
3.491667	0.5	2.457600
3.500000	0.5	2.451500
3.508333	0.5	2.446200
3.516667	0.5	2.441950
3.525000	0.5	2.436900
3.533333	0.5	2.435350
3.541667	0.5	2.432250
3.550000	0.5	2.424800
3.558333	0.5	2.418850
3.566667	0.5	2.415900
3.575000	0.5	2.415800
3.583333	0.5	2.418000
3.591667	0.5	2.421450
3.600000	0.5	2.426050
3.608333	0.5	2.430450
3.616667	0.5	2.435550
3.625000	0.5	2.438550
3.633333	0.5	2.443900
3.641667	0.5	2.443100
3.650000	0.5	2.438800
3.658333	0.5	2.433650
3.666667	0.5	2.429900
3.675000	0.5	2.424450
3.683333	0.5	2.417550
3.691667	0.5	2.409250
3.700000	0.5	2.400550
3.708333	0.5	2.387850
3.716667	0.5	2.368300
3.725000	0.5	2.349700
3.733333	0.5	2.328450
3.741667	0.5	2.298750
3.750000	0.5	2.267800
3.758333	0.5	2.239000
3.766667	0.5	2.212600
3.775000	0.5	2.189000
3.783333	0.5	2.168300
3.791667	0.5	2.152700
3.800000	0.5	2.143000
3.808333	0.5	2.133050
3.816667	0.5	2.126550
3.825000	0.5	2.127150
3.833333	0.5	2.123000
3.841667	0.5	2.117400
3.850000	0.5	2.113300
3.858333	0.5	2.115500
3.866667	0.5	2.114500
3.875000	0.5	2.115500
3.883333	0.5	2.116700
3.891667	0.5	2.118750
3.900000	0.5	2.122950
3.908333	0.5	2.124000
3.916667	0.5	2.127350
3.925000	0.5	2.128500
3.933333	0.5	2.125400
3.941667	0.5	2.120050
3.950000	0.5	2.119050
3.958333	0.5	2.117900
3.966667	0.5	2.117250
3.975000	0.5	2.117250
3.983333	0.5	2.119800
3.991667	0.5	2.122850
4.000000	0.5	2.124750
4.008333	0.5	2.128950
4.016667	0.5	2.133550
4.025000	0.5	2.132200
4.033333	0.5	2.127250
4.041667	0.5	2.127100
4.050000	0.5	2.129300
4.058333	0.5	2.131800
4.066667	0.5	2.135300
4.075000	0.5	2.138050
4.083333	0.5	2.142700
4.091667	0.5	2.145100
4.100000	0.5	2.146900
4.108333	0.5	2.150250
4.116667	0.5	2.148850
4.125000	0.5	2.141950
4.133333	0.5	2.132600
4.141667	0.5	2.126250
4.150000	0.5	2.117750
4.158333	0.5	2.111000
4.166667	0.5	2.104200
4.175000	0.5	2.096300
4.183333	0.5	2.090450
4.191667	0.5	2.082750
4.200000	0.5	2.074850
4.208333	0.5	2.067400
4.216667	0.5	2.054700
4.225000	0.5	2.040000
4.233333	0.5	2.029050
4.241667	0.5	2.020150
4.250000	0.5	2.013200
4.258333	0.5	2.006150
4.266667	0.5	2.001850
4.275000	0.5	1.999550
4.283333	0.5	1.997950
4.291667	0.5	1.992450
4.300000	0.5	1.988950
4.308333	0.5	1.983650
4.316667	0.5	1.971900
4.325000	0.5	1.960150
4.333333	0.5	1.953400
4.341667	0.5	1.947850
4.350000	0.5	1.942500
4.358333	0.5	1.939700
4.366667	0.5	1.938950
4.375000	0.5	1.939750
4.383333	0.5	1.940050
4.391667	0.5	1.941150
4.400000	0.5	1.945400
4.408333	0.5	1.942750
4.416667	0.5	1.938500
4.425000	0.5	1.937800
4.433333	0.5	1.940000
4.441667	0.5	1.942700
4.450000	0.5	1.945350
4.458333	0.5	1.946650
4.466667	0.5	1.951750
4.475000	0.5	1.953700
4.483333	0.5	1.952900
4.491667	0.5	1.954150
4.500000	0.5	1.949100
4.508333	0.5	1.938850
4.516667	0.5	1.926400
4.525000	0.5	1.918250
4.533333	0.5	1.908050
4.541667	0.5	1.899500
4.550000	0.5	1.890350
4.558333	0.5	1.883350
4.566667	0.5	1.876500
4.575000	0.5	1.869450
4.583333	0.5	1.862600
4.591667	0.5	1.857900
4.600000	0.5	1.847200
4.608333	0.5	1.833300
4.616667	0.5	1.826050
4.625000	0.5	1.822300
4.633333	0.5	1.820850
4.641667	0.5	1.826000
4.650000	0.5	1.832450
4.658333	0.5	1.842350
4.666667	0.5	1.853000
4.675000	0.5	1.861950
4.683333	0.5	1.874100
4.691667	0.5	1.880900
4.700000	0.5	1.881950
4.708333	0.5	1.881200
4.716667	0.5	1.883000
4.725000	0.5	1.885200
4.733333	0.5	1.886000
4.741667	0.5	1.885900
4.750000	0.5	1.885050
4.758333	0.5	1.883900
4.766667	0.5	1.880000
4.775000	0.5	1.874000
4.783333	0.5	1.870900
4.791667	0.5	1.857350
4.800000	0.5	1.842000
4.808333	0.5	1.830200
4.816667	0.5	1.821050
4.825000	0.5	1.809850
4.833333	0.5	1.800450
4.841667	0.5	1.791450
4.850000	0.5	1.784900
4.858333	0.5	1.779850
4.866667	0.5	1.772450
4.875000	0.5	1.768650
4.883333	0.5	1.763250
4.891667	0.5	1.750400
4.900000	0.5	1.738400
4.908333	0.5	1.729550
4.916667	0.5	1.722300
4.925000	0.5	1.716350
4.933333	0.5	1.710800
4.941667	0.5	1.705800
4.950000	0.5	1.702950
4.958333	0.5	1.697700
4.966667	0.5	1.692600
4.975000	0.5	1.689800
4.983333	0.5	1.679400
4.991667	0.5	1.666500
5.000000	0.5	1.657900
5.008333	0.5	1.650700
5.016667	0.5	1.645300
5.025000	0.5	1.640200
5.033333	0.5	1.638150
5.041667	0.5	1.637400
5.050000	0.5	1.638150
5.058333	0.5	1.633950
5.066667	0.5	1.634750
5.075000	0.5	1.634450
5.083333	0.5	1.625300
5.091667	0.5	1.618750
5.100000	0.5	1.617600
5.108333	0.5	1.612150
5.116667	0.5	1.610650
5.125000	0.5	1.610250
5.133333	0.5	1.610000
5.141667	0.5	1.610700
5.150000	0.5	1.610050
5.158333	0.5	1.608350
5.166667	0.5	1.610200
5.175000	0.5	1.602450
5.183333	0.5	1.592000
5.191667	0.5	1.584750
5.200000	0.5	1.580550
5.208333	0.5	1.576300
5.216667	0.5	1.574750
5.225000	0.5	1.572350
5.233333	0.5	1.571550
5.241667	0.5	1.572450
5.250000	0.5	1.570500
5.258333	0.5	1.572100
5.266667	0.5	1.568900
5.275000	0.5	1.560750
5.283333	0.5	1.552450
5.291667	0.5	1.548800
5.300000	0.5	1.546250
5.308333	0.5	1.544750
5.316667	0.5	1.544550
5.325000	0.5	1.544650
5.333333	0.5	1.545850
5.341667	0.5	1.546200
5.350000	0.5	1.545050
5.358333	0.5	1.546800
5.366667	0.5	1.539850
5.375000	0.5	1.530900
5.383333	0.5	1.524750
5.391667	0.5	1.523250
5.400000	0.5	1.519800
5.408333	0.5	1.517500
5.416667	0.5	1.517650
5.425000	0.5	1.516850
5.433333	0.5	1.518150
5.441667	0.5	1.517400
5.450000	0.5	1.520400
5.458333	0.5	1.519300
5.466667	0.5	1.512700
5.475000	0.5	1.505800
5.483333	0.5	1.502550
5.491667	0.5	1.501250
5.500000	0.5	1.500100
5.508333	0.5	1.500350
5.516667	0.5	1.501300
5.525000	0.5	1.503400
5.533333	0.5	1.504600
5.541667	0.5	1.503900
5.550000	0.5	1.507350
5.558333	0.5	1.502450
5.566667	0.5	1.494150
5.575000	0.5	1.492100
5.583333	0.5	1.489700
5.591667	0.5	1.489050
5.600000	0.5	1.488250
5.608333	0.5	1.489900
5.616667	0.5	1.492700
5.625000	0.5	1.496950
5.633333	0.5	1.497100
5.641667	0.5	1.503550
5.650000	0.5	1.502950
5.658333	0.5	1.498000
5.666667	0.5	1.493950
5.675000	0.5	1.494250
5.683333	0.5	1.495000
5.691667	0.5	1.496900
5.700000	0.5	1.500050
5.708333	0.5	1.503300
5.716667	0.5	1.508250
5.725000	0.5	1.511700
5.733333	0.5	1.512100
5.741667	0.5	1.517000
5.750000	0.5	1.512300
5.758333	0.5	1.504650
5.766667	0.5	1.499800
5.775000	0.5	1.496750
5.783333	0.5	1.494500
5.791667	0.5	1.493100
5.800000	0.5	1.491650
5.808333	0.5	1.493050
5.816667	0.5	1.494350
5.825000	0.5	1.491150
5.833333	0.5	1.492250
5.841667	0.5	1.488650
5.850000	0.5	1.481900
5.858333	0.5	1.473100
5.866667	0.5	1.471050
5.875000	0.5	1.469100
5.883333	0.5	1.466400
5.891667	0.5	1.464800
5.900000	0.5	1.468450
5.908333	0.5	1.469050
5.916667	0.5	1.468300
5.925000	0.5	1.469800
5.933333	0.5	1.471450
5.941667	0.5	1.466650
5.950000	0.5	1.458200
5.958333	0.5	1.454600
5.966667	0.5	1.452500
5.975000	0.5	1.453050
5.983333	0.5	1.452450
5.991667	0.5	1.452400
6.000000	0.5	1.456900
6.008333	0.5	1.461450
6.016667	0.5	1.460800
6.025000	0.5	1.465100
6.033333	0.5	1.463900
6.041667	0.5	1.459850
6.050000	0.5	1.455150
6.058333	0.5	1.455750
6.066667	0.5	1.456900
6.075000	0.5	1.458500
6.083333	0.5	1.460500
6.091667	0.5	1.463200
6.100000	0.5	1.468550
6.108333	0.5	1.470300
6.116667	0.5	1.474000
6.125000	0.5	1.477450
6.133333	0.5	1.472550
6.141667	0.5	1.466650
6.150000	0.5	1.463950
6.158333	0.5	1.463650
6.166667	0.5	1.463000
6.175000	0.5	1.462900
6.183333	0.5	1.464450
6.191667	0.5	1.467800
6.200000	0.5	1.469550
6.208333	0.5	1.470200
6.216667	0.5	1.474900
6.225000	0.5	1.474450
6.233333	0.5	1.468500
6.241667	0.5	1.462100
6.250000	0.5	1.461650
6.258333	0.5	1.462400
6.266667	0.5	1.461750
6.275000	0.5	1.462800
6.283333	0.5	1.466600
6.291667	0.5	1.470150
6.300000	0.5	1.473600
6.308333	0.5	1.475250
6.316667	0.5	1.479250
6.325000	0.5	1.474450
6.333333	0.5	1.467850
6.341667	0.5	1.467750
6.350000	0.5	1.466850
6.358333	0.5	1.467150
6.366667	0.5	1.468200
6.375000	0.5	1.470700
6.383333	0.5	1.474400
6.391667	0.5	1.478350
6.400000	0.5	1.479150
6.408333	0.5	1.485700
6.416667	0.5	1.486250
6.425000	0.5	1.482250
6.433333	0.5	1.478700
6.441667	0.5	1.478850
6.450000	0.5	1.479100
6.458333	0.5	1.481700
6.466667	0.5	1.484950
6.475000	0.5	1.488200
6.483333	0.5	1.491850
6.491667	0.5	1.494850
6.500000	0.5	1.498250
6.508333	0.5	1.503150
6.516667	0.5	1.497950
6.525000	0.5	1.492750
6.533333	0.5	1.491700
6.541667	0.5	1.491900
6.550000	0.5	1.491150
6.558333	0.5	1.492150
6.566667	0.5	1.493600
6.575000	0.5	1.496600
6.583333	0.5	1.498150
6.591667	0.5	1.500400
6.600000	0.5	1.506950
6.608333	0.5	1.507250
6.616667	0.5	1.503350
6.625000	0.5	1.498950
6.633333	0.5	1.498900
6.641667	0.5	1.498600
6.650000	0.5	1.499650
6.658333	0.5	1.502550
6.666667	0.5	1.505500
6.675000	0.5	1.509750
6.683333	0.5	1.512550
6.691667	0.5	1.515500
6.700000	0.5	1.518350
6.708333	0.5	1.513550
6.716667	0.5	1.507150
6.725000	0.5	1.504250
6.733333	0.5	1.503900
6.741667	0.5	1.502550
6.750000	0.5	1.504000
6.758333	0.5	1.505200
6.766667	0.5	1.510150
6.775000	0.5	1.513300
6.783333	0.5	1.514400
6.791667	0.5	1.519600
6.800000	0.5	1.518600
6.808333	0.5	1.514400
6.816667	0.5	1.509700
6.825000	0.5	1.510800
6.833333	0.5	1.510450
6.841667	0.5	1.511250
6.850000	0.5	1.514000
6.858333	0.5	1.516500
6.866667	0.5	1.521750
6.875000	0.5	1.525200
6.883333	0.5	1.528350
6.891667	0.5	1.532950
6.900000	0.5	1.529150
6.908333	0.5	1.523500
6.916667	0.5	1.521150
6.925000	0.5	1.519350
6.933333	0.5	1.519100
6.941667	0.5	1.520700
6.950000	0.5	1.521400
6.958333	0.5	1.525500
6.966667	0.5	1.527350
6.975000	0.5	1.527050
6.983333	0.5	1.532100
6.991667	0.5	1.531900
7.000000	0.5	1.525500
7.008333	0.5	1.520150
7.016667	0.5	1.518800
7.025000	0.5	1.518400
7.033333	0.5	1.519650
7.041667	0.5	1.521750
7.050000	0.5	1.524900
7.058333	0.5	1.529950
7.066667	0.5	1.532100
7.075000	0.5	1.537200
7.083333	0.5	1.541800
7.091667	0.5	1.537550
7.100000	0.5	1.533450
7.108333	0.5	1.532900
7.116667	0.5	1.532400
7.125000	0.5	1.532100
7.133333	0.5	1.533200
7.141667	0.5	1.535700
7.150000	0.5	1.541050
7.158333	0.5	1.540650
7.166667	0.5	1.539100
7.175000	0.5	1.542200
7.183333	0.5	1.539850
7.191667	0.5	1.531500
7.200000	0.5	1.523650
7.208333	0.5	1.519700
7.216667	0.5	1.517450
7.225000	0.5	1.514250
7.233333	0.5	1.511600
7.241667	0.5	1.509500
7.250000	0.5	1.512450
7.258333	0.5	1.509250
7.266667	0.5	1.509000
7.275000	0.5	1.508100
7.283333	0.5	1.500700
7.291667	0.5	1.490100
7.300000	0.5	1.485050
7.308333	0.5	1.481450
7.316667	0.5	1.478650
7.325000	0.5	1.477000
7.333333	0.5	1.476300
7.341667	0.5	1.479400
7.350000	0.5	1.480250
7.358333	0.5	1.480600
7.366667	0.5	1.484300
7.375000	0.5	1.482500
7.383333	0.5	1.478150
7.391667	0.5	1.473900
7.400000	0.5	1.474750
7.408333	0.5	1.477100
7.416667	0.5	1.480050
7.425000	0.5	1.483850
7.433333	0.5	1.489350
7.441667	0.5	1.496050
7.450000	0.5	1.499900
7.458333	0.5	1.505250
7.466667	0.5	1.511250
7.475000	0.5	1.511200
7.483333	0.5	1.507850
7.491667	0.5	1.507350
7.500000	0.5	1.510750
7.508333	0.5	1.515400
7.516667	0.5	1.517050
7.525000	0.5	1.521750
7.533333	0.5	1.526600
7.541667	0.5	1.531300
7.550000	0.5	1.535250
7.558333	0.5	1.543850
